celltime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABalpaaaapp:229,ABalpaaaapp,229,5424,5424,5424,5424,5424,31,356,512,30,1000
ABalpaaap:148,ABalpaaap,148,3126,3126,3126,3126,3126,31,356,512,30,1000
ABalpaaapa:210,ABalpaaapa,210,2964,2964,2964,2964,2964,31,356,512,30,1000
ABalpaaapaa:260,ABalpaaapaa,260,793,793,793,793,793,31,356,512,30,1000
ABalpaaapap:260,ABalpaaapap,260,2782,2782,2782,2782,2782,31,356,512,30,1000
ABalpaaapp:208,ABalpaaapp,208,2564,2564,2564,2564,2564,31,356,512,30,1000
ABalpaaappa:260,ABalpaaappa,260,6050,6050,6050,6050,6050,31,356,512,30,1000
ABalpaaappp:260,ABalpaaappp,260,537,537,537,537,537,31,356,512,30,1000
ABalpaap:104,ABalpaap,104,398,398,398,398,398,31,356,512,30,1000
ABalpaapa:134,ABalpaapa,134,2603,2603,2603,2603,2603,31,356,512,30,1000
ABalpaapaa:183,ABalpaapaa,183,2294,2294,2294,2294,2294,31,356,512,30,1000
ABalpaapaaa:260,ABalpaapaaa,260,645,645,645,645,645,31,356,512,30,1000
ABalpaapaap:234,ABalpaapaap,234,1123,1123,1123,1123,1123,31,356,512,30,1000
ABalpaapap:168,ABalpaapap,168,1713,1713,1713,1713,1713,31,356,512,30,1000
ABalpaapapa:257,ABalpaapapa,257,1476,1476,1476,1476,1476,31,356,512,30,1000
ABalpaapapp:260,ABalpaapapp,260,1950,1950,1950,1950,1950,31,356,512,30,1000
ABalpaapp:141,ABalpaapp,141,1941,1941,1941,1941,1941,31,356,512,30,1000
ABalpaappa:199,ABalpaappa,199,1547,1547,1547,1547,1547,31,356,512,30,1000
ABalpaappaa:260,ABalpaappaa,260,1180,1180,1180,1180,1180,31,356,512,30,1000
ABalpaappap:236,ABalpaappap,236,1556,1556,1556,1556,1556,31,356,512,30,1000
ABalpaappp:195,ABalpaappp,195,1112,1112,1112,1112,1112,31,356,512,30,1000
ABalpaapppa:246,ABalpaapppa,246,1331,1331,1331,1331,1331,31,356,512,30,1000
ABalpaapppp:260,ABalpaapppp,260,1243,1243,1243,1243,1243,31,356,512,30,1000
ABalpap:77,ABalpap,77,80,80,80,80,80,31,356,512,30,1000
ABalpapa:105,ABalpapa,105,200,200,200,200,200,31,356,512,30,1000
ABalpapaa:143,ABalpapaa,143,1334,1334,1334,1334,1334,31,356,512,30,1000
ABalpapaaa:192,ABalpapaaa,192,4101,4101,4101,4101,4101,31,356,512,30,1000
ABalpapaaaa:249,ABalpapaaaa,249,2628,2628,2628,2628,2628,31,356,512,30,1000
ABalpapaaap:260,ABalpapaaap,260,2301,2301,2301,2301,2301,31,356,512,30,1000
ABalpapaap:206,ABalpapaap,206,3505,3505,3505,3505,3505,31,356,512,30,1000
ABalpapaapa:260,ABalpapaapa,260,1530,1530,1530,1530,1530,31,356,512,30,1000
ABalpapaapp:248,ABalpapaapp,248,1640,1640,1640,1640,1640,31,356,512,30,1000
ABalpapap:141,ABalpapap,141,1483,1483,1483,1483,1483,31,356,512,30,1000
ABalpapapa:189,ABalpapapa,189,3149,3149,3149,3149,3149,31,356,512,30,1000
ABalpapapaa:245,ABalpapapaa,245,1478,1478,1478,1478,1478,31,356,512,30,1000
ABalpapapap:260,ABalpapapap,260,694,694,694,694,694,31,356,512,30,1000
ABalpapapp:206,ABalpapapp,206,2121,2121,2121,2121,2121,31,356,512,30,1000
ABalpapappa:260,ABalpapappa,260,1030,1030,1030,1030,1030,31,356,512,30,1000
ABalpapappp:260,ABalpapappp,260,1302,1302,1302,1302,1302,31,356,512,30,1000
ABalpapp:102,ABalpapp,102,95,95,95,95,95,31,356,512,30,1000
ABalpappa:134,ABalpappa,134,525,525,525,525,525,31,356,512,30,1000
ABalpappaa:192,ABalpappaa,192,5462,5462,5462,5462,5462,31,356,512,30,1000
ABalpappaaa:260,ABalpappaaa,260,9142,9142,9142,9142,9142,31,356,512,30,1000
ABalpappaap:235,ABalpappaap,235,19422,19422,19422,19422,19422,31,356,512,30,1000
ABalpappap:175,ABalpappap,175,2849,2849,2849,2849,2849,31,356,512,30,1000
ABalpappapa:260,ABalpappapa,260,1906,1906,1906,1906,1906,31,356,512,30,1000
ABalpappapp:260,ABalpappapp,260,2887,2887,2887,2887,2887,31,356,512,30,1000
ABalpappp:133,ABalpappp,133,546,546,546,546,546,31,356,512,30,1000
ABalpapppa:214,ABalpapppa,214,1057,1057,1057,1057,1057,31,356,512,30,1000
ABalpapppaa:260,ABalpapppaa,260,9844,9844,9844,9844,9844,31,356,512,30,1000
ABalpapppap:243,ABalpapppap,243,3130,3130,3130,3130,3130,31,356,512,30,1000
ABalpapppp:168,ABalpapppp,168,434,434,434,434,434,31,356,512,30,1000
ABalpappppa:260,ABalpappppa,260,885,885,885,885,885,31,356,512,30,1000
ABalpappppp:260,ABalpappppp,260,710,710,710,710,710,31,356,512,30,1000
ABalpp:55,ABalpp,55,2,2,2,2,2,31,356,512,30,1000
ABalppa:80,ABalppa,80,61,61,61,61,61,31,356,512,30,1000
ABalppaa:112,ABalppaa,112,257,257,257,257,257,31,356,512,30,1000
ABalppaaa:150,ABalppaaa,150,4872,4872,4872,4872,4872,31,356,512,30,1000
ABalppaaaa:260,ABalppaaaa,260,2521,2521,2521,2521,2521,31,356,512,30,1000
ABalppaaap:205,ABalppaaap,205,7966,7966,7966,7966,7966,31,356,512,30,1000
ABalppaaapa:260,ABalppaaapa,260,2800,2800,2800,2800,2800,31,356,512,30,1000
ABalppaaapp:260,ABalppaaapp,260,2830,2830,2830,2830,2830,31,356,512,30,1000
ABalppaap:151,ABalppaap,151,4455,4455,4455,4455,4455,31,356,512,30,1000
ABalppaapa:240,ABalppaapa,240,9559,9559,9559,9559,9559,31,356,512,30,1000
ABalppaapp:205,ABalppaapp,205,8965,8965,8965,8965,8965,31,356,512,30,1000
ABalppaappa:260,ABalppaappa,260,19743,19743,19743,19743,19743,31,356,512,30,1000
ABalppaappp:247,ABalppaappp,247,4539,4539,4539,4539,4539,31,356,512,30,1000
ABalppap:108,ABalppap,108,80,80,80,80,80,31,356,512,30,1000
ABalppapa:141,ABalppapa,141,2125,2125,2125,2125,2125,31,356,512,30,1000
ABalppapaa:201,ABalppapaa,201,9216,9216,9216,9216,9216,31,356,512,30,1000
ABalppapaaa:239,ABalppapaaa,239,19177,19177,19177,19177,19177,31,356,512,30,1000
ABalppapaap:260,ABalppapaap,260,9394,9394,9394,9394,9394,31,356,512,30,1000
ABalppapap:197,ABalppapap,197,5689,5689,5689,5689,5689,31,356,512,30,1000
ABalppapapa:260,ABalppapapa,260,3656,3656,3656,3656,3656,31,356,512,30,1000
ABalppapapp:241,ABalppapapp,241,5060,5060,5060,5060,5060,31,356,512,30,1000
ABalppapp:140,ABalppapp,140,2176,2176,2176,2176,2176,31,356,512,30,1000
ABalppappa:195,ABalppappa,195,16059,16059,16059,16059,16059,31,356,512,30,1000
ABalppappaa:260,ABalppappaa,260,17660,17660,17660,17660,17660,31,356,512,30,1000
ABalppappap:260,ABalppappap,260,9120,9120,9120,9120,9120,31,356,512,30,1000
ABalppappp:191,ABalppappp,191,17979,17979,17979,17979,17979,31,356,512,30,1000
ABalppapppa:260,ABalppapppa,260,29374,29374,29374,29374,29374,31,356,512,30,1000
ABalppapppp:231,ABalppapppp,231,35932,35932,35932,35932,35932,31,356,512,30,1000
ABalppp:79,ABalppp,79,17,17,17,17,17,31,356,512,30,1000
ABalpppa:107,ABalpppa,107,51,51,51,51,51,31,356,512,30,1000
ABalpppaa:146,ABalpppaa,146,1562,1562,1562,1562,1562,31,356,512,30,1000
ABalpppaaa:206,ABalpppaaa,206,14925,14925,14925,14925,14925,31,356,512,30,1000
ABalpppaaaa:260,ABalpppaaaa,260,12374,12374,12374,12374,12374,31,356,512,30,1000
ABalpppaaap:253,ABalpppaaap,253,8292,8292,8292,8292,8292,31,356,512,30,1000
ABalpppaap:211,ABalpppaap,211,20027,20027,20027,20027,20027,31,356,512,30,1000
ABalpppaapd:260,ABalpppaapd,260,38168,38168,38168,38168,38168,31,356,512,30,1000
ABalpppaapv:259,ABalpppaapv,259,42828,42828,42828,42828,42828,31,356,512,30,1000
ABalpppap:141,ABalpppap,141,1387,1387,1387,1387,1387,31,356,512,30,1000
ABalpppapa:195,ABalpppapa,195,4301,4301,4301,4301,4301,31,356,512,30,1000
ABalpppapad:260,ABalpppapad,260,6211,6211,6211,6211,6211,31,356,512,30,1000
ABalpppapav:260,ABalpppapav,260,18075,18075,18075,18075,18075,31,356,512,30,1000
ABalpppapp:190,ABalpppapp,190,4483,4483,4483,4483,4483,31,356,512,30,1000
ABalpppappa:260,ABalpppappa,260,2369,2369,2369,2369,2369,31,356,512,30,1000
ABalpppappp:260,ABalpppappp,260,2313,2313,2313,2313,2313,31,356,512,30,1000
ABalpppp:105,ABalpppp,105,78,78,78,78,78,31,356,512,30,1000
ABalppppa:140,ABalppppa,140,226,226,226,226,226,31,356,512,30,1000
ABalppppaa:194,ABalppppaa,194,2528,2528,2528,2528,2528,31,356,512,30,1000
ABalppppaad:260,ABalppppaad,260,4754,4754,4754,4754,4754,31,356,512,30,1000
ABalppppaav:260,ABalppppaav,260,4701,4701,4701,4701,4701,31,356,512,30,1000
ABalppppap:194,ABalppppap,194,6110,6110,6110,6110,6110,31,356,512,30,1000
ABalppppapa:260,ABalppppapa,260,36619,36619,36619,36619,36619,31,356,512,30,1000
ABalppppapp:260,ABalppppapp,260,7474,7474,7474,7474,7474,31,356,512,30,1000
ABalppppp:136,ABalppppp,136,96,96,96,96,96,31,356,512,30,1000
ABalpppppa:189,ABalpppppa,189,239,239,239,239,239,31,356,512,30,1000
ABalpppppaa:260,ABalpppppaa,260,466,466,466,466,466,31,356,512,30,1000
ABalpppppap:260,ABalpppppap,260,532,532,532,532,532,31,356,512,30,1000
ABalpppppp:174,ABalpppppp,174,142,142,142,142,142,31,356,512,30,1000
ABalppppppa:236,ABalppppppa,236,104,104,104,104,104,31,356,512,30,1000
ABalppppppaa:249,ABalppppppaa,249,190,190,190,190,190,31,356,512,30,1000
ABalppppppap:244,ABalppppppap,244,0,0,0,0,0,31,356,512,30,1000
ABalppppppp:226,ABalppppppp,226,77,77,77,77,77,31,356,512,30,1000
ABalpppppppa:260,ABalpppppppa,260,321,321,321,321,321,31,356,512,30,1000
ABalpppppppp:260,ABalpppppppp,260,1100,1100,1100,1100,1100,31,356,512,30,1000
ABar:20,ABar,20,41,41,41,41,41,31,356,512,30,1000
ABara:35,ABara,35,52,52,52,52,52,31,356,512,30,1000
ABaraa:56,ABaraa,56,64,64,64,64,64,31,356,512,30,1000
ABaraaa:79,ABaraaa,79,105,105,105,105,105,31,356,512,30,1000
ABaraaaa:110,ABaraaaa,110,113,113,113,113,113,31,356,512,30,1000
ABaraaaaa:149,ABaraaaaa,149,330,330,330,330,330,31,356,512,30,1000
ABaraaaaaa:207,ABaraaaaaa,207,274,274,274,274,274,31,356,512,30,1000
ABaraaaaaaa:260,ABaraaaaaaa,260,896,896,896,896,896,31,356,512,30,1000
ABaraaaaaap:255,ABaraaaaaap,255,430,430,430,430,430,31,356,512,30,1000
ABaraaaaap:206,ABaraaaaap,206,198,198,198,198,198,31,356,512,30,1000
ABaraaaaapa:260,ABaraaaaapa,260,1156,1156,1156,1156,1156,31,356,512,30,1000
ABaraaaaapp:235,ABaraaaaapp,235,1952,1952,1952,1952,1952,31,356,512,30,1000
ABaraaaap:154,ABaraaaap,154,399,399,399,399,399,31,356,512,30,1000
ABaraaaapa:223,ABaraaaapa,223,278,278,278,278,278,31,356,512,30,1000
ABaraaaapaa:239,ABaraaaapaa,239,212,212,212,212,212,31,356,512,30,1000
ABaraaaapap:260,ABaraaaapap,260,721,721,721,721,721,31,356,512,30,1000
ABaraaaapp:238,ABaraaaapp,238,598,598,598,598,598,31,356,512,30,1000
ABaraaap:105,ABaraaap,105,130,130,130,130,130,31,356,512,30,1000
ABaraaapa:137,ABaraaapa,137,497,497,497,497,497,31,356,512,30,1000
ABaraaapaa:187,ABaraaapaa,187,265,265,265,265,265,31,356,512,30,1000
ABaraaapaaa:260,ABaraaapaaa,260,618,618,618,618,618,31,356,512,30,1000
ABaraaapaap:260,ABaraaapaap,260,471,471,471,471,471,31,356,512,30,1000
ABaraaapap:175,ABaraaapap,175,343,343,343,343,343,31,356,512,30,1000
ABaraaapapa:215,ABaraaapapa,215,380,380,380,380,380,31,356,512,30,1000
ABaraaapapp:207,ABaraaapapp,207,584,584,584,584,584,31,356,512,30,1000
ABaraaapp:143,ABaraaapp,143,566,566,566,566,566,31,356,512,30,1000
ABaraaappa:207,ABaraaappa,207,501,501,501,501,501,31,356,512,30,1000
ABaraaappaa:237,ABaraaappaa,237,384,384,384,384,384,31,356,512,30,1000
ABaraaappap:260,ABaraaappap,260,2000,2000,2000,2000,2000,31,356,512,30,1000
ABaraaappp:195,ABaraaappp,195,387,387,387,387,387,31,356,512,30,1000
ABaraaapppa:260,ABaraaapppa,260,613,613,613,613,613,31,356,512,30,1000
ABaraaapppp:235,ABaraaapppp,235,858,858,858,858,858,31,356,512,30,1000
ABaraap:78,ABaraap,78,21,21,21,21,21,31,356,512,30,1000
ABaraapa:106,ABaraapa,106,322,322,322,322,322,31,356,512,30,1000
ABaraapaa:140,ABaraapaa,140,246,246,246,246,246,31,356,512,30,1000
ABaraapaaa:196,ABaraapaaa,196,243,243,243,243,243,31,356,512,30,1000
ABaraapaaaa:260,ABaraapaaaa,260,254,254,254,254,254,31,356,512,30,1000
ABaraapaaap:251,ABaraapaaap,251,395,395,395,395,395,31,356,512,30,1000
ABaraapaap:186,ABaraapaap,186,342,342,342,342,342,31,356,512,30,1000
ABaraapaapa:260,ABaraapaapa,260,677,677,677,677,677,31,356,512,30,1000
ABaraapaapp:260,ABaraapaapp,260,338,338,338,338,338,31,356,512,30,1000
ABaraapap:138,ABaraapap,138,364,364,364,364,364,31,356,512,30,1000
ABaraapapa:178,ABaraapapa,178,357,357,357,357,357,31,356,512,30,1000
ABaraapapaa:222,ABaraapapaa,222,551,551,551,551,551,31,356,512,30,1000
ABaraapapap:260,ABaraapapap,260,402,402,402,402,402,31,356,512,30,1000
ABaraapapp:200,ABaraapapp,200,629,629,629,629,629,31,356,512,30,1000
ABaraapappa:260,ABaraapappa,260,372,372,372,372,372,31,356,512,30,1000
ABaraapappp:260,ABaraapappp,260,298,298,298,298,298,31,356,512,30,1000
ABaraapp:105,ABaraapp,105,105,105,105,105,105,31,356,512,30,1000
ABaraappa:140,ABaraappa,140,392,392,392,392,392,31,356,512,30,1000
ABaraappaa:199,ABaraappaa,199,265,265,265,265,265,31,356,512,30,1000
ABaraappaaa:260,ABaraappaaa,260,606,606,606,606,606,31,356,512,30,1000
ABaraappaap:228,ABaraappaap,228,1210,1210,1210,1210,1210,31,356,512,30,1000
ABaraappap:186,ABaraappap,186,184,184,184,184,184,31,356,512,30,1000
ABaraappapa:260,ABaraappapa,260,360,360,360,360,360,31,356,512,30,1000
ABaraappapp:260,ABaraappapp,260,197,197,197,197,197,31,356,512,30,1000
ABaraappp:141,ABaraappp,141,335,335,335,335,335,31,356,512,30,1000
ABaraapppa:179,ABaraapppa,179,369,369,369,369,369,31,356,512,30,1000
ABaraapppaa:260,ABaraapppaa,260,386,386,386,386,386,31,356,512,30,1000
ABaraapppap:260,ABaraapppap,260,340,340,340,340,340,31,356,512,30,1000
ABaraapppp:203,ABaraapppp,203,508,508,508,508,508,31,356,512,30,1000
ABaraappppa:237,ABaraappppa,237,916,916,916,916,916,31,356,512,30,1000
ABaraappppp:256,ABaraappppp,256,450,450,450,450,450,31,356,512,30,1000
ABarap:55,ABarap,55,164,164,164,164,164,31,356,512,30,1000
ABarapa:79,ABarapa,79,76,76,76,76,76,31,356,512,30,1000
ABarapaa:108,ABarapaa,108,362,362,362,362,362,31,356,512,30,1000
