cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABaraapapap:140,ABaraapapap,140,27173,2173,-279,-320,27173,12.2,279,275,24,219
ABaraapapp:107,ABaraapapp,107,27118,2118,-239,-262,27118,14.7,262,277,27,154
ABaraapappa:161,ABaraapappa,161,26842,1842,-268,-286,26842,14.0,295,303,23,151
ABaraapappp:161,ABaraapappp,161,27318,2318,-59,-94,27318,14.1,302,266,23,173
ABaraapp:58,ABaraapp,58,26675,1675,-286,-288,26675,22.7,246,213,39,365
ABaraappa:78,ABaraappa,78,26763,1763,-301,-311,26763,20.7,216,217,32,269
ABaraappaa:105,ABaraappaa,105,27047,2047,-290,-303,27047,15.3,162,209,25,170
ABaraappaaa:154,ABaraappaaa,154,26973,1973,-735,-675,26973,13.9,162,234,23,45
ABaraappaap:154,ABaraappaap,154,27198,2198,-23,-60,27198,12.6,175,221,23,155
ABaraappap:105,ABaraappap,105,27204,2204,-318,-344,27204,15.2,205,216,27,167
ABaraappapa:145,ABaraappapa,145,27256,2256,-278,-347,27256,12.8,194,220,23,155
ABaraappapp:145,ABaraappapp,145,27237,2237,-87,-133,27237,12.5,236,208,26,223
ABaraappp:78,ABaraappp,78,26565,1565,-372,-378,26565,20.0,270,222,33,267
ABaraapppa:105,ABaraapppa,105,26965,1965,-420,-421,26965,16.1,243,224,28,215
ABaraapppaa:137,ABaraapppaa,137,26872,1872,-233,-253,26872,15.0,259,206,23,176
ABaraapppap:137,ABaraapppap,137,26986,1986,-133,-150,26986,14.3,288,198,24,205
ABaraapppp:105,ABaraapppp,105,27080,2080,-177,-182,27080,15.2,287,216,26,188
ABaraappppa:160,ABaraappppa,160,27048,2048,23,-17,27048,16.2,295,196,23,119
ABaraappppp:160,ABaraappppp,160,27061,2061,-127,-142,27061,15.1,312,236,22,165
ABarap:25,ABarap,25,26599,1599,-421,-422,26599,21.1,284,173,47,442
ABarapa:41,ABarapa,41,26528,1528,-546,-546,26528,19.4,247,129,43,380
ABarapaa:58,ABarapaa,58,26785,1785,-186,-188,26785,21.4,229,144,37,324
ABarapaaa:81,ABarapaaa,81,27234,2234,-240,-246,27234,23.2,194,197,32,155
ABarapaaaa:112,ABarapaaaa,112,27207,2207,-305,-329,27207,22.6,200,235,27,188
ABarapaaaaa:159,ABarapaaaaa,159,27414,2414,-105,-147,27414,20.3,190,254,25,98
ABarapaaaap:159,ABarapaaaap,159,27012,2012,-263,-283,27012,19.4,225,249,25,167
ABarapaaap:112,ABarapaaap,112,27353,2353,-264,-297,27353,23.7,232,250,28,145
ABarapaaapa:163,ABarapaaapa,163,27400,2400,-122,-229,27400,21.8,207,262,24,143
ABarapaaapp:163,ABarapaaapp,163,26975,1975,-218,-229,26975,21.5,236,254,24,163
ABarapaap:81,ABarapaap,81,26607,1607,-415,-427,26607,22.6,246,190,32,228
ABarapaapa:107,ABarapaapa,107,27180,2180,-203,-226,27180,19.2,219,220,28,161
ABarapaapaa:168,ABarapaapaa,168,27522,2522,160,109,27522,16.8,219,230,24,131
ABarapaapap:168,ABarapaapap,168,27241,2241,-177,-198,27241,16.0,225,199,23,150
ABarapaapp:107,ABarapaapp,107,27062,2062,-245,-254,27062,19.4,254,231,30,172
ABarapaappa:142,ABarapaappa,142,27097,2097,-25,-42,27097,16.3,252,233,24,178
ABarapaappp:142,ABarapaappp,142,27278,2278,122,139,27278,15.9,281,242,23,180
ABarapap:58,ABarapap,58,26611,1611,-354,-367,26611,22.3,297,150,38,354
ABarapapa:78,ABarapapa,78,26795,1795,-219,-232,26795,23.5,288,184,33,264
ABarapapaa:104,ABarapapaa,104,27169,2169,-64,-69,27169,22.7,257,227,27,220
ABarapapaaa:152,ABarapapaaa,152,26803,1803,-307,-396,26803,19.2,229,230,22,0
ABarapapaap:152,ABarapapaap,152,26767,1767,-286,-307,26767,18.4,247,246,23,166
ABarapapap:104,ABarapapap,104,27094,2094,-155,-154,27094,23.3,303,241,29,248
ABarapapapa:146,ABarapapapa,146,27110,2110,-107,-131,27110,22.8,267,260,24,154
ABarapapapp:146,ABarapapapp,146,27104,2104,-121,-125,27104,21.6,311,259,25,182
ABarapapp:78,ABarapapp,78,26722,1722,-164,-162,26722,22.1,338,181,33,310
ABarapappa:103,ABarapappa,103,26935,1935,-133,-150,26935,19.8,282,218,27,185
ABarapappaa:169,ABarapappaa,169,27197,2197,160,166,27197,18.0,248,214,23,130
ABarapappap:169,ABarapappap,169,27287,2287,331,326,27287,17.2,279,212,24,150
ABarapappp:103,ABarapappp,103,26926,1926,-234,-245,26926,21.1,334,215,31,279
ABarapapppa:133,ABarapapppa,133,27017,2017,46,40,27017,20.7,295,234,24,174
ABarapapppp:133,ABarapapppp,133,26988,1988,-142,-142,26988,20.2,319,232,27,198
ABarapp:41,ABarapp,41,26617,1617,-229,-229,26617,22.2,322,173,43,328
ABarappa:58,ABarappa,58,26568,1568,-243,-242,26568,20.7,313,123,37,308
ABarappaa:80,ABarappaa,80,26740,1740,-367,-377,26740,22.7,256,149,31,206
