cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABpraaapp:71,ABpraaapp,71,5574,-19425,-49,-52,5574,29.3,416,339,40,180143
ABpraaappa:100,ABpraaappa,100,5118,-19881,14,14,5118,31.1,465,324,32,120502
ABpraaappp:100,ABpraaappp,100,5046,-19954,-67,-61,5046,31.7,430,350,32,107181
ABpraap:31,ABpraap,31,6727,-18272,-133,-133,6727,45.5,332,340,50,319359
ABpraapa:48,ABpraapa,48,6444,-18555,-55,-55,6444,38.0,337,365,43,210206
ABpraapaa:70,ABpraapaa,70,5526,-19473,-47,-48,5526,22.3,431,351,38,177632
ABpraapaaa:103,ABpraapaaa,103,4988,-20011,-42,-34,4988,22.5,540,305,32,152362
ABpraapaap:103,ABpraapaap,103,5078,-19921,25,19,5078,18.5,493,321,31,137771
ABpraapap:70,ABpraapap,70,5542,-19457,-45,-47,5542,23.2,370,343,38,181939
ABpraapapa:102,ABpraapapa,102,5025,-19974,-57,-53,5025,22.4,466,344,30,126561
ABpraapapp:102,ABpraapapp,102,5104,-19895,24,20,5104,21.0,427,352,31,125125
ABpraapp:48,ABpraapp,48,6423,-18576,-93,-94,6423,33.0,267,354,45,234364
ABpraappa:70,ABpraappa,70,5524,-19475,-58,-60,5524,28.7,362,382,38,183949
ABpraappaa:105,ABpraappaa,105,5026,-19973,8,10,5026,29.2,444,373,29,108191
ABpraappap:105,ABpraappap,105,5031,-19968,-51,-51,5031,30.5,397,376,32,111330
ABpraappp:70,ABpraappp,70,5578,-19421,-67,-68,5578,30.6,299,375,41,174103
ABpraapppa:103,ABpraapppa,103,5097,-19902,-26,-25,5097,37.7,370,379,33,117407
ABpraapppp:103,ABpraapppp,103,5071,-19928,-46,-44,5071,38.4,316,388,33,102141
ABprap:16,ABprap,16,6425,-18574,-138,-138,6425,31.5,259,353,56,556271
ABprapa:30,ABprapa,30,6677,-18322,-134,-134,6677,28.8,285,377,50,423052
ABprapaa:48,ABprapaa,48,6287,-18712,-83,-83,6287,21.1,307,367,44,258500
ABprapaaa:74,ABprapaaa,74,5453,-19546,-32,-31,5453,18.8,333,368,37,212564
ABprapaaaa:107,ABprapaaaa,107,4974,-20025,-57,-65,4974,27.4,365,379,31,167287
ABprapaaap:107,ABprapaaap,107,4929,-20070,-70,-69,4929,26.4,319,381,34,190397
ABprapaap:74,ABprapaap,74,5417,-19582,-12,-14,5417,23.4,274,364,38,222796
ABprapaapa:111,ABprapaapa,111,4968,-20031,-39,-36,4968,31.3,302,379,31,162874
ABprapaapp:111,ABprapaapp,111,4983,-20016,-20,-23,4983,35.0,261,388,32,150632
ABprapap:48,ABprapap,48,6440,-18559,-51,-51,6440,20.7,228,351,45,268491
ABprapapa:69,ABprapapa,69,5550,-19449,-40,-40,5550,23.4,217,359,40,197439
ABprapapaa:103,ABprapapaa,103,5009,-19990,-35,-40,5009,24.1,207,373,33,137274
ABprapapap:103,ABprapapap,103,5032,-19967,-53,-63,5032,29.9,161,353,34,159605
ABprapapp:69,ABprapapp,69,5554,-19445,-49,-48,5554,27.5,153,330,39,188775
ABprapappa:103,ABprapappa,103,5038,-19961,-52,-59,5038,35.7,141,345,34,165616
ABprapappp:103,ABprapappp,103,5020,-19979,-43,-46,5020,45.2,119,333,30,107147
ABprapp:30,ABprapp,30,6728,-18271,-123,-124,6728,32.2,205,344,50,402476
ABprappa:49,ABprappa,49,6386,-18613,-72,-72,6386,32.2,175,342,46,263703
ABprappaa:73,ABprappaa,73,5512,-19487,-57,-57,5512,37.2,247,380,39,181292
ABprappaaa:105,ABprappaaa,105,5004,-19995,-39,-36,5004,43.2,278,388,32,121558
ABprappaap:105,ABprappaap,105,4952,-20047,-146,-149,4952,42.0,227,378,33,125995
ABprappap:73,ABprappap,73,5470,-19529,-56,-57,5470,35.2,184,363,38,187019
ABprappapa:108,ABprappapa,108,4929,-20070,-79,-87,4929,30.0,226,382,32,148588
