"Cells","Names","Birth Times","peak exp","CC X20230222_JIM188_tbx.9_die.1_L1","CC X20230223_JIM188_tbx.9_die.1_L4","CC X20230224_RW10265_tbx.8_die.1_L1","CC X20230224_RW10265_tbx.8_die.1_L3","CC X20230224_RW10265_tbx.8_die.1_L4","Position X20230222_JIM188_tbx.9_die.1_L1","Position X20230223_JIM188_tbx.9_die.1_L4","Position X20230224_RW10265_tbx.8_die.1_L1","Position X20230224_RW10265_tbx.8_die.1_L3","Position X20230224_RW10265_tbx.8_die.1_L4","Angle X20230222_JIM188_tbx.9_die.1_L1","Angle X20230223_JIM188_tbx.9_die.1_L4","Angle X20230224_RW10265_tbx.8_die.1_L1","Angle X20230224_RW10265_tbx.8_die.1_L3","Angle X20230224_RW10265_tbx.8_die.1_L4"
"ABprpppppp",NA,223,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABprppppppa","spike",293,855,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"ABprppppppp","hyp10",293,855,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"C",NA,49,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Ca",NA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caa",NA,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caaa",NA,128,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Caaaa",NA,168,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
"Caaaaa","hyp7",219,63,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"Caaaap","hyp7",219,96,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
"Caaap",NA,168,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caaapa","hyp7",216,157,NA,NA,NA,NA,NA,1,1,0,1,1,NA,NA,NA,NA,NA
"Caaapp","hyp7",216,320,NA,NA,NA,NA,NA,1,1,0,1,1,NA,NA,NA,NA,NA
"Caap",NA,128,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Caapa",NA,176,536,0,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,0
"Caapaa","DVC",306,552,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Caapap","death",306,635,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Caapp",NA,176,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caappd","hyp7",231,348,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA
"Caappv","PVR",231,500,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA
"Cap",NA,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Capa",NA,133,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Capaa",NA,189,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Capaaa",NA,247,341,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Capaaaa","mu_bod",327,341,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Capaaap","mu_bod",327,363,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"Capaap",NA,247,529,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0
"Capaapa","mu_bod",336,529,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA
"Capaapp","mu_bod",336,529,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"Capap",NA,189,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Capapa",NA,248,442,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Capapaa","mu_bod",333,442,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Capapap","mu_bod",333,442,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Capapp",NA,248,442,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,0
"Capappa","mu_bod",343,442,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Capappp","mu_bod",343,627,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Capp",NA,133,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cappa",NA,181,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cappaa",NA,237,121,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Cappaaa","mu_bod",311,121,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cappaap","mu_bod",311,148,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cappap",NA,237,189,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0
"Cappapa","mu_bod",320,193,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cappapp","mu_bod",320,330,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Cappp",NA,181,275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Capppa",NA,242,275,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Capppaa","mu_bod",323,275,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Capppap","mu_bod",323,275,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"Capppp",NA,242,542,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
"Cappppd","mu_bod",337,578,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Cappppv","mu_bod",337,542,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Cp",NA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpa",NA,94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Cpaa",NA,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpaaa",NA,165,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,0
"Cpaaaa","hyp7",220,57,NA,NA,NA,NA,NA,1,0,0,0,1,NA,NA,NA,NA,NA
"Cpaaap","hyp7",220,73,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"Cpaap",NA,165,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Cpaapa","hyp7",216,83,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA
"Cpaapp","hyp7",216,126,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,NA,NA,NA
"Cpap",NA,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Cpapa",NA,167,41,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Cpapaa","hyp7",225,205,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"Cpapap","hyp7",225,162,NA,NA,NA,NA,NA,1,0,0,0,1,NA,NA,NA,NA,NA
"Cpapp",NA,167,252,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Cpappd","hyp7",227,254,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"Cpappv","hyp11",227,680,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
"Cpp",NA,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cppa",NA,131,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cppaa",NA,186,370,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Cppaaa",NA,244,370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Cppaaaa","mu_bod",324,580,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA
"Cppaaap","mu_bod",324,370,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA
"Cppaap",NA,244,370,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,0
"Cppaapa","mu_bod",337,574,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA
"Cppaapp","mu_bod",337,1002,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cppap",NA,186,456,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Cppapa",NA,245,456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cppapaa","mu_bod",331,456,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cppapap","mu_bod",331,456,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cppapp",NA,245,456,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Cppappa","mu_bod",340,742,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Cppappp","mu_bod",340,972,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cppp",NA,131,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpppa",NA,178,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpppaa",NA,233,284,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Cpppaaa","mu_bod",303,284,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cpppaap","mu_bod",303,284,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cpppap",NA,233,430,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"Cpppapa","mu_bod",317,430,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cpppapp","mu_bod",317,430,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cpppp",NA,178,237,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Cppppa",NA,237,390,0,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,0
"Cppppaa","mu_bod",317,390,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cppppap","mu_bod",317,390,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Cppppp",NA,237,582,1,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0
"Cpppppd","mu_bod",329,582,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Cpppppv","mu_bod",329,751,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"D",NA,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Da",NA,114,31,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Daa",NA,161,391,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Daaa",NA,214,391,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Daaaa","mu_bod",276,391,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Daaap","mu_bod",276,391,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Daap",NA,214,391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Daapa","mu_bod",281,391,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Daapp","mu_bod",281,406,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Dap",NA,161,53,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Dapa",NA,208,53,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,0
"Dapaa","mu_bod",271,124,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Dapap","mu_bod",271,188,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dapp",NA,208,84,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dappa",NA,268,84,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,NA,NA,0
"Dappaa","mu_bod",352,143,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dappap","mu_bod",352,84,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dappp",NA,268,84,0,NA,0,NA,1,0,NA,0,NA,0,0,NA,NA,NA,0
"Dapppa","mu_bod",363,206,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dapppp","mu_bod",363,109,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dp",NA,114,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dpa",NA,161,344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dpaa",NA,213,344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dpaaa","mu_bod",279,597,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Dpaap","mu_bod",279,344,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dpap",NA,213,344,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,0
"Dpapa","mu_bod",280,409,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Dpapp","mu_bod",280,652,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"Dpp",NA,161,288,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0
"Dppa",NA,207,288,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Dppaa","mu_bod",274,288,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dppap","mu_bod",274,288,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dppp",NA,207,294,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,0
"Dpppa",NA,269,294,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,NA,NA,0
"Dpppaa","mu_bod",353,294,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dpppap","mu_bod",353,294,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"Dpppp",NA,269,294,0,NA,0,NA,0,1,NA,0,NA,0,NA,NA,NA,NA,NA
"Dppppa","mu_bod",400,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dppppp","mu_bod",400,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,46,28,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"EMS",NA,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ea",NA,63,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eal",NA,108,28,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Eala",NA,155,28,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"Ealaa",NA,224,65,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
"Ealaad","int",400,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ealaav","int",400,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ealap","int",224,28,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"Ealapa",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ealapp",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ealp",NA,155,28,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Ealpa","int",227,115,NA,NA,NA,NA,NA,1,0,0,0,1,NA,NA,NA,NA,NA
"Ealpp","int",227,28,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
"Ealppa",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ealppp",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ear",NA,108,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eara",NA,157,36,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Earaa",NA,230,148,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
"Earaad","int",400,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Earaav","int",400,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Earap","int",230,47,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"Earapa",NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Earapp",NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Earp",NA,157,36,1,1,0,1,1,0,0,0,0,0,0,NA,0,NA,0
"Earpa","int",232,150,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA
"Earpp","int",232,79,NA,NA,NA,NA,NA,1,0,0,0,1,NA,NA,NA,NA,NA
"Earppa",NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Earppp",NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ep",NA,63,28,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Epl",NA,110,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epla",NA,160,28,0,1,1,1,0,0,0,0,0,0,0,NA,0,NA,0
"Eplaa","int",232,28,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"Eplaaa",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplaap",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplap","int",232,43,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"Eplapa",NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplapp",NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplp",NA,160,28,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Eplpa","int",238,28,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
"Eplpaa",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplpap",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplpp",NA,238,266,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA
"Eplppa","int",400,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplppaa",NA,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplppap",NA,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplppp","int",400,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplpppa",NA,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eplpppp",NA,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epr",NA,110,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epra",NA,161,74,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Epraa","int",235,74,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"Epraaa",NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epraap",NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprap","int",235,98,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"Eprapa",NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprapp",NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprp",NA,161,74,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"Eprpa","int",241,74,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"Eprpaa",NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprpap",NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprpp",NA,241,106,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
"Eprppa","int",400,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprppaa",NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprppap",NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprppp","int",400,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprpppa",NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eprpppp",NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MS",NA,46,28,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"MSa",NA,62,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaa",NA,85,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"MSaaa",NA,113,224,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"MSaaaa",NA,145,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaaaaa",NA,179,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaaaaaa",NA,221,4306,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA
"MSaaaaaal","GLRDL",400,4306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSaaaaaar","GLRDR",400,4306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSaaaaap",NA,221,2314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MSaaaaapa",NA,271,4867,0,NA,0,NA,0,0,NA,1,NA,0,0,NA,NA,NA,0
"MSaaaaapaa","I3",346,4867,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaaaaapap","g1P",346,4867,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaaaaapp","m4DL",271,3230,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA
"MSaaaap",NA,179,224,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"MSaaaapa",NA,225,224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MSaaaapaa","I4",287,224,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"MSaaaapap","m5DL",287,251,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"MSaaaapp",NA,225,224,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,0
"MSaaaappa","death",300,582,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"MSaaaappp","m7D",300,224,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"MSaaap",NA,145,326,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0
"MSaaapa",NA,183,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaaapaa",NA,223,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaaapaaa","m3DL",278,2781,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaaapaaaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSaaapaaap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSaaapaap","m4L",278,2478,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaaapap",NA,223,2273,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"MSaaapapa","mc3DL",285,2273,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaaapapp","m8",285,2273,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
"MSaaapp",NA,183,326,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0
"MSaaappa","death",259,555,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"MSaaappp","vpi3D",259,326,NA,NA,NA,NA,NA,1,NA,0,0,1,NA,NA,NA,NA,NA
"MSaap",NA,113,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaapa",NA,145,153,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"MSaapaa",NA,179,533,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,0
"MSaapaaa",NA,221,533,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSaapaaaa","m4VL",282,776,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaapaaap","m5VL",282,533,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaapaap",NA,221,533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaapaapa",NA,276,533,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaapaapaa","g1AL",400,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSaapaapap","death",400,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSaapaapp","m7VL",276,533,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaapap",NA,179,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaapapa",NA,231,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaapapaa","g2L",351,616,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaapapap","death",351,616,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"MSaapapp",NA,231,616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSaapappa","m6VL",295,616,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
