"","Cells","20230222_JIM188_tbx.9_die.1_L1","20230223_JIM188_tbx.9_die.1_L4","20230224_RW10265_tbx.8_die.1_L1","20230224_RW10265_tbx.8_die.1_L3","20230224_RW10265_tbx.8_die.1_L4"
"ABplaapapp","ABplaapapp",2.7157446102289,7.92488282159774,3.89262665428007,5.63536873417357,4.02094906798878
"ABplaapappa","ABplaapappa",3.17853220209944,3.17277349421263,2.88616457696308,7.46985134371765,2.40205351961839
"ABplaapappp","ABplaapappp",2.83354338529347,3.45868620010978,2.98553811317333,2.94486237839799,3.25449475512116
"ABplaapp","ABplaapp",3.43820727488193,4.54832752481215,4.14694022334313,3.05782679883786,3.61681693680748
"ABplaappa","ABplaappa",5.36228099106978,8.62962536659349,6.04400683653735,7.17019390103171,7.54999330725742
"ABplaappaa","ABplaappaa",6.52268993817589,19.9653071007701,8.01122683737256,19.4966536706324,18.0073336155633
"ABplaappap","ABplaappap",8.99593987407231,7.02747962435604,6.94640867599864,8.33157584868804,7.81924259010326
"ABplaappp","ABplaappp",2.57896186476469,6.48261430453191,4.76665383649483,5.39269601766781,6.15504628590576
"ABplaapppa","ABplaapppa",6.52862009148923,6.76095284969337,6.52727455326198,6.91918567212854,5.54535886465884
"ABplaapppp","ABplaapppp",3.57893082874883,6.91851512747941,3.47256057237726,5.25293094953636,5.3191981968105
"ABplap","ABplap",5.13236001196305,3.58191113319339,2.35584712486117,3.69667252234887,2.72166437809095
"ABplapa","ABplapa",3.87557904274896,3.04570924272313,2.64749536195059,2.06599204264821,1.99923304616824
"ABplapaa","ABplapaa",3.08358745782544,3.55971504034803,6.05054242736607,5.60505336864071,4.72025516350065
"ABplapaaa","ABplapaaa",4.24216132663709,2.94514970085379,5.59712006072212,7.54344336329638,6.95806537484109
"ABplapaaaa","ABplapaaaa",2.87393382542183,3.40677146056879,1.7955284260905,2.62168458854827,3.08054383775303
"ABplapaaaaa","ABplapaaaaa",2.3643132880951,3.08058115328154,6.44291450434341,2.66724207784893,3.01775993080961
"ABplapaaaap","ABplapaaaap",3.08313016429364,2.57467722193144,2.84668758123476,3.24107159447272,2.74337792675009
"ABplapaaap","ABplapaaap",3.175621835169,4.52437975984403,2.78630716689348,2.81885869838111,3.91733218756935
"ABplapaaapa","ABplapaaapa",2.66030338030825,2.35919172456898,1.3683887619883,4.24271804926288,2.48141109938836
"ABplapaaapp","ABplapaaapp",3.74311477978517,3.93499890550238,3.01809705738641,4.44892418211601,2.3005432746594
"ABplapaap","ABplapaap",4.04754408664212,4.33174357023639,5.14389887828562,7.21587784395996,4.49755372272371
"ABplapaapa","ABplapaapa",4.45875807122075,10.2818222600401,4.37230832219633,12.2267017618065,7.51308857927284
"ABplapaapp","ABplapaapp",4.51394224096023,6.7475713015869,2.89528464863341,6.01407948446146,4.89737870693581
"ABplapap","ABplapap",3.58172892509006,2.55117600330561,3.50603231409614,3.89305104548354,4.98291252405096
"ABplapapa","ABplapapa",5.88451190586775,7.35296321510979,4.1551168488792,8.31205174755178,5.01855812860669
"ABplapapaa","ABplapapaa",6.933973585731,8.21340578230377,5.24012516138096,8.92355556881027,7.27794808797173
"ABplapapap","ABplapapap",7.38855274655142,9.39677395890748,4.08144648344927,8.3404099198111,7.58671176544304
"ABplapapp","ABplapapp",6.05387807543902,5.79024065051761,4.95267743919082,7.98088356424316,4.42711097408528
"ABplapappa","ABplapappa",10.0502676530711,8.67825853868126,7.73646555766098,9.51301142499784,9.92422200033111
"ABplapappp","ABplapappp",7.41757863041301,7.79841316768253,6.2552878547489,8.42507500981302,7.40087168176072
"ABplapapppa","ABplapapppa",5.6490020791106,5.44187669389889,4.44014414892877,8.11151930477134,7.1320681649145
"ABplapapppp","ABplapapppp",6.52755888087658,6.40574916389031,1.93414451111309,7.19497194299084,6.12996425106823
"ABplapp","ABplapp",2.15457516015708,2.06817445718842,2.20025814895544,2.49887288912253,3.014008326267
"ABplappa","ABplappa",3.65888062074329,3.67058635923713,5.66985394489702,3.08628355112135,5.96375760379702
"ABplappaa","ABplappaa",2.56721465800785,7.26120907740797,3.55436806405915,4.72974984907583,7.010314346512
"ABplappaaa","ABplappaaa",4.3460188375655,7.79814777346664,4.88879889252362,6.92036090167311,5.44052752544237
"ABplappaap","ABplappaap",7.75426035924822,8.02125276510289,5.00925026223293,8.01723492522638,6.22671862032267
"ABplappap","ABplappap",2.17742919443395,7.28504709106183,3.99085608313628,4.98689141503564,5.18275756451486
"ABplappapa","ABplappapa",7.69323250956846,7.71767268976118,6.30477506439944,6.81470751718208,6.10157030032695
"ABplappapp","ABplappapp",6.95798253207221,8.31809443028768,3.47115367592976,7.81852970460786,6.13021645859721
"ABplappp","ABplappp",2.09933567590189,4.10926228062428,4.12371907676139,3.21185587500098,4.65909557650058
"ABplapppa","ABplapppa",4.85654439238846,7.84812559157261,2.9863422918648,5.11792986083938,5.08205622949651
"ABplapppaa","ABplapppaa",5.68457868082504,8.52506441055214,3.94614834704164,4.80156612810434,6.17116532036731
"ABplapppaaa","ABplapppaaa",4.05068286021474,6.06575807372904,4.73581460123851,6.24269178124475,5.23086990853338
"ABplapppaap","ABplapppaap",4.52913179614178,5.47729695631854,3.93639344859743,8.00849299542534,5.78524421012674
"ABplapppap","ABplapppap",5.83022981216625,8.14931333959291,4.26463612355316,4.21250784610338,5.76799395372008
"ABplapppapa","ABplapppapa",4.24972775015214,7.24230378763256,4.46640569442305,3.36984190312171,5.90673247919095
"ABplapppapp","ABplapppapp",4.37349501859622,6.35185767488993,4.74965926280786,5.99964225470169,4.77211838096648
"ABplapppp","ABplapppp",5.43705324200926,8.05937173657589,6.2712349335791,6.22244515601415,6.3462426178491
"ABplappppa","ABplappppa",6.89846443597099,10.2751276250476,5.31837813067341,7.03104982545817,7.42579414824425
"ABplappppp","ABplappppp",5.89480711723565,8.00853060317674,5.37232821084283,6.153637513904,6.65631608638523
"ABplp","ABplp",4.53231463438619,2.32359576218637,3.77717469620616,4.11535886748523,6.06471814827446
"ABplpa","ABplpa",2.96732636082344,2.32897251059509,3.62894798389231,4.0232417863921,5.30083925722561
"ABplpaa","ABplpaa",2.52119902438278,3.81646231759068,4.84284273886232,4.63623613442605,6.79283476171365
"ABplpaaa","ABplpaaa",3.65384082187513,4.41094916120294,8.16744895816973,4.87883732792488,8.26565880141564
"ABplpaaaa","ABplpaaaa",2.69129224407882,5.42393225333971,5.83063691845797,3.25204398107147,5.76439152680235
"ABplpaaaaa","ABplpaaaaa",2.96910399150934,4.78771148545665,4.22787569571688,2.83374849904613,3.85161508611554
"ABplpaaaaaa","ABplpaaaaaa",4.21914744678785,5.12783502010902,2.80459377606151,5.75830388937372,2.10425931948157
"ABplpaaaaap","ABplpaaaaap",5.45033711039125,4.11317318711619,2.5529138796606,6.2370696479757,6.80852234337135
"ABplpaaaap","ABplpaaaap",3.82903656401489,4.58593872812088,3.85965005218786,3.06768892759494,5.90134902808148
"ABplpaaaapa","ABplpaaaapa",2.88318910495501,4.90978917642921,5.078970641529,6.04859561506669,4.71007266897498
"ABplpaaaapp","ABplpaaaapp",3.03845872194418,4.25196732796019,4.46740833411966,5.71554848700222,5.6310048631518
"ABplpaaap","ABplpaaap",1.97735773564988,5.59731995298877,3.93653005975263,4.71647997662416,5.1878234698195
"ABplpaaapa","ABplpaaapa",4.27812900147913,4.37052416589614,3.84691254665995,2.42554852394859,5.17389881005052
"ABplpaaapaa","ABplpaaapaa",3.42683865437718,4.3202921480978,2.5956164970966,3.8467635206725,2.18517733834122
"ABplpaaapap","ABplpaaapap",4.21384238336143,5.19795424846998,4.18886039733428,2.89714166504837,2.70724952673373
"ABplpaaapp","ABplpaaapp",3.4015934720502,3.92080787153665,4.0561409110483,2.84482721683764,2.58322642426414
"ABplpaaappa","ABplpaaappa",3.28234614195474,3.55251091909192,2.44133984456977,3.47175633459541,1.47537980267122
"ABplpaaappp","ABplpaaappp",4.08967148294392,3.40180260898972,3.49888518981524,4.74014984523803,2.88334637684384
"ABplpaap","ABplpaap",5.46527163172815,4.78912026832772,6.92776153477376,4.77165625083797,7.34680602382106
"ABplpaapa","ABplpaapa",5.02453923832666,5.73447501909297,4.26997743220403,3.64670761942033,3.9241069277247
"ABplpaapaa","ABplpaapaa",3.17888826140718,5.1550388183133,2.91689565162709,2.84050906274513,5.53096957282146
"ABplpaapaaa","ABplpaapaaa",2.7154623168677,2.95362736648093,2.54520213323308,3.2639340548777,4.77245545225015
"ABplpaapaap","ABplpaapaap",6.32141864649118,3.17016787008725,2.27640732546889,5.67395282829337,2.00695385149875
"ABplpaapap","ABplpaapap",3.81894089104806,4.66796044786596,2.75832875692374,2.4117728448096,3.51109244418632
"ABplpaapapa","ABplpaapapa",2.25822521497899,4.3586569931674,2.10869007683828,8.73974224008063,2.65289540618457
"ABplpaapapp","ABplpaapapp",5.32305809083581,6.78055604592888,2.81670015217898,3.95215886230531,4.89302238994566
"ABplpaapp","ABplpaapp",2.36521956642813,5.62415212005658,4.18947165162388,4.15452744577747,3.32076828449471
"ABplpaappa","ABplpaappa",2.53050748655878,4.44795713969076,3.97552467377201,1.67335980382645,3.01528661993188
"ABplpaappaa","ABplpaappaa",4.11546239495209,3.70018945640502,2.40162953014526,3.17874099922966,2.30983920281416
"ABplpaappap","ABplpaappap",2.67149949623803,3.95635350780331,1.86065299329809,3.70463327961345,2.01393107313705
"ABplpaappp","ABplpaappp",2.35509645181668,5.04216238184732,2.69953230366229,2.17800370009304,2.74124033544904
"ABplpaapppa","ABplpaapppa",4.38868256982092,3.85829484928048,2.89478477674907,4.75971020269524,3.41503279334062
"ABplpaapppp","ABplpaapppp",4.5176465937571,3.78860967170694,2.71364174659877,4.51492536570223,3.15508341344512
"ABplpap","ABplpap",2.73172706805388,2.43683882403295,3.41209882803072,4.30664838111643,6.33634501818627
"ABplpapa","ABplpapa",5.64068844312743,7.39978473318194,7.05926621491359,4.44998287020734,8.23657817874081
"ABplpapaa","ABplpapaa",3.21052964363038,6.93593951664064,4.19917261001453,4.57075634485855,3.68375580606759
"ABplpapaaa","ABplpapaaa",3.12892068101753,3.84093765241001,3.13679913455306,3.25480854296961,4.03456456146348
"ABplpapaaaa","ABplpapaaaa",2.78495441154432,3.35471735161149,1.5923175583443,2.77299013612728,3.00695998832615
"ABplpapaaap","ABplpapaaap",3.57171561143244,2.76609203463442,2.46035507751178,3.84137580411612,2.78608121215266
"ABplpapaap","ABplpapaap",3.09110780817814,3.98496253663164,4.54049959502256,3.85294396138096,3.91189421425144
"ABplpapaapa","ABplpapaapa",3.02107824408561,3.26374479142115,2.07197389375395,3.32284813433475,2.73158024085783
"ABplpapaapp","ABplpapaapp",3.81883793835954,2.47983796341337,2.25252189229837,3.74979893663125,3.86700458879944
"ABplpapap","ABplpapap",2.06402689170249,6.98622908498514,3.32066337803896,2.79434895817335,4.59063417759416
"ABplpapapa","ABplpapapa",3.13141979044246,5.35004350259184,3.67876122926665,3.28381533792576,3.49852196153367
"ABplpapapaa","ABplpapapaa",3.60474633631993,3.72183780009043,3.17450878626511,2.85445660706328,3.3329952217198
"ABplpapapap","ABplpapapap",3.4176454316156,5.5085516485328,3.85693075796392,3.51211022211527,3.686672265658
"ABplpapapp","ABplpapapp",3.15925039515655,6.88225928444868,3.01633538749499,3.38980367879796,3.78904706181674
"ABplpapappa","ABplpapappa",2.75580890296574,4.83127778702367,3.24916762189935,4.13486143447711,3.40492160324733
"ABplpapappp","ABplpapappp",2.4471823189578,5.68829300831144,2.17879124810282,7.43811694750427,6.02098023925446
"ABplpapp","ABplpapp",5.92919011046485,4.82747336270768,6.64415136526833,4.31226945556721,10.4233561012985
"ABplpappa","ABplpappa",1.77958405848271,7.76434214824675,3.56909920267803,2.51042830058931,4.07651814501974
"ABplpappaa","ABplpappaa",3.50899415327485,4.49797942154864,3.25371984514763,3.90398450433548,3.33651077210211
"ABplpappaaa","ABplpappaaa",3.22471409457265,4.74178441404906,2.93896052600314,2.6965657257974,4.76795698567395
"ABplpappaap","ABplpappaap",3.56664107746364,4.04740759801417,3.47659929657976,3.34533355153817,3.58228399441652
"ABplpappap","ABplpappap",4.31083758947949,6.28323172363811,3.33224692001075,2.85831235802019,3.73125232012432
"ABplpappp","ABplpappp",2.71966435709844,7.23763212396711,3.87621726908966,4.09118078663245,5.99227207906153
"ABplpapppa","ABplpapppa",3.2379285050541,6.95488126316738,2.28140199479567,3.6189183332391,3.62769450111385
"ABplpapppaa","ABplpapppaa",3.70950588142107,5.02734212602657,2.29715935008852,6.26581345780103,7.26869156061788
"ABplpapppap","ABplpapppap",2.50494964565612,5.38399777492523,2.57972319031108,6.02920990963333,6.49770268252749
"ABplpapppp","ABplpapppp",3.70362076517429,7.43687578600178,3.116576850051,5.30628320407418,3.46738682639582
"ABplpappppa","ABplpappppa",2.20649831867515,5.02833487345927,2.37757370738463,5.70147968398293,6.65544519607946
"ABplpappppp","ABplpappppp",1.65014345851877,5.01840206753242,3.17416711715963,5.38743512137055,6.21884099387963
"ABplpp","ABplpp",2.87263261920062,2.08787675145852,4.7486535716771,3.30629056544202,5.11036461515008
"ABplppa","ABplppa",3.2402086124772,2.39404099458288,4.72785253000583,4.13616067162192,5.4602042135401
"ABplppaa","ABplppaa",5.22180392902974,5.28519496600317,6.7328140697896,4.76579531425259,7.32569732623808
"ABplppaaa","ABplppaaa",2.87962745109196,7.24801649180236,3.69190314442765,3.00995056165669,4.03509272702333
"ABplppaaaa","ABplppaaaa",3.30196211492248,4.77900223816359,3.02157118187537,3.36065210520437,3.73447025819082
"ABplppaaaaa","ABplppaaaaa",3.93144920288621,2.47854543489884,4.74076737284658,4.27561270178036,3.63912596829264
"ABplppaaaap","ABplppaaaap",2.86178923570723,3.490240977285,2.41381880219508,5.35098287273899,3.73129711025536
"ABplppaaap","ABplppaaap",7.09556798754738,4.65380187597479,3.12285038818495,4.29071973911778,5.91410933664607
"ABplppaap","ABplppaap",3.97571802563854,6.12544796918667,4.89190097924779,4.31279168198678,3.24263811260971
"ABplppaapa","ABplppaapa",4.11479354346695,4.42613509793814,4.63638643974649,3.53938172223333,3.55820614208512
"ABplppaapaa","ABplppaapaa",3.28668472567303,3.8576009322871,4.81430180761896,5.72328089318764,3.07201888015031
"ABplppaapap","ABplppaapap",2.77659820163069,4.46397443135241,4.55400394706337,5.05351551795717,3.19530906173409
"ABplppaapp","ABplppaapp",4.03471009911905,4.59724745908859,3.83125941173483,3.62890478849537,3.67467470611662
"ABplppaappa","ABplppaappa",3.7920717260604,4.79631485788618,2.69981841362536,3.05792792892487,3.85100852591456
"ABplppaappp","ABplppaappp",3.34844741197404,6.29931435431453,2.81439709794669,9.02660689335129,6.64920124829035
"ABplppap","ABplppap",3.99017388133722,4.27833157595536,7.08980415194372,4.39184544592055,6.87636159117484
"ABplppapa","ABplppapa",4.30221953312621,6.94337953700831,3.87102078005403,2.67092233996092,4.80014246962851
"ABplppapaa","ABplppapaa",3.11198846357054,5.74359936907885,2.78484263442458,3.85928632562892,4.85110756234049
"ABplppapaaa","ABplppapaaa",2.79538063464745,5.93969394590718,3.69336884859724,3.56232456381681,3.91507118277648
"ABplppapaap","ABplppapaap",5.67458812718801,5.72160267438335,4.19543897814959,3.55208217746507,3.5673691214927
"ABplppapap","ABplppapap",5.07556996719487,6.07295069515265,3.62714370078898,4.05771380488004,4.18918394724767
"ABplppapapa","ABplppapapa",2.82594876007295,4.58954928991852,3.63622890709866,7.03818587545257,4.01527171902455
"ABplppapapp","ABplppapapp",4.53920995976091,5.50384803999775,3.66308983602837,8.66609688874826,5.0094485624964
"ABplppapp","ABplppapp",5.58468215691942,7.18303954318165,3.92738028865934,4.36425959518213,6.26572151589611
"ABplppappa","ABplppappa",4.92082776717945,6.9417125807932,4.18866741318525,3.63958590910482,7.46337542511689
"ABplppappaa","ABplppappaa",3.48331619804134,3.59405255507625,3.20553914657988,3.04442535908451,4.08286663999695
"ABplppappap","ABplppappap",4.83012670299053,3.76216958564764,4.08717367287287,3.5044735817857,3.64640868476043
"ABplppappp","ABplppappp",6.17163734425022,6.58567503772236,4.1564474044658,4.92662048286114,7.14340821088063
"ABplppapppa","ABplppapppa",4.47054069123883,3.37423255955775,4.48411786412785,4.94615105886965,4.31434944239698
"ABplppapppp","ABplppapppp",3.92054747717403,3.66470069066458,4.80248373240348,4.13340179620518,4.27773373375697
"ABplppp","ABplppp",2.44989398351025,2.79028110266086,3.6467962437742,3.76246519700395,7.19439642724982
"ABplpppa","ABplpppa",4.27174315620613,5.02966469930513,6.0152331069293,6.71046353363386,8.45563859779955
"ABplpppaa","ABplpppaa",2.94070944061228,6.282250511838,3.59150028011409,5.07080816026504,6.7768702266414
"ABplpppaaa","ABplpppaaa",3.83890227369019,6.06212417445349,5.21965380351865,5.36969627054342,8.34144202519454
"ABplpppaaaa","ABplpppaaaa",3.02827807878692,3.49359357557236,2.82725029539861,7.67562468195555,3.45681934731915
"ABplpppaaap","ABplpppaaap",4.49283600329924,3.51109726090716,3.94775519593444,7.53076559509352,3.5172259885964
"ABplpppaap","ABplpppaap",3.86987412150607,7.04165124914754,4.72138989108264,5.11469514012015,7.64674030272005
"ABplpppaapa","ABplpppaapa",2.99417398352205,3.97031748298345,5.69392278646958,6.38058600439866,5.35479012719864
"ABplpppaapp","ABplpppaapp",2.95941207585404,4.01134970020005,6.30782906260095,7.88052625232156,6.76822924086497
"ABplpppap","ABplpppap",2.88620545520594,5.75193634192145,3.7073812587894,4.15465805676583,7.41468963301238
"ABplpppapa","ABplpppapa",3.12525958002971,4.38222359146578,5.56171572062306,3.71868184041136,8.84806933644102
"ABplpppapaa","ABplpppapaa",3.32263348686559,3.39579889003091,5.04287667959321,6.29561256762073,5.58096101816581
"ABplpppapap","ABplpppapap",5.54312315292378,5.23875784452101,5.10549907650908,6.90016017533353,5.26637176537786
"ABplpppapp","ABplpppapp",4.50136723142288,4.92246738036557,5.10537430272818,4.94973352157484,10.1137054062133
"ABplpppp","ABplpppp",3.958303521774,4.54362454193826,5.77934347622059,3.05964402336998,8.55891928040859
"ABplppppa","ABplppppa",3.92700177937401,6.17200215897058,4.64338272300455,6.02561683865606,3.55470710438264
"ABplppppaa","ABplppppaa",4.3394355187122,6.39726716802797,3.27918055075855,4.31080951595701,5.09837276721451
"ABplppppaaa","ABplppppaaa",4.58837347593228,5.09397253339751,2.62102042075095,3.48039825255967,5.93969669704893
"ABplppppaap","ABplppppaap",4.11955345809097,5.70158256166809,2.68011509930818,2.18811887722235,5.22599983278239
"ABplppppap","ABplppppap",4.30723596907106,6.85676841604187,3.95171496414271,4.17068214321078,4.53500180878566
"ABplppppapa","ABplppppapa",3.21277473340465,4.11328680433764,3.2899834239256,4.83730122214283,3.46289812531996
"ABplppppapp","ABplppppapp",3.32315007880791,3.94808389162658,2.91463583331028,4.77250872286013,3.39422763673858
"ABplppppp","ABplppppp",3.79171563253582,6.3509045623865,6.6280695619498,2.4131517300328,3.97399611376877
"ABplpppppa","ABplpppppa",3.49758436240451,5.37333300322225,4.70094968054419,3.44066962771913,3.79180438815128
"ABplpppppaa","ABplpppppaa",2.57606773979257,5.25754067341962,5.95978830710211,4.70211408234551,3.11751603845113
"ABplpppppap","ABplpppppap",4.27252911956196,5.38767945129704,5.1234089838756,5.06342821192964,4.41875709858716
"ABplpppppp","ABplpppppp",3.33658037443148,6.20540569594969,3.82187017333357,2.7510476272285,4.4958134673196
"ABplppppppa","ABplppppppa",4.71263906342813,4.52027807498243,4.29070904189575,7.09564686956961,6.70003271640485
"ABplppppppp","ABplppppppp",3.98759911191716,3.9352807162183,4.60258989526972,7.92607047729217,4.78725158914567
"ABpr","ABpr",5.3613241894838,3.6222447060756,6.81861983900201,7.07937361943162,4.70081885740496
"ABpra","ABpra",4.54240124723797,4.44722921836654,6.32582919623945,4.09173746454804,4.75832655128097
"ABpraa","ABpraa",1.88861858650423,3.28576362463156,4.05808777571387,3.20371709102393,2.48403508116171
"ABpraaa","ABpraaa",3.08504707316232,4.54730796398828,4.69801447709455,3.44329850331206,4.2415129696322
"ABpraaaa","ABpraaaa",4.03410292819703,7.02519945053803,4.79373991972625,6.44617382257098,3.07198142732561
"ABpraaaaa","ABpraaaaa",4.79604626611639,6.87796740012574,4.61662007144209,7.3324542157122,4.30403656862162
"ABpraaaaaa","ABpraaaaaa",3.91289036061316,5.30629986463273,3.16703697706618,5.16085658759816,5.11065668893326
"ABpraaaaaaa","ABpraaaaaaa",3.77283381558213,3.60213392049604,1.64742979205872,4.21154828169662,4.3772419299806
"ABpraaaaaap","ABpraaaaaap",3.47668613155465,2.97998419772415,2.18087158109957,3.80223506033439,4.27318496162895
"ABpraaaaap","ABpraaaaap",3.70137901484977,6.02751976755509,6.81426245297716,5.25715104612046,4.85828934225695
"ABpraaaaapd","ABpraaaaapd",3.23504922423941,3.71097347220685,2.74707530441897,6.0266708152085,3.07642919946308
"ABpraaaaapv","ABpraaaaapv",3.12624922904009,4.4284738536248,1.88907181278312,4.31396256465127,2.82836901423762
"ABpraaaap","ABpraaaap",3.95422265209808,6.671885091386,1.78835964635392,6.54882942220111,4.145612115649
"ABpraaaapa","ABpraaaapa",4.87967103642569,4.58556469212527,3.69859655876566,5.77023448479334,5.37123865226132
"ABpraaaapad","ABpraaaapad",6.13045781795481,4.3683093220694,3.50280945498629,4.79612253288161,4.59465216913788
"ABpraaaapav","ABpraaaapav",5.31926384935279,3.10562737862881,1.72607937245076,2.75847673248435,4.74229938938725
"ABpraaaapp","ABpraaaapp",4.07133220179159,5.74917841654949,1.89815049927431,5.19196375211786,5.01768358150451
"ABpraaaappa","ABpraaaappa",4.24916189938679,5.41070208517214,3.5956691401041,5.59455648148995,7.74081768092443
"ABpraaaappp","ABpraaaappp",3.98813056708821,5.2283055098048,3.76915793291475,5.00929712713546,6.01802059737307
"ABpraaap","ABpraaap",3.84199562694677,7.83089880369898,4.06189936846906,4.47774148258863,3.51719573343794
"ABpraaapa","ABpraaapa",3.89170775829672,10.0644286581516,3.6367760137498,7.0003550895564,4.32063361540545
"ABpraaapaa","ABpraaapaa",4.25652631012738,4.19721255301681,2.5376033882598,3.85930325461438,3.98315532458035
"ABpraaapaad","ABpraaapaad",4.33322280024963,3.81466707538242,2.92505786075163,4.88881612050121,5.63422073555697
"ABpraaapaav","ABpraaapaav",2.83838925469356,3.2055431176021,1.73528168474964,5.30469283211681,4.42925006256391
"ABpraaapap","ABpraaapap",3.93335230186396,4.89243175013735,3.24573804877868,3.30713842713977,5.03064925813797
"ABpraaapapa","ABpraaapapa",3.17889477680957,5.14370413049609,3.455791458834,8.49159758978567,5.88356099329439
"ABpraaapapp","ABpraaapapp",4.06440657740417,6.65987124214013,5.11876529537726,6.87089787034646,6.39595442872634
"ABpraaapp","ABpraaapp",3.89788474583472,7.67648633585119,3.49254326245123,4.08778439644186,3.88712742324284
"ABpraaappa","ABpraaappa",4.7433537001114,4.67660124166619,2.13358476850814,3.28201456608511,5.44532171762969
"ABpraaappaa","ABpraaappaa",2.88396303344613,5.12842960621463,2.45993289365174,3.71223631862439,5.38135743012931
"ABpraaappap","ABpraaappap",3.56456968297625,5.67315833629959,2.23855661730647,4.34018379322333,4.76171105975839
"ABpraaappp","ABpraaappp",3.62961024479746,5.40854301976468,1.73675998222476,4.06831241855819,4.00460174283822
"ABpraaapppa","ABpraaapppa",3.86681420113712,5.66698049149026,4.85070337540551,4.27282313639797,5.32794774388949
"ABpraaapppaa","ABpraaapppaa",5.66249492357121,5.4342374943902,-Inf,6.07248380204895,6.38720320454656
"ABpraaapppap","ABpraaapppap",4.34695051896993,5.71203177152474,-Inf,7.23530185437374,4.50566807614056
"ABpraaapppp","ABpraaapppp",4.04840206862152,5.94159938954025,1.99147459797511,3.94409166663061,4.78334915814466
"ABpraaappppa","ABpraaappppa",4.73342458952439,4.33191602649682,3.81207985494297,5.77727421447292,5.1360069155871
"ABpraaappppp","ABpraaappppp",3.51016420553144,3.85962648335683,3.04394657442984,3.97944174480067,3.02185373570595
"ABpraap","ABpraap",2.00485635228134,4.22154569215238,4.5265955231393,2.77254441651292,3.68026362968736
"ABpraapa","ABpraapa",5.4946743562282,7.61481031170235,5.3092390437872,3.87558383845904,4.20624544149297
"ABpraapaa","ABpraapaa",6.03803615654338,10.1725150476522,6.44981968788627,10.562170496362,4.88962835792252
"ABpraapaaa","ABpraapaaa",3.95514865249997,8.16131343056855,6.15343380462579,9.9051052867838,4.51130657629351
"ABpraapaaaa","ABpraapaaaa",4.96682664714218,4.38834095279351,3.46272015025793,6.14877572822462,8.20774895188339
"ABpraapaaap","ABpraapaaap",5.58357396941394,4.61033933844956,2.91692222856965,6.60958439227106,8.05682092923818
"ABpraapaap","ABpraapaap",3.0720204551012,8.553877400591,3.44310704087561,7.88174836480815,3.98148473110075
"ABpraapaapa","ABpraapaapa",5.06995437595208,4.76475809015098,4.18530076056232,9.56860090780554,5.51404771671612
"ABpraapaapp","ABpraapaapp",5.72217572004481,3.97073175180357,3.59277492026731,7.34004171176514,4.69160953191972
"ABpraapap","ABpraapap",5.35530967145377,9.79491406528287,4.99383220382179,8.02083541088875,3.34300342690582
"ABpraapapa","ABpraapapa",3.57211711190395,6.65200352830725,3.44332928907137,7.99603627452855,4.91642452394569
"ABpraapapaa","ABpraapapaa",3.49852979747231,5.37834939127268,4.52942962741779,4.12404060587337,4.97444947759927
"ABpraapapap","ABpraapapap",3.85602994570177,4.98845771383318,3.88766520390898,8.20907145259181,5.50568552552966
"ABpraapapp","ABpraapapp",2.74004064710746,8.20232035306736,2.49365136651104,7.31034252632544,3.69325146082335
"ABpraapappa","ABpraapappa",4.19478793290316,6.01384785667958,3.61745638664639,5.14955059040556,4.19498644169987
"ABpraapappp","ABpraapappp",3.35750480867099,4.96281957067943,3.5657351542511,4.94206802812057,4.9300101419774
"ABpraapp","ABpraapp",2.88959599444769,4.69564248125976,6.2996246701711,4.18291561878785,5.16174002240326
"ABpraappa","ABpraappa",3.90020947536718,8.28088536841046,5.19827333432017,4.80002715166725,4.12720937541712
"ABpraappaa","ABpraappaa",11.538553606453,9.31183874516976,8.53330212360356,10.5084736977474,5.52396766373591
"ABpraappap","ABpraappap",9.7588670264429,8.2781210444573,5.3462801792892,11.5621929990539,5.9425631572003
"ABpraappp","ABpraappp",3.43896971827765,6.17183316443809,5.7669723497825,2.84652891311368,4.72794999053887
"ABpraapppa","ABpraapppa",5.82066002702458,8.55197185166352,3.64598147962367,4.27067844299827,4.94485749851927
"ABpraapppp","ABpraapppp",4.89299630390989,7.3724228053597,4.11451145872646,4.99098855605333,6.69564329723278
"ABprap","ABprap",4.08495441632626,4.18289357424349,5.94127484085142,2.78434122648603,5.51606379961097
"ABprapa","ABprapa",2.95948152892472,2.67080960579275,5.8853657966076,2.95819759421834,6.6424505251834
"ABprapaa","ABprapaa",2.19082355673687,5.55346608401761,6.99666737776069,3.69370437674475,7.32079595271232
"ABprapaaa","ABprapaaa",4.4164973151938,8.06896404576725,2.94654567970855,5.02679932859211,5.83011323054445
"ABprapaaaa","ABprapaaaa",5.38574401851539,8.57650899299563,2.87416497347111,4.94453941374227,6.24124983543491
"ABprapaaaaa","ABprapaaaaa",3.75930251135777,7.09679390278093,3.14635155815111,3.1419419804919,5.82717611123236
"ABprapaaaap","ABprapaaaap",6.76480164693053,3.94224595113016,2.63721374485467,8.04529859248126,6.68461170407963
"ABprapaaap","ABprapaaap",4.6761994972252,7.15999427161473,2.82976231977626,5.42414792242643,3.81907308030787
"ABprapaaapa","ABprapaaapa",3.23663494776967,4.72924876946946,2.3680338771813,3.88997773003004,3.39829564722606
"ABprapaaapp","ABprapaaapp",4.2630669323178,4.61381466518221,1.4055002017421,3.77117584230228,2.96418449349826
