"","Cell","Embryo","Div time","WT Div time","WT Div time SD","CC","WT CC","WT CC SD","CC Deviation","CC Z score","Terminal Cell Length","Terminal cell delta","Terminal Cell Z"
"ABalaapppaa_X20230224_RW10265_tbx.8_die.1_L4","ABalaapppaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,32.8,NA,NA
"ABalaapppap_X20230224_RW10265_tbx.8_die.1_L4","ABalaapppap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,34.6,NA,NA
"ABalaapppp_X20230224_RW10265_tbx.8_die.1_L4","ABalaapppp","X20230224_RW10265_tbx.8_die.1_L4",295.3,288.254545454545,3.86075828632855,69.5,64.9909090909091,2.32479575977661,4.50909090909092,1.9395643209209,NA,NA,NA
"ABalaappppa_X20230224_RW10265_tbx.8_die.1_L4","ABalaappppa","X20230224_RW10265_tbx.8_die.1_L4",NA,405.233333333333,3.46458270695523,NA,117.4,3.63455636907725,NA,NA,73.4,-44,-12.1060166721725
"ABalaappppaa_X20230224_RW10265_tbx.8_die.1_L4","ABalaappppaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalaappppap_X20230224_RW10265_tbx.8_die.1_L4","ABalaappppap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalaappppp_X20230224_RW10265_tbx.8_die.1_L4","ABalaappppp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,73.4,NA,NA
"ABalap_X20230224_RW10265_tbx.8_die.1_L4","ABalap","X20230224_RW10265_tbx.8_die.1_L4",107.6,101.613636363636,1.24834955976947,22.9,25.6181818181818,1.41812631704029,-2.71818181818182,-1.91674167915791,NA,NA,NA
"ABalapa_X20230224_RW10265_tbx.8_die.1_L4","ABalapa","X20230224_RW10265_tbx.8_die.1_L4",135.1,133.718181818182,1.08436347957876,25.8,30.4,1.34730772106379,-4.6,-3.41421631308399,NA,NA,NA
"ABalapaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapaa","X20230224_RW10265_tbx.8_die.1_L4",171.7,173.904545454545,2.33513072392864,35.1,38.5727272727273,1.85861746318571,-3.47272727272727,-1.86844648859316,NA,NA,NA
"ABalapaaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapaaa","X20230224_RW10265_tbx.8_die.1_L4",221,227.963636363636,2.8006029035507,47.7,52.3863636363636,1.9181577110157,-4.68636363636363,-2.44315866701185,NA,NA,NA
"ABalapaaaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapaaaa","X20230224_RW10265_tbx.8_die.1_L4",366.8,347.2,5.52841146563217,144.1,118.442857142857,5.58237020833061,25.6571428571429,4.59610199604006,NA,NA,NA
"ABalapaaaaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapaaaaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA
"ABalapaaaap_X20230224_RW10265_tbx.8_die.1_L4","ABalapaaaap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA
"ABalapaaap_X20230224_RW10265_tbx.8_die.1_L4","ABalapaaap","X20230224_RW10265_tbx.8_die.1_L4",310.3,300.331818181818,3.15449586397639,87.7,70.7409090909091,2.95774352391257,16.9590909090909,5.733793607181,NA,NA,NA
"ABalapaaapa_X20230224_RW10265_tbx.8_die.1_L4","ABalapaaapa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,58.3,NA,NA
"ABalapaaapp_X20230224_RW10265_tbx.8_die.1_L4","ABalapaaapp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,58.3,NA,NA
"ABalapaap_X20230224_RW10265_tbx.8_die.1_L4","ABalapaap","X20230224_RW10265_tbx.8_die.1_L4",219.4,223.968181818182,3.14088042913605,46.2,48.4045454545455,2.15395036259013,-2.20454545454545,-1.02348944192682,NA,NA,NA
"ABalapaapa_X20230224_RW10265_tbx.8_die.1_L4","ABalapaapa","X20230224_RW10265_tbx.8_die.1_L4",322.1,320.066666666667,9.00918050287225,101.1,94.5142857142857,8.41922120592432,6.58571428571427,0.782223690842109,NA,NA,NA
"ABalapaapaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapaapaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,46.5,NA,NA
"ABalapaapap_X20230224_RW10265_tbx.8_die.1_L4","ABalapaapap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,46.5,NA,NA
"ABalapaapp_X20230224_RW10265_tbx.8_die.1_L4","ABalapaapp","X20230224_RW10265_tbx.8_die.1_L4",295.3,290.5,3.98556920712235,74.3,64.8727272727273,3.20389373496299,9.42727272727272,2.94244238639882,NA,NA,NA
"ABalapaappa_X20230224_RW10265_tbx.8_die.1_L4","ABalapaappa","X20230224_RW10265_tbx.8_die.1_L4",NA,408.366666666667,1.40118997046558,NA,117.9,2.82134719593317,NA,NA,73.4,-44.5,-15.7726068114355
"ABalapaappaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapaappaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalapaappap_X20230224_RW10265_tbx.8_die.1_L4","ABalapaappap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalapaappp_X20230224_RW10265_tbx.8_die.1_L4","ABalapaappp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,73.4,NA,NA
"ABalapap_X20230224_RW10265_tbx.8_die.1_L4","ABalapap","X20230224_RW10265_tbx.8_die.1_L4",168.7,170.245454545455,2.01109476765819,32,34.9045454545455,1.44237808686022,-2.90454545454546,-2.01371989841311,NA,NA,NA
"ABalapapa_X20230224_RW10265_tbx.8_die.1_L4","ABalapapa","X20230224_RW10265_tbx.8_die.1_L4",219.4,224.504545454545,3.20021982470063,49.2,52.6045454545455,2.57209887848283,-3.40454545454545,-1.32364485791217,NA,NA,NA
"ABalapapaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapapaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,99.4,NA,NA
"ABalapapap_X20230224_RW10265_tbx.8_die.1_L4","ABalapapap","X20230224_RW10265_tbx.8_die.1_L4",295.3,289.563636363636,4.39280206209088,74.3,63.4318181818182,2.62739892445458,10.8681818181818,4.13647951098173,NA,NA,NA
"ABalapapapa_X20230224_RW10265_tbx.8_die.1_L4","ABalapapapa","X20230224_RW10265_tbx.8_die.1_L4",NA,400.866666666667,11.4176763543785,NA,110.366666666667,12.0176259441428,NA,NA,73.4,-36.9666666666667,-3.07603738363015
"ABalapapapaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapapapaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalapapapap_X20230224_RW10265_tbx.8_die.1_L4","ABalapapapap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalapapapp_X20230224_RW10265_tbx.8_die.1_L4","ABalapapapp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,73.4,NA,NA
"ABalapapp_X20230224_RW10265_tbx.8_die.1_L4","ABalapapp","X20230224_RW10265_tbx.8_die.1_L4",213.1,217.336363636364,2.61816829000834,42.9,45.45,1.28350339009328,-2.55,-1.98674971930902,NA,NA,NA
"ABalapappa_X20230224_RW10265_tbx.8_die.1_L4","ABalapappa","X20230224_RW10265_tbx.8_die.1_L4",273.9,277.586363636364,3.7545268492144,59,58.6454545454545,2.4845670836332,0.354545454545452,0.142699087048596,NA,NA,NA
"ABalapappaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapappaa","X20230224_RW10265_tbx.8_die.1_L4",NA,399.066666666667,6.57672664274054,NA,120.633333333333,2.13619599600161,NA,NA,94.8,-25.8333333333333,-12.0931475303233
"ABalapappaaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapappaaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalapappaap_X20230224_RW10265_tbx.8_die.1_L4","ABalapappaap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABalapappap_X20230224_RW10265_tbx.8_die.1_L4","ABalapappap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,94.8,NA,NA
"ABalapappp_X20230224_RW10265_tbx.8_die.1_L4","ABalapappp","X20230224_RW10265_tbx.8_die.1_L4",298.5,293.05,4.58753487076405,83.7,74.1045454545455,2.86696741601682,9.59545454545454,3.3469004537156,NA,NA,NA
"ABalapapppa_X20230224_RW10265_tbx.8_die.1_L4","ABalapapppa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA
"ABalapapppp_X20230224_RW10265_tbx.8_die.1_L4","ABalapapppp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA
"ABalapp_X20230224_RW10265_tbx.8_die.1_L4","ABalapp","X20230224_RW10265_tbx.8_die.1_L4",135.1,133.759090909091,1.52085786910173,25.8,30.45,1.46636901741618,-4.65,-3.17109809657159,NA,NA,NA
"ABalappa_X20230224_RW10265_tbx.8_die.1_L4","ABalappa","X20230224_RW10265_tbx.8_die.1_L4",171.7,177.286363636364,2.56502027366822,35.1,41.8863636363636,1.83725868633665,-6.78636363636363,-3.69374421078128,NA,NA,NA
"ABalappaa_X20230224_RW10265_tbx.8_die.1_L4","ABalappaa","X20230224_RW10265_tbx.8_die.1_L4",228.9,238.009090909091,2.51545869923012,55.6,59.1,2.61005382174026,-3.5,-1.34096851599266,NA,NA,NA
"ABalappaaa_X20230224_RW10265_tbx.8_die.1_L4","ABalappaaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,36.8,NA,NA
"ABalappaap_X20230224_RW10265_tbx.8_die.1_L4","ABalappaap","X20230224_RW10265_tbx.8_die.1_L4",366.8,337.869230769231,6.34131750445503,136.3,98.2307692307692,6.26928818598845,38.0692307692308,6.07233702453073,NA,NA,NA
"ABalappaapa_X20230224_RW10265_tbx.8_die.1_L4","ABalappaapa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA
"ABalappaapp_X20230224_RW10265_tbx.8_die.1_L4","ABalappaapp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA
"ABalappap_X20230224_RW10265_tbx.8_die.1_L4","ABalappap","X20230224_RW10265_tbx.8_die.1_L4",217.9,226.290909090909,2.78070033845691,44.6,47.3681818181818,1.93744710862034,-2.76818181818182,-1.42877800682417,NA,NA,NA
"ABalappapa_X20230224_RW10265_tbx.8_die.1_L4","ABalappapa","X20230224_RW10265_tbx.8_die.1_L4",358.1,330.76875,12.3099807067274,138.7,102.86875,12.4825060918605,35.83125,2.87051732531216,NA,NA,NA
"ABalappapaa_X20230224_RW10265_tbx.8_die.1_L4","ABalappapaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA
"ABalappapap_X20230224_RW10265_tbx.8_die.1_L4","ABalappapap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA
"ABalappapp_X20230224_RW10265_tbx.8_die.1_L4","ABalappapp","X20230224_RW10265_tbx.8_die.1_L4",293.6,293.595454545455,4.35545386325907,74.1,65.6863636363636,2.4150905444025,8.41363636363636,3.48377678142826,NA,NA,NA
"ABalappappa_X20230224_RW10265_tbx.8_die.1_L4","ABalappappa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA
"ABalappappp_X20230224_RW10265_tbx.8_die.1_L4","ABalappappp","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA
"ABalappp_X20230224_RW10265_tbx.8_die.1_L4","ABalappp","X20230224_RW10265_tbx.8_die.1_L4",168.7,170.627272727273,2.09425104652891,32,35.2045454545455,1.30328422976333,-3.20454545454545,-2.45882316486512,NA,NA,NA
"ABalapppa_X20230224_RW10265_tbx.8_die.1_L4","ABalapppa","X20230224_RW10265_tbx.8_die.1_L4",214.8,217.754545454545,2.09278289837724,44.5,45.4909090909091,1.84233523936311,-0.990909090909092,-0.53785492983983,NA,NA,NA
"ABalapppaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapppaa","X20230224_RW10265_tbx.8_die.1_L4",301.9,294.031818181818,4.11482642851391,85.5,74.6545454545455,3.59877323975391,10.8454545454545,3.01365321539297,NA,NA,NA
"ABalapppaaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapppaaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,66.7,NA,NA
"ABalapppaap_X20230224_RW10265_tbx.8_die.1_L4","ABalapppaap","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,66.7,NA,NA
"ABalapppap_X20230224_RW10265_tbx.8_die.1_L4","ABalapppap","X20230224_RW10265_tbx.8_die.1_L4",288.6,283.104545454545,3.28843243488259,72.2,63.7363636363636,2.16168925447217,8.46363636363637,3.91528816925307,NA,NA,NA
"ABalapppapa_X20230224_RW10265_tbx.8_die.1_L4","ABalapppapa","X20230224_RW10265_tbx.8_die.1_L4",NA,400.266666666667,5.61990510002912,NA,115.2,4.53100430368367,NA,NA,80,-35.2,-7.76869710129886
"ABalapppapaa_X20230224_RW10265_tbx.8_die.1_L4","ABalapppapaa","X20230224_RW10265_tbx.8_die.1_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
