"","Cells","20230222_JIM188_tbx.9_die.1_L1","20230223_JIM188_tbx.9_die.1_L4","20230224_RW10265_tbx.8_die.1_L1","20230224_RW10265_tbx.8_die.1_L3","20230224_RW10265_tbx.8_die.1_L4"
"ABplaapaapp","ABplaapaapp",1.47075764174579,1.41402262856294,1.85266249545269,1.92860830758622,1.61356783588606
"ABplaapap","ABplaapap",1.55533083715626,4.92516920022017,1.92928899239929,5.17432197580137,3.369032811334
"ABplaapapa","ABplaapapa",1.05403153812567,3.97681024077045,2.57798581357104,2.66327062860768,2.31668581715379
"ABplaapapaa","ABplaapapaa",1.02390129557334,1.63339702607657,1.71398274489387,2.71583781942687,1.18936666145124
"ABplaapapap","ABplaapapap",0.892294599177069,1.83040266529688,1.37687067119722,2.81249083699848,1.24262436989293
"ABplaapapp","ABplaapapp",1.51610447030526,5.42716262373618,2.28690470046312,4.007080409272,2.83479624863027
"ABplaapappa","ABplaapappa",1.55349695474248,1.58628639760327,1.81025729510179,2.39230444604593,1.39563840897283
"ABplaapappp","ABplaapappp",1.50024678790398,2.02323995043792,1.80937982423919,1.82181921527397,1.8227527960796
"ABplaapp","ABplaapp",2.43903375698111,2.87221842540826,2.80941306628598,2.2268530058556,2.19287460228962
"ABplaappa","ABplaappa",3.3240442478662,6.54171196308221,4.33296927862878,5.07064048405159,6.29322777556991
"ABplaappaa","ABplaappaa",2.84467741915056,9.36119328729768,2.26524651058224,10.6790099715157,9.82975614297898
"ABplaappap","ABplaappap",3.17115709608706,3.52550254492107,2.67329884906181,3.90771708132653,4.18818678949308
"ABplaappp","ABplaappp",1.96136287427809,4.82348767706651,3.23659673117097,4.19400509616495,5.20630506483215
"ABplaapppa","ABplaapppa",2.32131017768768,3.23217027396278,3.55345866794676,3.10444611054274,3.21297100818031
"ABplaapppp","ABplaapppp",1.90829125231789,4.31076062537513,2.30217535933622,2.47503523467741,3.07359284342579
"ABplap","ABplap",2.54372194263389,2.16688390691494,1.43460503124113,1.65248530287616,1.77415895933285
"ABplapa","ABplapa",2.29628869061133,2.23879523057641,1.41618129471399,1.28794196906638,1.25590172447393
"ABplapaa","ABplapaa",2.19028949107304,2.59985869997242,2.19944864914206,2.33313544863039,2.11166234163171
"ABplapaaa","ABplapaaa",2.11734249678624,2.27386714753244,2.66149162701644,5.25903723709812,4.35436303129847
"ABplapaaaa","ABplapaaaa",1.70779780198089,2.08260824247247,1.1157468747062,1.78950963811352,1.8346507169964
"ABplapaaaaa","ABplapaaaaa",1.37946514526523,1.87282234759463,4.56222035136368,1.36939793009675,1.7252590950741
"ABplapaaaap","ABplapaaaap",2.19827559173643,1.82482404357071,1.40711413558972,1.97462567951582,1.92764518624982
"ABplapaaap","ABplapaaap",1.69032641047123,2.280247107926,1.70187635865415,1.68725763917929,2.41284753546366
"ABplapaaapa","ABplapaaapa",1.49070333841801,1.86363457475466,0.883973733195048,2.05392697738208,1.32069013170902
"ABplapaaapp","ABplapaaapp",2.24103133776962,2.25702576193472,2.40062942774716,2.61216189039215,1.40296971662075
"ABplapaap","ABplapaap",2.9074259356941,2.46712741177576,2.52717615893395,5.73947055717498,3.38884636529522
"ABplapaapa","ABplapaapa",2.24028335228277,4.71257606788335,2.24613926916639,5.68620533336602,4.51075450867314
"ABplapaapp","ABplapaapp",2.02227618363551,3.90056287107752,2.12942783218984,3.46718552811796,2.9636445235197
"ABplapap","ABplapap",2.48603436269412,1.67622729517063,2.25657661992644,2.63929769441728,3.14437751682906
"ABplapapa","ABplapapa",3.52798103903617,3.41590361424978,2.57121854786473,6.36609037611158,2.77016099888155
"ABplapapaa","ABplapapaa",5.8907600885247,4.72775513401597,3.73938131839351,6.09464867915661,5.79003095536233
"ABplapapap","ABplapapap",4.14707856876046,5.59066692081314,3.07191365261378,4.73908259460742,5.62533391465473
"ABplapapp","ABplapapp",4.15477489004545,4.28836675273604,3.62894171382642,6.68348972741797,2.51770297109467
"ABplapappa","ABplapappa",6.86080158386957,6.0092932006222,5.91280498128177,6.00166873118071,6.34923452527716
"ABplapappp","ABplapappp",6.37917360296346,6.46819513569396,4.15983860878289,5.89668327835742,6.21155616934029
"ABplapapppa","ABplapapppa",3.75899237760368,3.52239418883616,3.07055633467661,4.58296140620369,5.62643766064402
"ABplapapppp","ABplapapppp",3.34804098442628,4.4200255281103,1.30898874654438,2.52660487520744,4.93193532682541
"ABplapp","ABplapp",1.36824506760796,1.41832551645765,1.55359910016608,2.00719287750325,2.31356537703188
"ABplappa","ABplappa",1.79175966120823,2.74546756570112,3.02814341443115,1.99211667383559,3.37806400391975
"ABplappaa","ABplappaa",1.19082423574133,5.49749268675137,2.22531668202675,3.00589490714766,5.26312025624804
"ABplappaaa","ABplappaaa",2.8761827229707,5.27184663015169,2.62217682446628,3.81233647848499,3.55766039454779
"ABplappaap","ABplappaap",4.70404159139478,5.70233702650127,2.69617291066278,4.12420209915649,3.90378851114366
"ABplappap","ABplappap",1.39887326312514,5.91659377523509,2.74072803819066,3.58124228839872,4.44558795025703
"ABplappapa","ABplappapa",5.24822329453936,3.87110132467917,3.55562430303346,4.3505010928348,3.82424686932518
"ABplappapp","ABplappapp",3.09205818543185,5.6983224887388,2.18477880902935,4.19035541197656,3.80366226548797
"ABplappp","ABplappp",1.28665312810076,2.75491152040253,2.71682246796479,1.87766285544051,3.08042442491115
"ABplapppa","ABplapppa",3.21947149804201,5.99937135088117,1.96395621753014,3.47942183458765,3.75595756180642
"ABplapppaa","ABplapppaa",4.70968506758892,6.63588902820626,2.78764121301116,3.5123737111129,4.82293208536581
"ABplapppaaa","ABplapppaaa",2.61610871786188,3.86991077662434,3.77119688898472,3.47516460804627,4.33906407074699
"ABplapppaap","ABplapppaap",3.05093047779308,4.76144786539664,3.44530013050268,2.48288088372167,4.85358853219447
"ABplapppap","ABplapppap",4.41449282011047,6.48398255366643,2.763922829151,2.30414405261622,4.1198683553207
"ABplapppapa","ABplapppapa",2.7577466676417,5.85628865726441,3.16803863631801,2.56639676177039,5.02497119581227
"ABplapppapp","ABplapppapp",2.21850251225286,3.78665411660038,3.51288278118245,2.76893818116576,3.74250997892949
"ABplapppp","ABplapppp",3.1227154308507,6.42818560894553,4.22263080247818,4.2358109279797,3.77136677343919
"ABplappppa","ABplappppa",4.50241804139832,7.28142388415391,4.37225981904352,3.54199426695405,5.48988564313733
"ABplappppp","ABplappppp",3.46701659246356,5.5295150844058,4.16746652416779,3.03155221156222,5.44834325247546
"ABplp","ABplp",2.31932183559336,1.66952541752965,1.79397430962037,2.89541990835748,4.29181549520502
"ABplpa","ABplpa",1.47573301565752,1.78101551428839,1.84413465684019,3.24186948230988,3.49399241146801
"ABplpaa","ABplpaa",1.42055662363747,2.43034949409894,2.55475117390825,3.04771277000784,4.99076307146899
"ABplpaaa","ABplpaaa",2.35731383633372,2.67944705486307,6.4339704211593,3.53741774077784,6.42665700074092
"ABplpaaaa","ABplpaaaa",1.51699674834527,4.03396630280848,3.79626630837808,1.29208828840921,3.82717350208072
"ABplpaaaaa","ABplpaaaaa",1.98005124092922,3.1284692967687,2.56085949633242,1.83962701305099,2.07400672719045
"ABplpaaaaaa","ABplpaaaaaa",2.16983601272162,3.03227573699715,2.03932022482759,1.62816523836491,0.902284881348356
"ABplpaaaaap","ABplpaaaaap",2.88005232720691,2.55876030218255,1.56127648242997,2.86505402607467,2.35584670944538
"ABplpaaaap","ABplpaaaap",2.01522553247581,2.83004195603186,2.80587753350952,1.79426942911716,2.8235074617098
"ABplpaaaapa","ABplpaaaapa",1.90765593657537,3.24709649349552,2.79530809102318,3.10716209049335,2.5027476632072
"ABplpaaaapp","ABplpaaaapp",1.88768189368433,2.92852318511726,2.82410062899666,3.08760675840435,2.86869264233532
"ABplpaaap","ABplpaaap",1.11217349679852,4.35337095720647,2.72894620449011,2.2732006504154,3.14636689161833
"ABplpaaapa","ABplpaaapa",2.03198185286479,2.60660401917139,2.1978577594149,1.32894965034829,1.61886500259197
"ABplpaaapaa","ABplpaaapaa",2.16930493291007,3.45679627065357,1.95127551588465,1.97416293776932,1.44568892604303
"ABplpaaapap","ABplpaaapap",2.27607762097199,3.84621564550568,3.4658687011255,1.83395257902011,1.88773573673155
"ABplpaaapp","ABplpaaapp",1.19849955044497,2.35349490299172,2.49796724181766,1.56515940785556,0.982896243501177
"ABplpaaappa","ABplpaaappa",1.97556346060637,2.66886576081579,1.58585911521496,1.63791712982538,0.772079847212718
"ABplpaaappp","ABplpaaappp",1.55094727055851,2.55694721184148,1.98677177731346,2.47589291303759,1.34648102696935
"ABplpaap","ABplpaap",2.80477474599306,3.56479210733611,5.74485802985116,3.63264978820677,5.79796334673085
"ABplpaapa","ABplpaapa",2.25005598743265,5.00783073972569,2.61267983372973,2.29906657732696,2.77888653906323
"ABplpaapaa","ABplpaapaa",2.13610716221892,2.82880546717862,1.76566597558774,1.40225784627216,1.87765496763165
"ABplpaapaaa","ABplpaapaaa",1.9369517738653,2.22500515857316,1.8212764291737,1.70974679849617,2.2741364438771
"ABplpaapaap","ABplpaapaap",3.26817800879559,1.77765972317378,1.19015726894417,2.30778360051624,0.914370798711896
"ABplpaapap","ABplpaapap",1.53534682440924,2.86552002219173,1.84587205590874,1.00303361126559,1.79306158729853
"ABplpaapapa","ABplpaapapa",1.16366524660336,3.21103909364862,1.26174684911603,2.96298192482956,1.79937422864676
"ABplpaapapp","ABplpaapapp",2.11031860405928,3.45792405844539,1.73023883030123,2.00809004961705,2.22929919455398
"ABplpaapp","ABplpaapp",1.14296080062434,4.80246928655984,2.52446626129325,1.78145439004412,2.17221288259277
"ABplpaappa","ABplpaappa",1.07400265043311,3.38623073835503,1.74696616409548,1.1255830756105,1.49858490420884
"ABplpaappaa","ABplpaappaa",2.37228225612866,2.62273841803215,1.5073781680497,1.5571389202699,1.10027326810215
"ABplpaappap","ABplpaappap",1.25772063063451,2.23303531495503,1.15349251956392,1.58521193151583,1.37161587417496
"ABplpaappp","ABplpaappp",1.20905709620329,3.78028166627427,1.89614779001984,0.931035328978776,1.89445241841226
"ABplpaapppa","ABplpaapppa",1.96104527054178,2.57372432399603,1.61852474500269,2.14477781363646,2.0842356943561
"ABplpaapppp","ABplpaapppp",2.4723001343342,2.64717005733532,1.56280608314415,1.86963775197655,1.92559126095426
"ABplpap","ABplpap",1.71500115251864,1.5749979786749,2.53824042802285,2.12018738816639,4.87878284551957
"ABplpapa","ABplpapa",3.1108165126813,4.14711150102778,5.69237792792599,2.94718721471718,6.59787598809743
"ABplpapaa","ABplpapaa",2.41178495018323,5.42764676209922,2.85272127861954,3.29658139270363,2.76936312192136
"ABplpapaaa","ABplpapaaa",1.68037791899716,2.44421989972721,1.71294621214777,1.92984956114682,2.38272235318543
"ABplpapaaaa","ABplpapaaaa",1.7659716302258,2.42912535850005,1.06983187225352,1.80121238335485,1.57264699303484
"ABplpapaaap","ABplpapaaap",2.15206294318781,1.92284295556625,1.42371260769461,2.45741033668377,1.77356679743293
"ABplpapaap","ABplpapaap",1.53126007813671,2.39509631350167,1.95343911232817,2.44611412748859,2.16280684732311
"ABplpapaapa","ABplpapaapa",2.01285916784581,2.10209150094903,1.12539914160492,1.69792786651917,1.45744388855235
"ABplpapaapp","ABplpapaapp",2.56911782219022,1.86294181782949,1.30342996095232,2.73404052599277,2.36036106711446
"ABplpapap","ABplpapap",1.09703254164512,5.30213082318979,2.23563633981856,1.79695381069979,2.16393857501926
"ABplpapapa","ABplpapapa",2.16678016770273,3.93746651674455,2.59209622151999,2.0864324843565,2.79109006917651
"ABplpapapaa","ABplpapapaa",1.60590152759733,2.39363867585382,1.77024648487066,1.90844421880346,1.63810634706292
"ABplpapapap","ABplpapapap",2.12642185239333,3.20983669152493,2.18705628546314,1.66836068815092,2.05295261994177
"ABplpapapp","ABplpapapp",2.14566265265293,4.40089859336692,2.02324801424983,2.05080677835283,2.76599170466277
"ABplpapappa","ABplpapappa",1.90737904897106,3.04536698831123,2.2812469377675,2.11322744968196,2.21356539941631
"ABplpapappp","ABplpapappp",1.49063209045059,3.22630912144416,1.53509980014602,3.18463014532606,3.27868304115494
"ABplpapp","ABplpapp",3.2228902426474,2.10503728758974,5.22126676489406,3.008161933043,7.48913848153661
"ABplpappa","ABplpappa",1.20876364253952,6.13697735847187,2.5044190021691,1.61036982417314,2.39453073521105
"ABplpappaa","ABplpappaa",2.38770938898469,3.18096966104142,1.90485077421298,1.80338606306466,2.58904892193164
"ABplpappaaa","ABplpappaaa",2.13823850208371,3.60185180043547,1.51057062299018,1.67745708880749,2.95419278058258
"ABplpappaap","ABplpappaap",2.21153715309577,3.25340286739204,2.6307093300898,2.23981583370647,2.81273817735586
"ABplpappap","ABplpappap",2.4926948380798,3.99588798364849,2.01511305130435,1.94953688245943,2.53876469838807
"ABplpappp","ABplpappp",1.68899024883312,6.57991329166024,2.68405165393897,1.85927296745863,3.22653749884886
"ABplpapppa","ABplpapppa",2.47035481055624,5.24183544724835,1.47630404617019,1.87595648267463,2.45674350150849
"ABplpapppaa","ABplpapppaa",2.08217643280923,4.1504820513347,1.6440582111814,3.25569455649673,5.09018946235836
"ABplpapppap","ABplpapppap",1.17943898583566,4.43086587575401,1.85051571845159,4.26449410409967,4.70184919764021
"ABplpapppp","ABplpapppp",2.56802633137245,4.9745836020476,2.23046026217474,2.34255593023873,2.68346181111975
"ABplpappppa","ABplpappppa",1.36942986888605,3.40414970325334,1.88664633321295,3.0219570083586,3.97716940281217
"ABplpappppp","ABplpappppp",0.846960833369574,3.78730939654356,2.31814906891503,3.55460321255711,3.72420976244937
"ABplpp","ABplpp",1.89194003996358,1.60773229613366,2.06284220082149,2.36913059703893,4.10152583685912
"ABplppa","ABplppa",1.82534966975887,1.41886658144918,2.5938931142178,2.84591281776062,3.54386730116033
"ABplppaa","ABplppaa",2.57588562670581,3.41075406952653,5.0225092536761,2.92765479053493,5.212707584652
"ABplppaaa","ABplppaaa",1.5969632428924,4.73063245231849,2.94995130879405,1.66574230354566,2.22893354666465
"ABplppaaaa","ABplppaaaa",1.68039030088036,3.57260542315389,1.96554873219193,2.28336547054034,2.74064957903023
"ABplppaaaaa","ABplppaaaaa",2.21320394269327,1.33545011519304,3.07040307543803,2.390994935882,2.06699098558242
"ABplppaaaap","ABplppaaaap",1.67460259762992,1.48030221435707,1.29622007371016,2.49253967623104,2.02590452299682
"ABplppaaap","ABplppaaap",3.7076574368565,3.26500619899622,2.05969358265407,2.64853517268805,3.0191181450239
"ABplppaap","ABplppaap",2.04115084622006,3.52302084193742,3.55729801136219,2.36543698809244,2.03297493168165
"ABplppaapa","ABplppaapa",2.44008693270727,3.12064890242869,3.35231302404676,2.06484431746018,2.7209267841903
"ABplppaapaa","ABplppaapaa",1.89835508213122,2.71008194870891,2.68858207204915,3.29137601044645,2.02655334773276
"ABplppaapap","ABplppaapap",1.59753062708252,2.99524792373952,3.5803166618545,2.56702103734193,1.64482991883966
"ABplppaapp","ABplppaapp",2.77191004666453,3.26009836171793,2.12682218583619,2.33902037402134,2.93714670893003
"ABplppaappa","ABplppaappa",2.10228218674523,2.88057397075151,1.99644550744279,1.93342686089334,3.052872452151
"ABplppaappp","ABplppaappp",1.62446416806991,3.7568340873891,1.94589376913617,4.61134507209422,3.93908647640786
"ABplppap","ABplppap",2.51932152167553,2.1841310600819,5.16359085808702,3.00122440007331,5.07883745881813
"ABplppapa","ABplppapa",3.54706895727949,5.3543646999045,2.33847909618577,1.56431571494322,3.9059905187534
"ABplppapaa","ABplppapaa",2.12877559281599,4.35356703320422,1.9420633644749,2.17730149701275,2.98349824659789
"ABplppapaaa","ABplppapaaa",1.47388020045607,4.89160127566157,2.41496776839174,2.3458976797815,2.78921176436955
"ABplppapaap","ABplppapaap",2.67771158555943,4.59351082408914,2.5047149847627,2.42212968560135,2.3927390964246
"ABplppapap","ABplppapap",3.59213019230755,5.10476707361729,2.51132992334905,2.66661212010693,2.02696446094118
"ABplppapapa","ABplppapapa",2.04769967156535,3.81968736489842,2.74507285630305,3.84833307852029,2.01239098550855
"ABplppapapp","ABplppapapp",3.0221931132914,3.9094192737867,2.68375031314278,4.09549837684355,2.11392731385849
"ABplppapp","ABplppapp",4.25112068878317,5.01057136093482,2.51070601264866,2.67395414189146,3.96877265363591
"ABplppappa","ABplppappa",3.73327648934719,5.08986280964116,2.69882793609102,2.40262640872917,4.55744561807669
"ABplppappaa","ABplppappaa",2.3133913729333,2.44762355638509,2.19021684659829,2.1948772682459,2.84872512816914
"ABplppappap","ABplppappap",3.42132351595832,3.11390319599189,2.74864023971777,2.55191470468066,2.54040947082419
"ABplppappp","ABplppappp",4.65473410974274,5.30768404776332,2.59877694031197,3.38148509655675,4.70147827324259
"ABplppapppa","ABplppapppa",3.07194540349392,2.80329820414019,2.82573913494573,3.21148246307423,2.9824884332696
"ABplppapppp","ABplppapppp",2.95567313421242,3.11492645376264,3.25594609395412,2.94898772393473,2.46018308618471
"ABplppp","ABplppp",1.5228339707171,1.77945947826385,2.15172518092215,2.13818633262152,4.77018815594899
"ABplpppa","ABplpppa",2.33971852436446,2.84477616506254,4.77868475436924,3.5468764713441,5.7846835745851
"ABplpppaa","ABplpppaa",2.17102503375917,4.97433626919742,2.74165068293217,2.69925595228473,4.53364651035082
"ABplpppaaa","ABplpppaaa",1.94401516922573,4.07357893743321,3.14942931340871,3.68941821840418,6.35023854121279
"ABplpppaaaa","ABplpppaaaa",2.07866156001001,2.82656093051754,1.91166820080388,3.50855786274687,2.47296554048759
"ABplpppaaap","ABplpppaaap",1.99412606811388,2.42873010195693,2.7918768970284,3.67521701881633,2.6644868205638
"ABplpppaap","ABplpppaap",1.77408344600043,3.26871001366286,3.57305399500037,2.91629660979535,6.87600882263762
"ABplpppaapa","ABplpppaapa",2.05360280961292,3.00694260233468,4.50917780830624,2.13188355626543,4.06237222616751
"ABplpppaapp","ABplpppaapp",1.76302831898095,3.03152704967508,5.30976091490365,2.94466000246038,5.12568012654682
"ABplpppap","ABplpppap",2.0590933361875,4.66026854271133,2.46908838131142,2.4131844011531,4.47191981517746
"ABplpppapa","ABplpppapa",1.75326040426897,3.32665441447139,3.81025628607253,2.24601707253065,7.36496244960709
"ABplpppapaa","ABplpppapaa",2.3579903797278,1.9664289467909,4.00146994976695,3.14240307444688,3.52932743340738
"ABplpppapap","ABplpppapap",3.70623345923266,2.90811292359559,3.91505850934895,2.32673890669502,3.43376044261437
"ABplpppapp","ABplpppapp",2.55569345567654,3.29845123389524,4.0678466194363,2.65226598932081,7.86621599294519
"ABplpppp","ABplpppp",2.59631518113051,2.24934495103217,4.7786936919583,1.91179143535414,5.98797996941179
"ABplppppa","ABplppppa",2.04994890791405,4.9890875054265,3.29851309370116,3.02186107632967,2.43008094248598
"ABplppppaa","ABplppppaa",2.72339835036571,4.44636448869451,1.85928001455259,2.75196477126956,3.67694009463319
"ABplppppaaa","ABplppppaaa",2.49941949872479,4.1968152205194,1.49414910211012,2.20321685587933,3.32859226069781
"ABplppppaap","ABplppppaap",2.31666702294338,3.75270684701947,1.66921006631354,1.48451237949031,3.12358892496461
"ABplppppap","ABplppppap",2.80813061931671,4.23653536454231,2.94247238808911,2.65740483627731,2.76411354561901
"ABplppppapa","ABplppppapa",1.81923788143571,2.7102446600933,2.3235978061982,2.29644599056353,2.14267691476343
"ABplppppapp","ABplppppapp",2.17079141771959,2.26935790422913,2.21113171778329,1.97983029202885,2.22200990278206
"ABplppppp","ABplppppp",1.89060580893265,4.83291742978788,4.79448082309749,1.64541652309624,2.09373830094761
"ABplpppppa","ABplpppppa",2.05958786734856,3.59066210253279,2.82120005131755,1.83980982557622,2.72268605815156
"ABplpppppaa","ABplpppppaa",1.16700797340921,3.7875496666897,5.13547150033235,3.81333382501006,2.45086124399168
"ABplpppppap","ABplpppppap",3.29270695814643,4.53718876435749,4.37240088645324,3.99421949181761,3.29807667766484
"ABplpppppp","ABplpppppp",2.37386053289679,4.51858255851201,2.63747805825703,1.91856274108832,3.2493651484915
"ABplppppppa","ABplppppppa",3.26349513363619,3.25691942130999,3.39036104287995,1.76389657720601,5.58752943550232
"ABplppppppp","ABplppppppp",2.15518062570943,2.51921898301008,3.31682109549165,3.04936599257966,3.82410270571004
"ABpr","ABpr",4.01816055003368,2.4102155289077,4.57731570008978,5.38259083915607,3.06170368753675
"ABpra","ABpra",2.72507571484355,2.53057298041144,4.90313032057111,2.9686878309356,3.59801330370156
"ABpraa","ABpraa",1.10365758858051,2.65574679376931,3.14549460326997,2.05602177396957,1.91256310133915
"ABpraaa","ABpraaa",1.64852447964659,3.16690550609944,4.08222124415586,2.25255005711707,2.57581651672052
"ABpraaaa","ABpraaaa",2.70797804914602,3.77796588843948,2.3331410125276,2.48661839316451,2.10754097349465
"ABpraaaaa","ABpraaaaa",3.05307618444797,5.34597416669437,2.45938695551808,5.57612431358954,3.0838830145668
"ABpraaaaaa","ABpraaaaaa",3.11059190242417,3.88523637272653,1.95150214188127,3.34977895483385,3.85895392280387
"ABpraaaaaaa","ABpraaaaaaa",2.75433286328179,2.78030892356592,0.925093005490216,2.79319481686592,2.31019453775667
"ABpraaaaaap","ABpraaaaaap",2.78806302932279,2.33985943516832,1.26976804855994,2.67496376209326,3.38351482590071
"ABpraaaaap","ABpraaaaap",2.54951269280595,4.28186955681923,3.67461288972661,4.29487140891449,3.28947872545671
"ABpraaaaapd","ABpraaaaapd",1.97666972938442,3.01806015926351,2.43389982837317,3.96193248845231,2.31746156515904
"ABpraaaaapv","ABpraaaaapv",2.06595410193573,3.42737185230737,1.32700099745308,2.73498694778919,2.26868556488223
"ABpraaaap","ABpraaaap",1.89758420403308,5.38622239855086,1.05254181256071,5.54226443345409,2.17726619372722
"ABpraaaapa","ABpraaaapa",3.04153659166622,3.4739618602203,2.20436953112233,3.82084801004271,4.3293929943017
"ABpraaaapad","ABpraaaapad",4.09865813502902,3.11705788429926,2.82080233673803,3.47044847235979,3.29191205475848
"ABpraaaapav","ABpraaaapav",2.90514325135612,2.25936570775006,1.06961639039436,1.66730463313981,3.41713715641443
"ABpraaaapp","ABpraaaapp",2.97308214979964,4.52013677322105,1.15694873579316,4.13980927952757,3.90060897444699
"ABpraaaappa","ABpraaaappa",3.4718627768336,4.47286450902649,2.35493345884618,4.70441093671537,6.15712560986238
"ABpraaaappp","ABpraaaappp",2.66689235707171,4.14643353706116,2.36140944731147,4.08677898396072,4.58133752567935
"ABpraaap","ABpraaap",2.70760626238608,4.97006629204619,3.05677160125597,2.02734391936146,2.35770085745286
"ABpraaapa","ABpraaapa",3.17251066308237,6.74537242189083,2.03597344943411,4.41836340063229,3.12832199401337
"ABpraaapaa","ABpraaapaa",2.46494539275246,3.23330941771716,1.65984753905219,2.86979568515737,2.3817172098928
"ABpraaapaad","ABpraaapaad",2.56400129596058,2.81580859078344,2.35993791247727,3.12433286530763,3.55221436198344
"ABpraaapaav","ABpraaapaav",2.12469007409446,1.9067488003865,1.21058181569334,2.66834285221165,3.38669330121741
"ABpraaapap","ABpraaapap",2.7684125364387,3.74266516353982,1.53601360509772,2.70160619589731,2.74851745181377
"ABpraaapapa","ABpraaapapa",2.24795017278103,4.00583199439079,1.8143379119326,3.64304608382531,4.10259768892443
"ABpraaapapp","ABpraaapapp",2.98209664227486,4.75451308091424,2.83372027060914,4.81588394608912,4.95213261817405
"ABpraaapp","ABpraaapp",3.12704292480485,6.08625335078594,2.14919769211122,3.04072189996637,2.40184959497361
"ABpraaappa","ABpraaappa",2.5659694064536,4.03958539717399,1.02180800647398,2.4413089301666,3.40920693798319
"ABpraaappaa","ABpraaappaa",1.96708807564674,3.44781121671751,1.77730178338286,2.39673193365348,4.02668346652536
"ABpraaappap","ABpraaappap",1.89421085887189,3.346578415424,1.40693494484676,2.16730996534539,3.50092017180564
"ABpraaappp","ABpraaappp",2.96269487694168,4.40638930600496,0.902996668787991,2.82749707218782,2.60789736803616
"ABpraaapppa","ABpraaapppa",2.74962626798447,4.23996722140286,3.37486086379769,2.89838496140546,3.59920828894819
"ABpraaapppaa","ABpraaapppaa",4.17404084477865,4.62338877316432,NA,4.38870491813711,5.10381212631607
"ABpraaapppap","ABpraaapppap",2.89145944916704,4.84973038159122,NA,3.68400233631716,3.54306626727795
"ABpraaapppp","ABpraaapppp",2.94007582465877,4.83393751510066,1.06339340461492,3.04766110476695,3.97128505049966
"ABpraaappppa","ABpraaappppa",3.54909041806825,3.26520681194961,2.64795409663336,4.20417804981212,3.94549980210612
"ABpraaappppp","ABpraaappppp",2.33667312195262,3.32005039927568,1.94272219124855,2.82055584276607,2.29654802497798
"ABpraap","ABpraap",1.08929524704188,2.1196590879471,3.50177293871151,1.87702133863699,2.65261249995551
"ABpraapa","ABpraapa",3.59710787716716,3.51261920912154,4.18227159512552,2.71287020160029,2.53302653047669
"ABpraapaa","ABpraapaa",3.41853646000108,8.77153221136487,3.25301317822472,7.78985332813631,3.38693313924448
"ABpraapaaa","ABpraapaaa",2.16269079653767,5.49121637837474,3.72343332145021,7.06618707962708,3.14418290266112
"ABpraapaaaa","ABpraapaaaa",2.72551239969246,2.80242863690024,2.66265863364489,4.25647946971945,4.54488028278055
"ABpraapaaap","ABpraapaaap",3.4778956776063,3.27513717157398,1.93783388959462,4.68055505601089,4.55352108612375
"ABpraapaap","ABpraapaap",2.10824206457017,6.71315858690012,1.67465458534719,6.16775102371302,2.57758873692966
"ABpraapaapa","ABpraapaapa",3.44899886117995,2.76940517482728,3.50126694467743,4.8086916411787,3.36027048646496
"ABpraapaapp","ABpraapaapp",3.22215484065439,3.23785508518961,2.42400664630345,4.62880177294274,3.68159886858691
"ABpraapap","ABpraapap",3.15511269498986,8.65509577341859,2.25314991283358,3.36253785355273,2.18277335280567
"ABpraapapa","ABpraapapa",1.95323903057395,4.77306796468632,1.84749424311964,5.21426958474903,2.99336471239061
"ABpraapapaa","ABpraapapaa",1.94057326297147,4.07522300365246,3.48393028578255,3.02389409089642,3.81872980756841
"ABpraapapap","ABpraapapap",2.04055557423752,4.21891749706449,3.36768738919127,3.54478750371882,4.34838259184794
"ABpraapapp","ABpraapapp",1.80380693536066,6.55895103900457,1.16094021425333,5.28714340287199,2.60091458335335
"ABpraapappa","ABpraapappa",2.51885969775042,4.09976388052305,1.88985293127029,4.22659393114571,3.33257245404128
"ABpraapappp","ABpraapappp",2.00649055429892,3.86647636208466,1.80161162760595,3.40371951215602,3.26928882224915
"ABpraapp","ABpraapp",1.69551523154182,2.05194968806136,5.43033310522877,2.12176328405905,3.57508048937051
"ABpraappa","ABpraappa",2.12615459794076,5.95726924671422,3.9248686109741,3.30241759538661,2.63566830068419
"ABpraappaa","ABpraappaa",4.41156314675485,6.82730368887172,1.70802643834168,4.52107434512747,3.03518722230935
"ABpraappap","ABpraappap",4.74327051532778,5.48111460238109,2.10018591918219,4.82427412738194,3.18602890474414
"ABpraappp","ABpraappp",2.1793916095752,5.15381354467517,2.63439367367785,1.45432806712858,3.33136423059394
"ABpraapppa","ABpraapppa",3.36454943439413,5.95973783537974,1.97817317919313,2.61152474517377,2.86694124170837
"ABpraapppp","ABpraapppp",2.90859769068315,4.43769911486429,2.36181966954795,2.25516972841244,3.01977578258914
"ABprap","ABprap",2.16705745341839,2.0763184396149,4.31674520381067,1.72572128824155,4.39274123355809
"ABprapa","ABprapa",1.89404877766644,2.20679950778926,4.60592808529861,1.84148803737644,5.09138204065982
"ABprapaa","ABprapaa",1.36926071378139,2.8643374286738,4.79027914960827,1.68180950477629,5.70163274121469
"ABprapaaa","ABprapaaa",2.30948207395421,6.55753003760422,1.7842080908266,2.77333420317017,4.05267457020872
"ABprapaaaa","ABprapaaaa",3.72448152453825,5.88045452200187,1.78470371069391,2.5669827666885,3.30526131091468
