"Cell","Time","Defect_Count","ExpLevel","Expressing","Mean_Dev","Max_Dev","Mean_NN_score","Max_NN_score"
"ABplapaaaa",222,0,100,FALSE,1.8534633187451,3.23335012095343,0.560445035161212,0.799467279140036
"ABplapaaaaa",302,0,1059,FALSE,2.83158248464689,4.42865072972165,0.744794296469822,0.855978733217641
"ABplapaaaap",302,0,299,FALSE,2.83776068850344,3.86740678542069,0.72004531019051,0.813521052519977
"ABplapaaaapa",400,0,299,FALSE,NA,NA,NA,NA
"ABplapaaaapp",400,0,299,FALSE,NA,NA,NA,NA
"ABplapaaap",222,0,100,FALSE,1.87218134814189,3.51842564352694,0.56705487929886,0.857876367522337
"ABplapaaapa",300,0,109,FALSE,1.59929042897797,2.80057275628179,0.662441233745793,0.831035234742043
"ABplapaaapad",400,0,109,FALSE,NA,NA,NA,NA
"ABplapaaapav",400,0,109,FALSE,NA,NA,NA,NA
"ABplapaaapp",300,0,972,FALSE,2.04135678804108,3.01044156868542,0.634528874878598,0.753785523696658
"ABplapaap",172,0,120,FALSE,2.96718845715033,4.52565648897523,0.44138695717648,0.489455737343076
"ABplapaapa",227,0,336,FALSE,2.83343041112954,7.44192515219266,0.665924050783092,0.972466878594467
"ABplapaapp",227,0,221,FALSE,1.84894697323602,4.51584501434043,0.518452378232336,0.701894045575724
"ABplapap",132,0,0,FALSE,3.32936021114623,4.6559446838049,0.391004102598725,0.514303809642204
"ABplapapa",168,0,0,FALSE,3.51444286033583,5.18000661342504,0.433754208273235,0.471595221194409
"ABplapapaa",219,0,186,FALSE,1.96682539156066,4.27075425326859,0.464314076639767,0.598307298901213
"ABplapapaaa",400,0,186,FALSE,NA,NA,NA,NA
"ABplapapaap",400,0,186,FALSE,NA,NA,NA,NA
"ABplapapap",219,0,345,FALSE,2.04737091775362,4.29599485404542,0.482955952605812,0.610728072336355
"ABplapapp",168,0,42,FALSE,4.00128447381802,6.01246500963349,0.427622237781796,0.470515034383274
"ABplapappa",216,0,531,FALSE,2.57125966534336,4.97290703579158,0.495819584105089,0.657081025150234
"ABplapappp",216,0,532,FALSE,2.48023642377611,4.96305712773054,0.481637520677574,0.635692133181061
"ABplapapppa",305,0,1141,FALSE,2.15610360078756,4.15311772850037,0.564934527244014,0.694863223183555
"ABplapapppp",305,0,532,FALSE,2.07738694847082,3.0559772929642,0.522730409544515,0.572519067349639
"ABplapappppa",NA,0,532,FALSE,NA,NA,NA,NA
"ABplapappppaa",400,0,532,FALSE,NA,NA,NA,NA
"ABplapappppap",400,0,532,FALSE,NA,NA,NA,NA
"ABplapappppp",400,0,532,FALSE,NA,NA,NA,NA
"ABplapp",102,0,0,FALSE,2.43413357580958,3.31587203056284,0.337244942672884,0.448187318201353
"ABplappa",133,0,0,FALSE,2.93622059583423,4.32821584926262,0.407351216593594,0.570442005354285
"ABplappaa",172,0,22,FALSE,2.86105181248273,4.09476246705428,0.405067838610132,0.433996881317279
"ABplappaaa",222,0,384,FALSE,1.79938145454522,3.1513412557712,0.503918405859098,0.705604192125384
"ABplappaap",222,0,239,FALSE,1.71869859622543,3.17179196932976,0.487835564325271,0.68258690387486
"ABplappap",172,0,15,FALSE,2.85750688429193,3.97866883181452,0.409936831863798,0.474683712751327
"ABplappapa",222,0,144,FALSE,1.55900524785722,3.06895956054227,0.475873153498214,0.6963587549817
"ABplappapp",222,0,538,FALSE,1.83188803279925,3.38893575695884,0.484135381675212,0.650455741093887
"ABplappp",133,0,72,FALSE,3.68792948774864,5.40989409137983,0.494459765610494,0.708241653502158
"ABplapppa",174,0,211,FALSE,3.01433300684532,4.78188214489278,0.443272626695778,0.535750326009681
"ABplapppaa",230,0,211,FALSE,2.21629529279311,3.61344520651008,0.452009043309384,0.54841512362822
"ABplapppaaa",326,0,455,FALSE,1.78626914783687,2.61129147703967,0.581472656222651,0.67247523896752
"ABplapppaap",326,0,1592,FALSE,1.86691663753832,2.57299862443824,0.555549095835353,0.591822752626195
"ABplapppap",230,0,649,FALSE,2.31888563709595,3.67934359916221,0.473912162971066,0.664156975489633
"ABplapppapa",301,0,1083,FALSE,2.69987597701777,4.20014331247659,0.565832410111948,0.782686565074281
"ABplapppapp",301,0,649,FALSE,2.22293151864644,3.34826147850823,0.556704897929791,0.838568194307646
"ABplapppappa",400,0,649,FALSE,NA,NA,NA,NA
"ABplapppappp",400,0,649,FALSE,NA,NA,NA,NA
"ABplapppp",174,0,342,FALSE,3.67720817374724,5.27873441813179,0.471475918429382,0.596042602138256
"ABplappppa",230,0,740,FALSE,2.59756082887833,4.77627847651813,0.517920260410958,0.793656222609831
"ABplappppp",230,0,767,FALSE,2.32932689880423,4.61464556581527,0.492738404237053,0.691179163682977
"ABplp",56,0,0,FALSE,3.16728355411696,4.44938403021348,0.140976848424516,0.169431986598973
"ABplpa",75,0,0,FALSE,3.02228288658431,4.28286967699767,0.180586737890099,0.216199094776301
"ABplpaa",103,0,0,FALSE,2.73005115959838,4.05055615764837,0.26716445520749,0.352364698024386
"ABplpaaa",135,0,57,FALSE,3.24540593571114,5.26377381496579,0.444179443774083,0.507615013379975
"ABplpaaaa",173,0,166,FALSE,2.26966704984505,3.66460958333868,0.560560749630578,0.638289296127774
"ABplpaaaaa",220,0,839,FALSE,2.16811504083127,3.63867355783573,0.721774102994323,0.801051574866118
"ABplpaaaaaa",299,0,839,FALSE,2.44365352179304,3.30738019507168,0.925221586898716,0.990264151470765
"ABplpaaaaap",299,0,1088,FALSE,2.39387277351502,4.25134661410157,0.767587840012596,0.830016990171266
"ABplpaaaap",220,0,1280,FALSE,2.0772483181779,3.62335527954723,0.630625071075811,0.711344068959396
"ABplpaaaapa",290,1,1280,FALSE,3.84877367576023,6.51642601769778,0.913146470724808,1.10774705980329
"ABplpaaaapp",290,1,1280,FALSE,4.5637100397686,7.21877850686397,0.97279061369224,1.27956988807724
"ABplpaaap",173,0,153,FALSE,2.44109199278231,4.58425537258636,0.473741067331277,0.555789771701622
"ABplpaaapa",222,0,4642,TRUE,2.4377650586968,4.86855007000231,0.646982837657579,0.689524915509313
"ABplpaaapaa",317,1,4642,TRUE,2.87518410797173,3.63210963583,0.941181234955188,1.08860605257532
"ABplpaaapap",317,1,4642,TRUE,3.81671100065335,5.00029017601184,0.930466507739771,1.08948068866056
"ABplpaaapp",222,0,9649,TRUE,2.69926395448871,4.2660910894987,0.58524429068583,0.725039605247221
"ABplpaaappa",290,0,47797,TRUE,3.40643699427188,4.85975725362293,0.901152222727355,1.05496849906045
"ABplpaaappaa",400,0,47797,TRUE,NA,NA,NA,NA
"ABplpaaappap",400,0,47797,TRUE,NA,NA,NA,NA
"ABplpaaappp",290,0,19202,TRUE,3.2542789308378,4.59132409444031,0.887825291139168,1.10382159884929
"ABplpaap",135,0,0,FALSE,3.72354128201049,5.33901024552119,0.4104515401681,0.551428008834498
"ABplpaapa",172,0,220,FALSE,2.68301267953131,3.9758273002214,0.506253372332347,0.53410418178799
"ABplpaapaa",222,0,325,FALSE,2.62866258288131,3.9459115076703,0.677748285851354,0.71324713300703
"ABplpaapaaa",300,0,1546,FALSE,2.58130177066662,3.60003582203135,0.902082239720573,1.18192939817752
"ABplpaapaap",300,0,325,FALSE,2.29127816877824,5.11099477860155,0.766417410494016,0.954923401727587
"ABplpaapap",222,0,799,FALSE,2.27902127449979,3.54423322255519,0.546054387514558,0.638703236503817
"ABplpaapapa",299,0,997,FALSE,3.40347197869533,4.82695523284199,0.696469295327001,0.765965341090591
"ABplpaapapp",299,0,1710,FALSE,3.39566062878214,6.16599725727008,0.697735995879185,0.825392301519283
"ABplpaapp",172,0,392,FALSE,2.13023694596173,3.34459369585508,0.490515194026999,0.541929090235901
"ABplpaappa",219,0,392,FALSE,2.11278259058981,3.06250025166803,0.584965352352792,0.793275857227947
"ABplpaappaa",293,0,392,FALSE,2.14582870515987,4.05310476277971,0.705546961325508,0.884355195451783
"ABplpaappap",293,0,7328,TRUE,2.19309974334233,3.89262917160511,0.697398562125415,0.874583128842292
"ABplpaappp",219,0,494,FALSE,2.69065335848587,3.86208753564807,0.580028751479214,0.858995407272399
"ABplpaapppa",289,0,700,FALSE,2.82572777139845,5.34933160515241,0.739378586152387,0.880524660826663
"ABplpaapppp",289,2,746,FALSE,4.10191828753799,7.0977557563787,0.836470934660835,1.08215166928099
"ABplpaappppa",400,0,746,FALSE,NA,NA,NA,NA
"ABplpaappppp",400,0,746,FALSE,NA,NA,NA,NA
"ABplpap",103,0,14,FALSE,2.15495958023441,3.08408532770092,0.249355651514514,0.264954848309232
"ABplpapa",133,0,147,FALSE,3.75483199543901,5.92715781156023,0.390574246132237,0.439675584758683
"ABplpapaa",171,0,499,FALSE,2.6112230180368,4.47075555740618,0.507161152875101,0.526841872632864
"ABplpapaaa",224,0,778,FALSE,2.31556981044118,3.69577257566806,0.742116134119709,0.817633453423518
"ABplpapaaaa",304,0,3182,TRUE,2.46084019256643,3.69554176945581,0.967589589332598,1.18221718412847
"ABplpapaaap",304,0,920,FALSE,2.55757822950104,4.036519868933,0.893722333830418,1.11530856226673
"ABplpapaap",224,0,508,FALSE,2.38507239310131,3.90776748761567,0.658481901882962,0.788404958562973
"ABplpapaapa",305,1,1785,FALSE,3.01886042398229,4.21282085653004,0.930819305800164,1.19764818700449
"ABplpapaapp",305,0,514,FALSE,2.98150265787283,4.19732529663704,0.87563041540269,1.13663886548588
"ABplpapap",171,0,232,FALSE,2.41260779262636,3.61791380019671,0.460331692855845,0.541025705576155
"ABplpapapa",221,0,609,FALSE,2.61954183864014,3.89492455149631,0.616636482955004,0.770930603819912
"ABplpapapaa",291,0,1094,FALSE,2.08449292982788,3.72435973790803,0.814265022265639,1.00200966444793
"ABplpapapap",291,0,880,FALSE,2.3358934262688,3.85496909611838,0.848435317359737,1.13980177331441
"ABplpapapp",221,0,680,FALSE,3.15147786086125,4.82595451484865,0.655869806268591,0.959869821310574
"ABplpapappa",293,1,781,FALSE,2.57660504703981,4.19593021478387,0.862160734573063,1.30809077569134
"ABplpapappp",293,1,973,FALSE,3.43543975499536,4.66670652056909,1.01981288785208,1.611372681405
"ABplpapp",133,0,26,FALSE,3.01184429336143,4.679017944623,0.359236468411215,0.381469941036675
"ABplpappa",168,0,467,FALSE,2.75965495383067,4.39511022642876,0.466840032863762,0.563282899938949
"ABplpappaa",213,0,706,FALSE,2.19285778843351,3.35640240108908,0.585281716046958,0.707203387498592
"ABplpappaaa",268,0,1030,FALSE,2.119264154163,4.85036712204447,0.778200397304134,1.0484431123088
"ABplpappaap",268,1,904,FALSE,2.98429051558703,5.49747524398169,0.913343916617323,1.33614285773614
"ABplpappap",213,0,1265,FALSE,2.74259957321122,4.720981788856,0.806122842257443,0.983013355068623
"ABplpappp",168,0,435,FALSE,2.53711348693012,4.81349496045028,0.456076372249056,0.528830653976574
"ABplpapppa",222,0,458,FALSE,2.67796416719536,4.5888200380685,0.750678268087159,1.01686587672318
"ABplpapppaa",299,1,646,FALSE,3.42187269377315,4.78922100104759,1.08509959288278,1.81982255119151
"ABplpapppap",299,1,954,FALSE,3.3496717870911,4.77725471056277,1.13561279790467,2.14301995597091
"ABplpapppp",222,0,920,FALSE,2.59805059025892,4.31671166907079,0.692129333788243,1.1262590703873
"ABplpappppa",304,1,920,FALSE,3.26876499647788,4.13345340630054,1.00691038203059,2.00405274837667
"ABplpappppp",304,1,1012,FALSE,3.47433076666185,4.70529977798217,0.96948696619282,1.89660015886212
"ABplpp",75,0,0,FALSE,2.937252789883,4.52649086982859,0.223308090207027,0.297779903655628
"ABplppa",104,0,0,FALSE,3.28412330183925,4.93668107861702,0.344592461685396,0.424958983599938
"ABplppaa",136,0,19,FALSE,3.45080035385462,5.36042337131713,0.42999569217238,0.505602044205803
"ABplppaaa",179,0,378,FALSE,2.26699209505181,3.48655441899989,0.501143635633766,0.577643343839574
"ABplppaaaa",235,0,378,FALSE,2.34719836681813,3.42603836964268,0.671626389792669,0.906692341203706
"ABplppaaaaa",297,1,1372,FALSE,2.94929928136658,4.14305813235255,0.841018731129034,1.08749391905939
"ABplppaaaap",297,0,1327,FALSE,2.63876662134159,4.21529323485125,0.750837839077826,0.931768386846742
"ABplppaaaapa",400,0,1327,FALSE,NA,NA,NA,NA
"ABplppaaaapp",400,0,1327,FALSE,NA,NA,NA,NA
"ABplppaaap",235,0,884,FALSE,2.87106744688156,5.87564946422236,0.808240792120067,1.08098236417365
"ABplppaap",179,0,321,FALSE,2.24402324233309,3.47236382351728,0.4453804575045,0.50106710007781
"ABplppaapa",231,0,495,FALSE,2.35092226810792,3.60557168018552,0.63675156285498,0.82452167345757
"ABplppaapaa",317,0,1779,FALSE,3.04398961551554,6.73250887107436,0.873652671770619,1.07669429917949
"ABplppaapap",317,0,495,FALSE,3.04420959737925,4.88781076755949,0.916905844522726,1.19589392949462
"ABplppaapp",231,0,748,FALSE,2.51660480265641,4.23098664607736,0.569885816864281,0.837200853199398
"ABplppaappa",310,2,1041,FALSE,3.58165538370736,4.87719264896668,1.00384155736543,1.53958337838198
"ABplppaappp",310,1,778,FALSE,3.73297759286515,5.32068096824165,0.961315337495053,1.42183410667033
"ABplppap",136,0,69,FALSE,3.8569504474248,5.51605162469242,0.483087098202403,0.6073917251535
"ABplppapa",176,0,242,FALSE,2.71588491977249,3.89109152546691,0.541512461202259,0.676753621916865
"ABplppapaa",227,0,386,FALSE,2.54688847219805,3.95753604699224,0.596943855664827,0.919814465053235
"ABplppapaaa",296,1,386,FALSE,2.71411263904233,4.19028181577412,0.77387536511274,1.04425656978611
"ABplppapaaaa",400,0,386,FALSE,NA,NA,NA,NA
"ABplppapaaap",400,0,386,FALSE,NA,NA,NA,NA
"ABplppapaap",296,1,427,FALSE,2.90049627772458,4.05256713567604,0.805960705099425,1.10645851058334
"ABplppapap",227,0,538,FALSE,2.46980374083874,3.66958658193985,0.534936779620405,0.891469690536787
"ABplppapapa",315,1,538,FALSE,3.73766337345168,4.77394374885761,0.804469149594704,1.10551087734326
"ABplppapapp",315,0,538,FALSE,2.814764524296,4.39367520592672,0.707138973315203,0.991431070739593
"ABplppapp",176,0,115,FALSE,2.54994931550432,3.95124097173077,0.431046876616613,0.577595397505773
"ABplppappa",231,0,703,FALSE,2.47758351379571,3.88199217498234,0.563751490587052,0.893309402794209
"ABplppappaa",309,2,703,FALSE,3.86909040180313,5.17937222186778,1.02271868936282,1.40136953118167
"ABplppappap",309,2,703,FALSE,3.65164338414394,4.83816660518841,0.962706816868507,1.37109506432927
"ABplppappp",231,0,350,FALSE,2.60292193466907,4.36453151851503,0.533604806118496,0.790048003386457
"ABplppapppa",320,2,742,FALSE,4.16299089597868,5.3658384464962,0.940732469171489,1.31614840945131
"ABplppapppp",320,1,541,FALSE,3.05663092703931,3.88383418524511,0.764486542644143,1.11235111558331
"ABplppp",104,0,62,FALSE,2.6633236996541,4.75034518959571,0.325906582139055,0.389650778193682
"ABplpppa",135,0,62,FALSE,3.40932775952401,5.57097082341959,0.406224202932067,0.487558028916745
"ABplpppaa",173,0,397,FALSE,2.56200329423667,4.57769252766375,0.452475678030531,0.554621619943994
"ABplpppaaa",223,0,732,FALSE,2.80654983311777,4.2365320702977,0.528714650185529,0.79437738778127
"ABplpppaaaa",304,1,813,FALSE,3.39300617566246,4.36526008819065,0.841120944929734,1.27651615128373
"ABplpppaaap",304,1,925,FALSE,2.5679535850446,3.51755803181296,0.68084994272693,1.05459022862057
"ABplpppaap",223,0,758,FALSE,2.51561127874196,4.21065036354064,0.477847365242191,0.71366267588402
"ABplpppaapa",300,0,758,FALSE,2.39815884355055,3.54069028275301,0.63273841653097,1.00953671457736
"ABplpppaapaa",400,0,758,FALSE,NA,NA,NA,NA
"ABplpppaapap",400,0,758,FALSE,NA,NA,NA,NA
"ABplpppaapp",300,0,904,FALSE,2.26412932052272,3.28050961285591,0.571972419814774,0.866761439757445
"ABplpppap",173,0,516,FALSE,3.55558294739624,5.65630185097507,0.46065751235347,0.521304466267325
"ABplpppapa",223,0,549,FALSE,2.98753422828834,4.23375444375388,0.543471992390286,0.84948556205549
"ABplpppapaa",278,1,768,FALSE,2.58063144339483,3.92495087185444,0.640447612772624,1.12746532644886
"ABplpppapap",278,0,587,FALSE,2.39692579621584,3.81293593280747,0.775257806833519,1.44503131380561
"ABplpppapp",223,0,1571,FALSE,3.53550255178022,5.87478121434202,0.660967404786917,0.926943636959385
"ABplpppp",135,0,62,FALSE,2.67558218118176,4.59115486458316,0.385169029595962,0.507609170347082
"ABplppppa",171,0,507,FALSE,2.86716635275168,4.94997774217568,0.476746946549348,0.580354106800781
"ABplppppaa",219,0,689,FALSE,2.91224145943348,5.13495769124154,0.612167457739592,0.848957359633135
"ABplppppaaa",293,1,699,FALSE,3.13201760330444,4.82250593324012,0.882872354103142,1.56752122166589
"ABplppppaap",293,1,845,FALSE,3.19245780204734,4.11446490835765,0.899433692667232,1.58852585413717
"ABplppppap",219,0,799,FALSE,2.31184171548052,3.90726130232482,0.563846035055005,0.807952830642545
"ABplppppapa",292,1,799,FALSE,2.79601547709398,3.76329033060045,0.705622056847428,1.23458088356126
"ABplppppapp",292,1,799,FALSE,2.87154596622806,3.94375206989285,0.804302714551539,1.55025376170451
"ABplppppp",171,0,526,FALSE,3.74529310999358,6.48665492629537,0.50017033269392,0.653775663207596
"ABplpppppa",222,0,823,FALSE,2.33723966825762,3.75765478005661,0.640480553173736,1.12254754602621
"ABplpppppaa",313,1,823,FALSE,3.73391532011005,4.9300961610699,0.740182661918494,1.14824928863906
"ABplpppppap",313,1,823,FALSE,2.75732854557519,3.55639464836315,0.755954904494363,1.24577943026579
"ABplpppppp",222,0,709,FALSE,2.41810072454685,3.86632433736005,0.623610115446092,1.0104511947257
"ABplppppppa",293,0,1061,FALSE,2.21613657881108,3.60648810532585,0.69776902069828,1.19265838642521
"ABplppppppp",293,0,1388,FALSE,2.00847426333228,3.06440359788385,0.525426255097605,0.836815633877552
"ABpr",43,0,0,FALSE,3.57217165291844,5.09904113631329,0.207508189161428,0.257615011271038
"ABpra",56,0,65,FALSE,3.42256111513345,4.66418649146083,0.136857159950696,0.157457373488708
"ABpraa",75,0,65,FALSE,3.93552295210365,5.44220363422154,0.204111325632726,0.223168208358351
"ABpraaa",102,0,65,FALSE,2.06149598108183,4.07769542917026,0.220003828671966,0.275678613121948
"ABpraaaa",134,0,65,FALSE,2.82549107234636,4.93274394688733,0.404862719219308,0.411847726779272
"ABpraaaaa",177,0,2073,TRUE,3.79074972724591,6.2895621997565,0.62624934280647,0.756158260860535
"ABpraaaaaa",232,0,11598,TRUE,2.46827646956978,4.82162074783075,0.956381219731701,1.22998079554759
"ABpraaaaaaa",316,1,11598,TRUE,4.40467128701451,5.06620290555221,1.30142585021447,1.66873679351657
"ABpraaaaaap",316,0,11598,TRUE,4.47508474015386,6.15225092531481,1.13733512580848,1.2774428298665
"ABpraaaaap",232,0,15347,TRUE,2.38104145240119,4.46352271744614,0.753178220566853,1.08914927919367
"ABpraaaaapd",327,2,20371,TRUE,3.91144895226845,5.12294499225639,1.07621529689759,1.31950471193347
"ABpraaaaapv",327,1,25443,TRUE,3.59856352104539,4.4506810807011,1.13963504508265,1.39029349845329
"ABpraaaap",177,0,1966,FALSE,3.47835831629034,5.34129206903823,0.568797333007473,0.64177326662421
"ABpraaaapa",224,0,4472,TRUE,2.17333998103065,4.73735941626082,0.718145736451027,0.881973009784595
"ABpraaaapad",303,1,10634,TRUE,4.64549526985131,6.5611415071591,0.899581507280439,1.10855999395593
"ABpraaaapav",303,1,4472,TRUE,3.79445893516969,5.10250150132522,1.02966854567733,1.48114674344911
"ABpraaaapp",224,0,4524,TRUE,2.3332143159214,4.04491881029106,0.595072909423516,0.666550813353913
"ABpraaaappa",293,0,4524,TRUE,2.52746947938504,4.39811523026201,0.970420799944089,1.46561223476514
"ABpraaaappp",293,0,4524,TRUE,2.76405402609978,4.41992504794472,0.819296602120847,1.07866751490426
"ABpraaaapppa",400,0,4524,TRUE,NA,NA,NA,NA
"ABpraaaapppp",400,0,4524,TRUE,NA,NA,NA,NA
"ABpraaap",134,0,65,FALSE,2.91312476224737,5.81873491668141,0.370119240479389,0.430362955384012
"ABpraaapa",172,0,158,FALSE,3.84181539325775,6.01567909775278,0.606940235971792,0.750193862254368
"ABpraaapaa",224,0,2988,TRUE,2.38762205364687,4.00900670490754,0.766947200730155,1.09321307814951
"ABpraaapaad",309,0,3645,TRUE,2.47342384389551,3.34202170562487,1.0354015122729,1.26447573111455
"ABpraaapaav",309,0,2988,TRUE,2.14923209711208,3.22804087858796,1.07161176938074,1.22794026427568
"ABpraaapap",224,0,7220,TRUE,2.40514786245475,3.84585725949812,0.604449310750366,0.807524075938022
"ABpraaapapa",299,0,43241,TRUE,3.19188610984963,4.44741032399355,1.0168318306434,1.27774368052451
"ABpraaapapaa",400,0,43241,TRUE,NA,NA,NA,NA
"ABpraaapapap",400,0,43241,TRUE,NA,NA,NA,NA
"ABpraaapapp",299,2,17825,TRUE,3.97382393535058,5.28424211470717,0.972046955458233,1.58637207881885
"ABpraaapp",172,0,96,FALSE,3.58909748775906,5.39294969195697,0.556738402959327,0.675610827666157
"ABpraaappa",215,0,230,FALSE,2.69445891271283,5.17114554310707,0.590397435507711,0.673589771077181
"ABpraaappaa",295,0,786,FALSE,1.6932586812114,3.1491761054385,0.840952251176935,1.04554479865377
"ABpraaappap",295,0,475,FALSE,1.65326545587535,2.52379198720351,0.768098257618189,0.883990745691765
"ABpraaappp",215,0,190,FALSE,2.5452324071736,4.54022035679303,0.500061665104691,0.584813912411506
"ABpraaapppa",269,0,452,FALSE,2.19018188090027,4.61404017310039,0.712116076587771,0.89720746147391
"ABpraaapppaa",359,0,657,FALSE,4.33116893756774,4.34861796532463,1.01988448915642,1.01988448915642
"ABpraaapppap",359,1,1017,FALSE,6.63803914681406,6.91847408194924,0.900514734353651,0.900514734353651
"ABpraaapppp",269,1,190,FALSE,3.7103504046733,6.69344649087705,0.744832729947841,1.09344462520776
"ABpraaappppa",349,2,607,FALSE,7.27717512766863,8.19116471715616,0.966581525282284,1.04571959447332
"ABpraaappppp",349,2,477,FALSE,9.16157092811534,9.97626849827483,1.18542692671079,1.2390725182208
"ABpraap",102,0,122,FALSE,3.47108173888603,5.04462604325169,0.269084238539396,0.394435220693707
"ABpraapa",133,0,122,FALSE,3.33223615906823,4.87067370087134,0.379421938920102,0.39983936290376
"ABpraapaa",173,0,144,FALSE,2.37925689154495,3.83258945682396,0.514845546760972,0.600993945018815
"ABpraapaaa",224,0,325,FALSE,3.55253179371573,5.99742277487825,0.753928918074736,0.984420251653513
"ABpraapaaaa",307,3,4451,TRUE,5.78543329993837,7.98429774565111,1.2954153052985,1.78205469779762
"ABpraapaaap",307,3,2993,TRUE,5.63920193615867,7.28374133704184,1.16664079826603,1.68567416192493
"ABpraapaap",224,0,144,FALSE,2.17579961878028,4.27389036983921,0.496995234434787,0.522467181453425
"ABpraapaapa",295,1,1962,FALSE,3.03889070140506,4.00058015320742,0.844704436292987,1.30028779322145
"ABpraapaapp",295,1,878,FALSE,2.90877665447114,4.50239940612558,0.796759558208498,1.06848713268746
"ABpraapap",173,0,135,FALSE,2.3236947343838,3.96425352122936,0.441090322371869,0.503151587832804
"ABpraapapa",222,0,190,FALSE,2.48108618343139,4.34441650944015,0.542836946281641,0.587785319946645
"ABpraapapaa",309,0,961,FALSE,2.34924513096695,3.27500938425479,0.936599643678255,1.24172793155707
"ABpraapapap",309,0,526,FALSE,2.27169013415953,3.7484926378176,0.845782968941667,1.0225437602056
"ABpraapapp",222,0,135,FALSE,2.13011874629823,3.25225498234744,0.485908518460001,0.516516415789959
"ABpraapappa",287,0,334,FALSE,2.05994450820205,3.23527594383575,0.797351390379948,0.908372118095803
"ABpraapappp",287,0,216,FALSE,1.97003487472868,3.17058926913345,0.761799931482239,0.872977395417188
"ABpraapapppa",400,0,216,FALSE,NA,NA,NA,NA
"ABpraapapppp",400,0,216,FALSE,NA,NA,NA,NA
"ABpraapp",133,0,122,FALSE,3.47236464576856,5.13396505869401,0.406185564962243,0.453869347498989
"ABpraappa",169,0,213,FALSE,2.57425115847355,4.69150052363779,0.488365446351118,0.651000564098334
"ABpraappaa",225,1,9375,TRUE,4.4492139688524,8.72352742957623,0.683157201073867,0.947282880200024
"ABpraappaaa",400,0,NA,NA,NA,NA,NA,NA
"ABpraappaap",400,0,NA,NA,NA,NA,NA,NA
"ABpraappap",225,0,415,FALSE,3.09912091472305,7.1793962763721,0.603905011288822,0.669102786710109
"ABpraappp",169,0,122,FALSE,2.54948451416484,3.86216996188753,0.477054785312197,0.582363814718203
"ABpraapppa",218,0,442,FALSE,2.68953668272062,7.12709091157263,0.56780756556572,0.618283484947141
"ABpraapppp",218,0,259,FALSE,2.34540530591193,5.35797167720304,0.515919041187333,0.615265735210665
"ABprap",75,0,65,FALSE,3.32596390334282,5.02320378874653,0.192287892080729,0.237109245828364
"ABprapa",102,0,65,FALSE,3.84964223284874,5.60170029108971,0.284401199037128,0.420120089046225
"ABprapaa",133,0,65,FALSE,4.19692115526993,6.65287070733354,0.40398968968955,0.480487043934622
"ABprapaaa",174,0,71,FALSE,2.89998919982369,4.98048763129497,0.504045368652261,0.60430714405436
"ABprapaaaa",225,0,366,FALSE,2.54954188770004,4.01568147721331,0.592352109743822,0.693215951640864
"ABprapaaaaa",307,0,1603,FALSE,3.32047492346427,5.08397371776865,0.802296303562698,0.976694069703607
"ABprapaaaap",307,0,366,FALSE,2.90628512413678,3.8229507682357,0.675700209641522,0.737809564350471
"ABprapaaaapa",400,0,366,FALSE,NA,NA,NA,NA
"ABprapaaaapp",400,0,366,FALSE,NA,NA,NA,NA
"ABprapaaap",225,0,208,FALSE,2.64288430767651,4.43532645905118,0.530225246329502,0.628141948987202
"ABprapaaapa",303,1,707,FALSE,3.257269286806,4.00476898679799,0.725714009298408,0.932365989795339
"ABprapaaapad",400,0,707,FALSE,NA,NA,NA,NA
"ABprapaaapav",400,0,707,FALSE,NA,NA,NA,NA
"ABprapaaapp",303,1,503,FALSE,3.66055166445865,4.50758047840043,0.68757828807612,0.854900653700869
"ABprapaap",174,0,65,FALSE,3.17107418092452,4.22419852047814,0.470644046727901,0.643185775251583
"ABprapaapa",230,0,532,FALSE,3.45750330395777,6.92952762514436,0.64466373687236,0.793716958307102
"ABprapaapp",230,0,337,FALSE,2.67380748311445,5.24840463146967,0.544548510488476,0.669322828934814
"ABprapap",133,0,65,FALSE,3.42824481917193,5.14372142215919,0.358215032041755,0.474392637495549
"ABprapapa",170,0,65,FALSE,3.31359839178007,4.96247526674265,0.413138805125326,0.604957275562829
"ABprapapaa",222,0,239,FALSE,2.9217357763908,5.1016871780483,0.524267072498766,0.721833228397362
"ABprapapaaa",400,0,239,FALSE,NA,NA,NA,NA
"ABprapapaap",400,0,239,FALSE,NA,NA,NA,NA
"ABprapapap",222,0,353,FALSE,3.16827548584951,6.25026918660086,0.533341846663276,0.713188291488295
"ABprapapp",170,0,114,FALSE,4.39357988176427,6.18554068872189,0.455941643511335,0.682074654650957
"ABprapappa",219,0,394,FALSE,3.38989710335647,6.96425358346587,0.560404576111494,0.700173343071539
"ABprapappp",219,0,659,FALSE,2.74677645583417,5.67099911497125,0.466454805211679,0.713900661334384
"ABprapapppa",310,0,2040,TRUE,3.02237785869409,4.56986812742979,0.52202479417872,0.639227001703484
"ABprapapppp",310,0,659,FALSE,2.41034537956956,3.44106377700107,0.529191907119583,0.626302407811687
"ABprapappppa",NA,0,659,FALSE,NA,NA,NA,NA
"ABprapappppaa",400,0,659,FALSE,NA,NA,NA,NA
"ABprapappppap",400,0,659,FALSE,NA,NA,NA,NA
"ABprapappppp",400,0,659,FALSE,NA,NA,NA,NA
