"","Cells","20101213_RW10889_pal.1_L2","20101213_RW10889_pal.1_L3","20110125_RW10890_pal.1_L3","20110125_RW10890_pal.1_L4","20110203_RW10890_pal.1_L4","20110209_UP2051_mls.2_L1","20110209_UP2051_mls.2_L2","20110209_UP2051_mls.2_L3","20110225_NX68_L3","20110316_mir.1_L2","20110316_mir.1_L3","20110408_RW10425_pha.4_L2","20110726_RW10713_L1","20110731_RW10434_L1","20110916_ceh.36_L1","20110927_RW11144_L4","20110929_ceh.43_L1","20111116_RW10226_L4","20120331_RW10871_L4","20120426_JIM122_L2","20120612_JIM127_L4","20120807_mir.57_L4"
"ABplppapaaa","ABplppapaaa",1.83756469027071,2.40670113397918,1.75582122189741,2.63393816908427,2.43918359052779,2.3167157362802,1.41473595702124,1.46316698668112,1.93893531863312,1.66564778911409,3.17623536193088,2.71356745374781,2.16840955541152,2.29963615519521,2.07735281957386,2.02267109217179,3.20150775853445,1.75268369939797,2.20522482502933,2.7090583040785,2.09234347910851,2.2762589939444
"ABplppapaap","ABplppapaap",1.75670632517621,2.08426456688577,1.89625032791624,2.09899620331894,3.68060218139974,3.00009226184426,1.62512587526603,2.65585790634614,2.14317986987759,2.37273034021938,3.20544924228771,3.54538379313117,2.45707142753319,2.34897990872001,2.20446790261049,2.41362014931984,3.25108940990083,2.5994675233514,2.86664293614604,3.27590282934819,1.83622518854534,1.61520821823653
"ABplppapap","ABplppapap",1.63298386001559,3.45239691665483,3.60999573662576,2.21098403730627,3.38236079373425,4.17418383371826,3.46480781383169,2.74204355701709,2.1574711608561,2.11420024257088,3.29001745831737,3.2645589346758,2.21535973230518,3.32019098877429,2.66151516057573,3.20129434918309,4.2695737421639,3.26281959898754,1.94639834694959,3.33886748497721,2.8028993638805,2.03482555229223
"ABplppapapa","ABplppapapa",1.24221840912285,-Inf,2.08773952247471,4.49523858814582,4.20264395029082,1.85851597589396,1.81955452466904,1.26864394809298,2.87149141788078,2.18605955715896,1.82815552924232,3.5329910677627,2.00409580609311,2.32459481448035,3.22829570876036,2.38767400433395,2.756392175683,2.42781743973083,2.11451828238807,2.49433013083507,2.23921120133102,1.82629972491409
"ABplppapapp","ABplppapapp",1.58867519930566,-Inf,1.79654374966057,2.00344264491899,3.70964107934997,1.70655213514202,1.06270434045819,2.04167233600356,2.16591867430513,2.26403407788068,1.65352616695136,3.63881845680371,2.15595094960276,2.35695672427187,2.58200730190949,2.04569057305517,2.96871499903699,2.36321516911375,2.15488248369105,3.59473797031541,2.54420423838409,1.70803169412507
"ABplppapp","ABplppapp",4.68429157658543,3.27897271692679,3.78353232680918,3.05287879362228,6.19352998563619,3.95439204333049,3.62604402478781,2.65430327118706,2.84859746295904,4.33511873468102,3.15928056984628,4.63835967005474,2.38109374826287,3.08350172851235,2.90254234527521,4.32075515238809,2.95939536179014,4.36200776433223,3.19357507204062,3.98539171317425,3.20456972826922,2.07171914198075
"ABplppappa","ABplppappa",2.60572375772553,1.91659939579602,3.92035712590367,2.1746688176991,3.04804474898761,4.49985638672735,2.69973215690155,3.25664504884934,2.52415426584821,1.95398689762068,2.54331484744283,3.27746419590739,2.59800463802002,3.96264075585362,2.26538715605723,3.88559355747211,3.13684575298648,2.63759423841494,2.10218983076417,3.52749622340588,2.16765559704975,2.05888744427813
"ABplppappaa","ABplppappaa",2.00271975737815,3.12504731010679,3.20166652780355,2.87399910889582,2.3971399816722,2.93346936775217,1.73056852453265,3.22290017870668,1.76271180356883,1.13404894624603,1.84483125749125,2.26642297290643,2.12003381775012,2.03009383816008,2.53476708580303,1.79928020929088,2.14664343392896,4.15742139323679,1.9954131285824,3.13336919749251,2.41717368868719,1.59868762849821
"ABplppappap","ABplppappap",2.18113924843249,2.97966496542396,2.70269226042209,2.90528155520818,3.59821700247525,1.89300748748318,1.4637786452934,2.07313779783124,1.61409573972894,2.02420562801783,1.72850290181712,3.04281124262314,2.44799337671728,2.23390487598784,2.6759576826557,2.24732227007693,2.20475014068454,3.69714672362355,2.39730392643538,2.68413765913213,1.39092394525639,1.4513612539542
"ABplppappp","ABplppappp",3.13243395468181,2.74077472826263,3.44269407142541,2.88538842638743,3.43539404714161,4.45063288645249,3.3620450781389,3.1795121513624,2.98156907778745,2.34837521137465,2.33206183380592,3.6957316554327,2.289826281795,2.979870483624,2.72632425397675,3.38207791538394,4.19587108024005,2.78885770033669,2.27287794426223,2.8723678113223,2.3459714611074,2.45474668628771
"ABplppapppa","ABplppapppa",1.79544668783683,-Inf,1.72246915792417,3.94802109905197,-Inf,1.82190939347408,1.71542647279035,1.12701998601099,1.34435312271723,1.92086060302682,1.97639043749885,3.07405581932385,2.99933325924279,1.88626332085917,3.74879272486369,2.7956820774336,2.32197274457284,1.79292159803304,2.41998260106838,2.38094285712381,3.03620878089678,2.44336182834325
"ABplppapppp","ABplppapppp",2.40787250493044,-Inf,1.40585370811408,2.3052789396539,-Inf,2.55316890570055,2.00030159620167,1.9252218076975,2.06809961343266,2.08378952754341,2.13597512077107,3.41000336850363,2.70667024372033,1.86960547988387,2.82746063497413,2.27833212098721,3.003216801585,1.62952697386886,2.62387820641608,2.32309941250086,2.92469113919688,1.82419556205224
"ABplppp","ABplppp",3.17851302009577,4.78375174531336,3.09882551744279,3.97671907720205,4.97619924951534,3.26407815393934,4.75271443956536,2.38247811606181,4.27739066755326,3.71120283590043,3.29810716650467,4.09522191024142,2.83708799725814,2.34505740419732,4.60537058672483,4.78159349627678,3.42125668798032,2.42245780749926,3.35337717384078,3.77783607403025,2.83315051396748,2.43459908963934
"ABplpppa","ABplpppa",2.995538751552,7.01161760061787,2.99786038980427,4.79001414791126,4.22684584463955,3.02029526503063,3.01811242413211,2.88285592362529,5.66004190621989,3.12000217534521,2.66509810961704,6.27175160604391,4.9745762319478,2.76980540232611,7.2044670546822,3.54064987362383,3.33605931182681,4.05552221096022,3.75218975441499,3.58807411305337,3.09442826664199,2.47930275455829
"ABplpppaa","ABplpppaa",4.54099321976284,3.30368929968692,4.3994198495759,4.32973644998187,3.6631206594475,3.16837785987248,3.26539245310145,2.85479184026693,3.26475057118635,3.69789981906271,3.66402322956581,5.12141444334743,2.78574069857003,1.9442153408611,2.51904317398426,3.25202907840958,3.65925965133282,3.88663651371674,2.95254924545274,4.41937542199331,4.30929723761277,2.76153304287321
"ABplpppaaa","ABplpppaaa",2.24359036153912,2.91256337151771,4.48858468702068,2.5685518639276,3.47022160913809,3.38126002773447,2.67449694041656,2.96593608486497,2.59542876430252,2.28718963472465,3.44190870552809,2.67834512609747,2.13591853517913,2.8917002985978,2.61615010715181,3.16850977629948,3.51368338416125,2.43470092517363,2.63927340823245,2.85320488972612,2.16429958673314,2.20638871692288
"ABplpppaaaa","ABplpppaaaa",1.99249283582929,2.09812446600427,2.36031424426971,2.72501317768223,3.17776310237603,2.15178583326672,2.666628131194,3.68326425621379,1.96188056682565,2.86663674436201,2.261079242053,4.46586321719233,2.52562863461753,1.57680108222076,3.67082311732208,1.60302614248089,2.46399483613334,2.33354211909822,2.73889945925985,2.79336507303564,2.25165368326101,2.3454411346932
"ABplpppaaap","ABplpppaaap",2.90318503254769,1.16786353519888,1.96615309198415,2.27933450609085,2.62881224544387,2.59269602178562,1.96766575369362,2.77714702048865,2.32945849238947,2.32246309722573,2.53022772450998,3.51327117453638,2.49525975727189,1.67241227271189,3.00003813169503,2.28111579871484,2.70381129726408,2.26361114907362,2.86781583368916,2.30040191251474,1.77450572107945,3.01263566457565
"ABplpppaap","ABplpppaap",2.67579868824569,2.8687719029012,1.59951715517049,2.47840532435303,2.77951850875217,3.4877887980847,3.06831986221442,2.65240028516197,2.56293085144824,1.85418151926405,2.09464587038336,2.95890832603744,2.35510260168486,3.05963189627729,2.52184648200853,2.53243197477201,3.9381725296328,3.7333514732932,2.54548287613093,3.9329591581743,2.19856628153689,3.21300661032391
"ABplpppaapa","ABplpppaapa",3.28772329653356,1.79766140139676,2.87030186783551,2.42246000053192,3.15463775173399,3.39681069738199,2.74947612174847,2.44890697834274,2.38023455334251,2.66563334022098,2.43405095379893,3.74148072313964,1.78872172013735,2.07193668434852,2.62362916751787,1.7950554803756,3.54301376266862,2.91086727410593,3.19103589146548,2.70665938746585,1.76244450446,3.61979749088108
"ABplpppaapp","ABplpppaapp",2.70474835291993,1.14175042078712,2.97235983244066,2.45414141942102,1.70595473471474,2.45641154594257,2.70451350814907,3.01270928460223,2.97259293692662,2.04972569612278,2.52483518017141,3.48509444828005,2.03903813502374,3.57182592066789,3.70429275378361,3.63494343211449,3.5991579258941,3.85620140244235,2.54831721701526,2.99429008406956,2.52321919254778,3.30170121289034
"ABplpppap","ABplpppap",4.41004638359067,3.08839372397439,4.15996451967708,4.70934171480178,3.45026142949058,3.41995984152069,6.13978506678976,3.13020425016786,2.9087203328103,2.355946298868,3.91464911026122,4.3780753729736,2.89394097624687,3.12301467999791,2.06584283322092,3.09714105316095,3.42110820790079,3.54897487129594,2.84229966466985,3.77798830305492,2.89653145974195,2.19692411443026
"ABplpppapa","ABplpppapa",2.1936657497184,3.72732474629254,2.58524463216331,2.63954064988042,2.88275723157507,2.15510760842442,3.42249787955189,3.17123564832229,3.72610941963116,2.17316022282863,2.88230208154111,2.07215566849671,2.11542934703905,3.65204250111222,3.37008469151812,2.58608733552468,3.51206876741004,3.00965388856021,2.6036165143318,3.41093094666156,2.1376658708513,2.36001988602641
"ABplpppapaa","ABplpppapaa",2.6256019756794,1.82331661295409,1.73097721450389,2.02843220276075,2.42637721614584,3.24273015388509,3.3847647231979,3.33266701210084,3.36312591385633,2.15064895558113,2.51619846271412,3.54423382659495,2.54786600246342,2.89029796284909,3.96312036880371,2.28708932697343,3.25332116746946,3.16634665267856,2.84271863951994,2.79276738571213,2.43375871370026,3.01811093320161
"ABplpppapap","ABplpppapap",2.66087715100748,2.76668174082962,2.03789298357397,2.12027793281841,2.80952375177314,3.33357337740348,3.40779260322506,3.67777426535284,3.00350211099442,2.39031998107435,1.77422164061117,3.83135694603947,2.53307169485654,2.77986786653555,3.78132021330423,2.00181448058716,3.14390244303981,2.5171757803466,2.72018659081955,3.37467137181873,2.66776886282405,3.9372569355317
"ABplpppapp","ABplpppapp",3.66983508910016,4.52918952913093,5.5523080786282,3.84687726393775,3.9298580340701,6.01605531645456,4.15518683679093,3.91596563028368,4.51444920622427,3.08746776815576,3.25993370361296,4.57832023471706,3.26833893289605,4.80151651581791,3.53314229235811,3.10035228067702,4.09209268136001,2.68302850810584,2.76268465674028,3.75016709165583,2.94461885090046,2.29068930308184
"ABplpppp","ABplpppp",3.47252201720163,4.85864222405214,3.68140570080021,5.26103068707578,4.36552312316391,3.42260881306051,5.50375097178204,2.50228256014474,6.62325760651917,3.14375807798092,2.64020488185706,5.80959859886717,3.15584856501215,3.03737080288174,4.99180112909125,3.08959403116152,3.13076717727061,2.86621206195753,3.5368120308614,3.90039206502787,2.63791507477337,2.25142033477104
"ABplppppa","ABplppppa",4.24331754664353,3.2312008563915,4.40556410344984,6.01244670330903,3.98002737235212,2.74721706062248,5.14178232662131,2.42823440261635,4.23043312399969,2.93920328557511,3.60154064829516,4.59599615369984,4.62689698611718,2.97237718042174,3.59966424054079,4.30827464596623,2.84010050294867,3.48034538084065,3.60200693238317,4.64030203568321,2.63389850880236,2.72852165843434
"ABplppppaa","ABplppppaa",2.81831748071294,3.33894636893408,2.59537497947031,2.54903644409209,3.25158273667892,2.70282095391099,3.62125554684245,4.30743399291339,5.29280818959307,2.75936615384034,2.10434515425369,2.37440489193527,2.09955570248725,2.79828999487336,5.16582859708225,2.93477550866095,3.40969108390402,2.27525768225517,2.97538413524779,2.92932690064533,2.62648658260619,2.18127944179055
"ABplppppaaa","ABplppppaaa",1.69636217480206,1.63010122312513,1.8177923882281,2.42740332380797,1.87743067610088,2.42597002836235,2.54954402390156,2.61161761631321,2.04501516364396,1.6845608189703,2.48104831640695,3.53878556882838,2.84746475931759,1.6314814482698,3.54023468303195,2.56875356136564,4.48564707718383,2.68018275349422,3.2803494297123,2.639629972831,1.71432822039993,2.13992922263452
"ABplppppaap","ABplppppaap",2.90899467170361,3.11296354454695,1.800122223492,2.81004858446939,2.51143766914175,2.54955000409035,1.77303907545039,4.95698132084552,3.15008457249834,1.80470075224228,1.79336472163177,3.95907499359962,2.64764045897475,1.81630016269111,3.64128672945956,2.66673193642925,4.59182266086096,2.81696225747115,2.72813244025473,3.17621600436567,2.1093159976281,2.00897996240883
"ABplppppap","ABplppppap",3.28455928897629,3.22490663291827,2.52042390653382,2.64768120799017,3.58204265681014,3.11884103818832,3.53117754807558,3.10176497726198,4.24830950749215,2.50638330442744,3.26052000856135,2.64605724041113,2.34158603005007,3.23658707093886,3.67036659055889,3.57392349968002,3.26588940817288,2.95072830342971,2.65662084762139,3.87377201157374,2.4043344323954,3.09957230713904
"ABplppppapa","ABplppppapa",2.29971762754539,1.71259887974651,1.8841028524837,2.50635530824677,2.87411113354379,2.65889253899641,2.70222045392718,2.73846984356734,3.1747206514154,1.61364286927213,1.90088529738112,3.50568308316662,2.42068643952774,1.76486601931016,3.63801525718743,1.75789255847368,3.28361831815247,2.79366082700218,2.54157577853121,2.76326016052543,2.27843147801289,1.84842275106824
"ABplppppapp","ABplppppapp",3.02844587884018,1.68040481151969,1.95740438363128,2.4432291902489,2.83391653221494,3.36024266911623,2.41107262288559,3.8995156924158,3.57852782447688,1.48564804597571,1.82156950703164,3.06610197664652,2.2138468523302,2.67240878375352,2.34527544918397,2.47917012749708,3.0693168562144,2.58423021570221,2.58010506544992,2.79696370466282,2.23169851191543,2.39638833984275
"ABplppppp","ABplppppp",3.17927985339298,3.76257103124561,2.75347981312652,5.91588780096268,4.21581643091464,4.53249906078377,4.68722681383594,3.147565887385,5.82398397092134,3.7189436934684,2.7383574232107,4.23201870377203,4.95091192868747,3.68088511218971,4.72855272942741,3.35161283702203,3.08120225098796,3.53068989779939,3.36221362724681,4.84858147640028,2.68728906796566,3.73541785008158
"ABplpppppa","ABplpppppa",3.55993515418622,3.57220793932116,2.94739336620098,2.83285866474345,3.50134272078385,4.51486754242246,3.47069490743509,3.55951532702884,3.91894566805579,2.35893836761676,2.68830494383996,2.84358329091427,2.54335546567785,3.13277827623713,2.82336582390926,2.45061747239438,3.63962812294594,5.36296413352921,3.53059489125373,4.96885953632916,3.4687326645964,2.86671540791618
"ABplpppppaa","ABplpppppaa",2.74194844043428,1.43908888405589,1.43592170150927,1.42426245062711,2.92832027666691,1.70549066293486,2.93765992457326,-Inf,1.32990467658086,2.62242809572618,1.48285198182421,2.82776940690627,2.04745133381321,3.21202817546795,1.7493325658666,1.51368999552861,3.49022888182797,-Inf,2.08555752090667,2.93704233479775,3.30407911156955,1.66998595799372
"ABplpppppap","ABplpppppap",2.37325725533495,1.57794166394393,2.28583198124024,1.5768555622754,2.75409205331743,1.8051403969442,1.89604979196326,-Inf,2.32252608679057,2.03744557663662,1.51656686606275,3.15277648770559,2.92432328354214,2.15221397635086,2.37326257698733,1.96438762855102,3.90352116558316,-Inf,3.06711723696811,2.81172661706739,2.74094055062141,2.94796438561631
"ABplpppppp","ABplpppppp",3.08020200977122,3.15936870798074,2.23541894909748,3.22348689598625,3.19556931846819,3.72294189667153,3.20046807010609,3.91213077407488,4.27463277220926,2.36372148726179,2.32818252813166,3.75695136398815,2.14421628236845,3.66120229243856,3.19870960730487,2.38245032880936,3.70157188377571,2.62930481337803,2.39301143081862,3.88496871382694,3.02321356237561,2.18793949423413
"ABplppppppa","ABplppppppa",1.57323446017009,1.64286955136638,2.20110738246582,3.01335474919222,2.69701122082247,4.44213605152456,2.61894335157673,2.57384934279721,3.49428819647149,2.65143854173173,2.49743399749392,3.41354913094163,2.91635743973226,2.28751308049707,3.25558753368104,3.37736220833308,3.27814494409356,2.74614334244803,2.76775518245382,4.48489179516772,1.71485341469216,3.97146068846212
"ABplppppppp","ABplppppppp",2.36242812941826,1.88734175622821,2.08023281242198,2.59866641002516,2.41728127373685,3.65263693622298,2.02856253744306,1.98699548486819,2.10648840215885,2.25555838308864,2.69503292731997,3.60199112435446,1.9066061307982,2.53436248340266,3.56246819000592,2.7849113695223,4.37613936631148,2.08292232516973,2.19122678924162,4.29295147252413,2.64395036621247,4.59891291502677
"ABpr","ABpr",4.16703225945503,5.60488776558621,9.34808373685689,4.35395236408194,2.48672758021491,6.92552314806469,6.01577536448559,5.0300491168836,3.51146265122745,6.61966121412689,5.03001313081451,5.82240342645775,3.01611340143405,4.21070861111595,4.74305526572994,3.75025140323688,4.32133772877773,5.06188561956311,4.77420359610849,4.49397855955636,6.14996538309172,4.61362095762909
"ABpra","ABpra",4.54106526554389,3.33664148077315,8.52343423877486,2.75,3.50493200469136,4.67705727397495,2.76143855003773,3.27238013944,4.9478909326553,4.64822959399145,3.26016941151462,3.28343300089406,3.82068175976891,3.31682768718839,5.85607597966252,4.77802736017129,3.35014680883412,5.0872331067756,3.42052683425475,2.24979965316236,1.95770299864625,3.59105005477058
"ABpraa","ABpraa",6.41006019013692,2.74814811865963,3.05884554586818,2.30463820834547,3.3090916649224,3.29136989748012,2.03314719768787,2.62730579826882,4.44326162786989,2.55568286353503,2.11263308988462,2.95431442711613,3.33543921230456,2.77953511423486,4.44947952020312,3.33807690821332,2.62686511243837,4.81502204203873,3.18364144690159,2.57214335284531,3.15041814001042,2.52099471415598
"ABpraaa","ABpraaa",7.56780299169082,3.815923625752,3.37875389852033,3.01056050961798,3.3021058487823,3.03790205887418,2.34665666868018,1.82621099964301,4.24491896218703,3.61538629364488,4.31318204323276,4.48020267496341,3.44550300378878,2.34127509723973,3.61514824037367,3.60591227094963,4.29539868742543,4.51679601941373,4.0159789851918,3.30893481150307,3.70967907748762,2.65753363186073
"ABpraaaa","ABpraaaa",4.84880043929629,4.92121112743526,4.69522792729556,4.60480030674935,4.04980876755353,4.34066582513107,5.23474451285035,2.43274355520532,4.51921974542487,4.34158966353437,2.42843434921139,4.15769882725493,4.65717296625866,3.13216987333625,3.40389573841292,2.44471168016198,3.93236425226294,5.42140118190758,4.25999659383502,3.74775233610054,3.63891112971038,2.09144014134983
"ABpraaaaa","ABpraaaaa",4.77724790607459,2.83627115333007,3.06548703207201,3.77189749911124,4.27018783336651,3.00281210024271,4.20426993065606,3.16880310865662,3.67876827317887,5.03033243087681,4.27971558494509,3.46615170574528,3.46942370235264,4.80598420560547,4.324839044848,3.02319690761717,2.93341830363064,1.92460118689225,5.1964772155216,3.84650604259093,2.90421808810115,3.77951029081279
"ABpraaaaaa","ABpraaaaaa",4.37785921959089,3.09599181026956,2.61449250608712,3.11408726699309,3.83446002752182,3.70486936905313,3.27034326944927,3.65472942215457,2.99342732599109,2.45653064572166,2.31563585684097,3.53288615919001,3.5015987829739,3.18153121017684,2.61386321034435,2.26620275180053,4.73324675906104,2.51094455577879,2.93216660958064,2.74056322602171,1.95111234679514,3.69899017070374
"ABpraaaaaaa","ABpraaaaaaa",2.87596971716654,2.8526269284639,2.34495768205148,2.4914539201892,-Inf,1.68572773736898,2.34261702389522,2.64287257062599,3.32206402998356,1.96738387064314,2.22571807319968,3.04022029385108,2.33611228802546,2.01853288306136,1.87789437374451,1.7752595015015,4.37853973114054,2.72525077439756,2.0548940645877,2.44282746215771,3.58451566143602,2.71627855516407
"ABpraaaaaap","ABpraaaaaap",2.53387033334643,2.84543878066778,2.46907068544244,2.6618254340603,-Inf,2.99099024487356,2.64855686545483,4.12237745926455,3.58784981435305,2.10815145507753,2.98022216675456,3.87134775055218,2.30144193529578,1.8101617458136,1.34802837603432,1.42288824623469,5.1270312734709,2.05381921044809,1.88824406890064,2.32642775112842,2.63445741908673,2.30906562406236
"ABpraaaaap","ABpraaaaap",4.40047445745268,2.3714076790306,1.72723549574844,3.41885883671549,2.76212408676987,4.87306011414112,4.38082170182132,3.66714810262847,3.21657498380819,2.23768742644995,2.2257230230212,2.87355559889987,2.45212843960049,3.31799379200434,2.9061419712438,3.19084999767761,3.60953762618577,1.93856575593469,2.61818283581453,3.36568253907962,1.78436769351954,3.40418640717472
"ABpraaaaapd","ABpraaaaapd",-Inf,2.5301327499199,3.10300216709231,2.47009307075644,-Inf,1.60449540769349,1.62231791309328,2.32454897219062,2.76366635934829,1.99409638055108,2.03209267884073,2.13775464328098,2.3705143193134,1.4955423272012,2.16969213186575,2.44247310603816,4.40153179491085,1.75014961585291,2.55617450472207,3.22563405156698,2.20126226414654,2.3708882536111
"ABpraaaaapv","ABpraaaaapv",-Inf,3.3584845690733,2.74588985778948,1.93885012854809,-Inf,2.02596936305311,2.03276671256435,2.49508552785327,2.90011945905533,1.76208894125349,2.12550053537985,1.73848694411666,2.28736627863191,1.67621618815078,2.02566944326324,1.09493147754365,4.12207940603118,2.38110877145731,3.00133303716865,3.9773179217467,2.52293591071317,2.39073795067584
"ABpraaaap","ABpraaaap",2.8858354723527,4.06331720363155,4.6180923398633,4.40281049005462,2.79860568557147,3.69525698495467,5.99396608818309,3.63704045905202,3.6371677674404,3.63704899647408,2.61404739850923,3.34452663725655,4.36013590659362,3.52447550728948,3.75966248265334,3.06095233896633,3.88656786209047,3.3391980813965,4.17812881827392,3.20746482108727,2.99439129260516,3.06993552574503
"ABpraaaapa","ABpraaaapa",3.8547931963925,2.56108659133298,1.98581599912809,3.8851593325321,3.6280074443872,3.32376148128995,4.65021258355605,3.27508619180642,3.35967794702635,2.78265896176976,2.27848736089754,2.95834574440479,3.72958631078392,3.67768552812097,2.12151735211202,2.16641471550284,3.94869028291148,2.06129723256782,2.22805644838502,2.49506326580104,2.39222278939723,3.28104201006079
"ABpraaaapad","ABpraaaapad",3.23596460767864,3.8684665845721,1.56448873437938,3.09507994144588,3.01160616891083,1.490633836515,4.3894679524927,3.85892369554421,4.66344896514518,2.04055742920386,1.48737802472329,4.31214814389581,2.69587549903255,2.80248362798399,2.62780965828484,1.8286183889719,4.42354684419237,2.43364995993326,2.77809631608603,2.36473216485044,2.34414163394621,2.75220403912991
"ABpraaaapav","ABpraaaapav",2.42448767698823,3.69998533080055,2.11634764054494,2.82404479140447,2.67176509026366,3.53779043126618,1.51629843909912,1.88252241145528,3.19057391437835,2.32445231244294,1.99354886106172,4.26752210797524,1.87952788396943,2.75194015254231,2.07889376911559,2.10283286934664,3.72077879524795,1.8261503125994,2.57563451510962,3.1038643609277,2.63923389557568,2.86336021983557
"ABpraaaapp","ABpraaaapp",3.16774463092666,1.3688687493301,1.70814243460628,3.58423985360223,2.89333827129391,4.27444114562805,3.62434707081943,3.05516092284233,3.40711595283065,3.15453102652827,2.53751195901591,2.27673846671836,2.42488391133907,2.81632987454247,3.84196592777221,2.30873065722472,3.68732480469059,2.22319664127695,3.06043214215177,2.12773095204888,2.39928694545953,3.31428339976647
"ABpraaaappa","ABpraaaappa",2.66891486862427,1.94470111395018,2.31141866610097,3.77287399636626,2.77552576401311,3.51913671870958,3.5359539796576,3.27713329256313,4.70923380664544,2.92090917253599,2.18896685290664,4.30886693068906,3.24029861499834,3.88873889418741,2.27637713371574,3.16500416508787,4.50009789586376,2.17050985237959,2.40732536635602,2.71649276773041,1.3676634359213,3.76522041036146
"ABpraaaappp","ABpraaaappp",3.38311128304047,3.08983627784635,2.71041657770376,2.88718657824839,2.08236364936741,2.69532905594502,2.11278492314484,2.30911077661161,3.51815638022373,4.10379829284918,2.21010583396062,2.4620751293122,2.78660532998367,5.3388462780698,3.43109148255519,2.55533539079485,3.40942373866043,4.08426408299615,2.9055658528366,3.66772544259234,6.15718178828305,3.0081828006353
"ABpraaap","ABpraaap",5.31427070162696,3.94562222148327,4.02087311702054,4.01228565957615,5.38986623964544,2.58555907066793,5.0394543570786,2.77032812869369,3.80014136318181,2.42663207440498,3.39009446927083,3.79044492147676,2.68046872386945,2.52235526740212,3.76029525702103,2.60733341775885,4.61269189687656,3.38900649553494,4.58698461754536,3.04757642020712,2.99141389141372,4.22235235826471
"ABpraaapa","ABpraaapa",5.88922076720829,4.00320414466767,2.6431495737891,4.5250770506202,3.48838562549015,3.07875368231739,4.89004615733375,4.35428255670849,2.78779862945336,3.31457341817189,2.09768171919415,3.22053889898757,3.27207065062381,3.39497441160788,4.51380801651082,3.71862463727508,3.54410653605219,2.78076664141544,4.52752075448695,2.55735516416005,3.33833609841368,2.47036150196954
"ABpraaapaa","ABpraaapaa",3.01892742326694,1.99489016661557,1.40612434814184,2.43144637302463,2.17171848534177,3.49037084067898,3.54199230290548,3.53096397766534,2.96440412606305,2.24327239197646,2.46568010047796,2.82557421059668,2.23785581359882,2.83693516457659,2.32376333413234,2.51457661254924,4.26443217305683,2.29993893112087,2.0124425586273,3.23558747587303,3.25104720440933,3.18399609113066
"ABpraaapaad","ABpraaapaad",2.99593388356798,1.58029336569909,2.491755293853,2.21083103440593,2.024196704965,2.27554693892118,3.32383133650632,2.07362362776686,3.63410580473381,2.46348300271537,1.89672401352202,3.33792366672287,2.72713779065046,2.85135032540302,2.69213076079328,1.15609439204302,3.15724707630095,3.07262103097665,2.32268756901441,2.10963055481757,2.87762488868859,1.84203649586797
"ABpraaapaav","ABpraaapaav",2.16963454286356,1.09077495097829,2.42964103430024,2.19941638756693,1.05472308975795,1.62672484790409,2.10278159316949,2.84418348030925,3.80057435282206,2.27403150274749,1.47702795174903,2.76245354096792,2.25829334093543,1.95494776379722,2.04479655733922,1.98113337119547,3.7335936988989,3.60647539471939,3.37879416360334,2.56145796413068,2.23687530075128,3.41904088937159
"ABpraaapap","ABpraaapap",4.11296793946645,1.95032915284352,2.07731976321655,2.9687001280507,1.6344464380701,3.638804213045,2.37054400621908,3.05871941550871,3.62858463308976,2.05030085224738,1.6858979999145,2.58596403743663,2.66133886607801,2.77357636793841,1.75370328351508,2.187054005289,4.78576044489838,2.28200400522554,2.15802965920756,2.3063960595247,2.87447161375038,2.65695444619014
"ABpraaapapa","ABpraaapapa",4.21142694143909,2.60979532928294,2.07843642173237,2.0743224391801,1.77293970926287,2.32375785384545,2.01254254606406,3.53516713993216,2.86315211325432,2.91858147845675,2.28059997789651,3.074324174836,2.96016511943006,1.78730024023954,2.62587799911342,2.72851481512665,3.59730019200941,1.97053745654801,2.64911355503843,2.94231242369793,3.25831706035432,2.22775585719624
"ABpraaapapp","ABpraaapapp",5.17308674258233,3.30922740972726,2.62574063625654,4.3764055915234,1.44666038997131,2.60545722917733,3.13412166490737,2.50369695236099,2.70049157664135,2.90430593650749,2.40907034179155,2.84154285320516,2.81999671984351,1.91365795712282,2.53271436572538,2.80881508437469,3.4840276180143,2.23900098443294,3.10196711781411,2.15979680114177,2.47290609438147,1.78020589319103
"ABpraaapp","ABpraaapp",4.95037194390161,3.45997044416077,2.73317213486223,4.84632219760255,2.29337834854295,2.898187670446,2.95844501162663,3.4832248823633,3.12484610136829,2.94336414619653,2.07875802084795,2.81399291787473,3.3494458814728,3.0703305585313,3.85100072858604,4.63965306528531,2.99058515000497,3.07218504856448,3.03001042236125,2.21047123221003,3.99572971378851,2.10584323508064
"ABpraaappa","ABpraaappa",3.00031613468434,2.73367465110321,1.79087448051467,5.31412650215218,2.91101143991325,4.62365682975487,2.7403751448998,3.4104775598896,3.77415858450848,2.11348623435665,3.20326860442051,2.98344247949389,3.29427822234021,3.01798629005118,2.20297976266482,3.05713679602412,4.44975689501579,2.7673038294403,3.76959600512401,1.67929297674247,3.34757816525427,2.69689043871355
"ABpraaappaa","ABpraaappaa",2.05706804107687,2.03901666790802,1.73229948731701,2.37967533641505,2.57056043858791,2.14314587436297,2.04477192600227,3.01669570330544,3.03829722048387,2.39377475190177,1.31831504028989,3.26376831694464,2.74094342594741,2.02602822907139,2.5604619059931,2.04430433684393,3.00640445552136,2.84085795315469,1.81097477332779,2.8245323633896,2.60213376728763,2.42026768606986
