"","Cells","20101213_RW10889_pal.1_L2","20101213_RW10889_pal.1_L3","20110125_RW10890_pal.1_L3","20110125_RW10890_pal.1_L4","20110203_RW10890_pal.1_L4","20110209_UP2051_mls.2_L1","20110209_UP2051_mls.2_L2","20110209_UP2051_mls.2_L3","20110225_NX68_L3","20110316_mir.1_L2","20110316_mir.1_L3","20110408_RW10425_pha.4_L2","20110726_RW10713_L1","20110731_RW10434_L1","20110916_ceh.36_L1","20110927_RW11144_L4","20110929_ceh.43_L1","20111116_RW10226_L4","20120331_RW10871_L4","20120426_JIM122_L2","20120612_JIM127_L4","20120807_mir.57_L4"
"ABplpappaap","ABplpappaap",1.16289341839417,1.7173753004656,1.27775789449502,1.58059749656601,1.7952688434296,2.34222352062118,2.15552793398215,2.48839695467866,2.46517399202772,1.18656211016917,1.26778347524874,2.01829006075377,1.23126775705128,1.50264711045607,1.37945923021125,1.42741771603823,1.71379177458955,1.62025119839566,1.2052210495955,1.57465766351545,1.14304968691615,0.884672950094762
"ABplpappap","ABplpappap",2.32991396899965,3.44115043678532,2.75271357489598,2.72115330886881,3.36221859620972,2.81205472689386,1.79079801583622,3.71018731247503,2.4327398787811,2.05993772660904,2.22891937400775,1.91845384992016,3.13046084250119,2.21019946330542,1.83933230320049,1.55052688485932,2.03311332721364,2.55341012450248,5.2648823328401,2.17781461385334,2.84647737599698,5.45803819485573
"ABplpappp","ABplpappp",1.77616715793345,2.00790309424546,1.87144862708305,2.40799853314735,3.01733038360326,2.14650180182517,2.11159649417629,2.29606278666305,2.36117029420601,1.53253230054714,1.63170710662025,2.00321747518591,1.37020939737062,1.02087801303818,1.96188821699107,1.82802318379186,1.55716085675322,1.81445336566416,1.55043809439959,2.79137049332889,1.96293626702195,1.70740460916519
"ABplpapppa","ABplpapppa",1.76634317053872,2.36320540830907,1.57395861123723,1.78949717246413,1.46794321562152,3.21965701473727,2.22551114579701,2.59521524960104,2.36678680999857,0.750798258726808,0.947630744009134,1.44512317657125,1.42729009049705,1.74136164391917,1.59287310490481,1.56694215774466,1.29591202281518,1.61488729717189,1.9481060443182,2.92722088061457,1.77534064301024,1.12754274264137
"ABplpapppaa","ABplpapppaa",1.62491552247256,0.969605227797912,0.913966089961204,1.17290634689275,0.911587448961346,1.69504537497616,1.11266318717215,1.33340114515864,0.877640309876362,2.83519748272108,0.838779468674219,1.84853438689511,0.975198608202059,0.933954639567614,1.60587340037182,1.36626923005809,0.869756608696784,2.00583696696973,1.14976266929687,1.87445975301079,1.7985833148427,1.21513502895645
"ABplpapppap","ABplpapppap",0.957615009243872,0.748581551826305,1.46521992404377,0.879819509868686,1.64019842278075,1.61198172138512,1.20752182907051,2.32543433601589,1.25639173064116,0.884638786455182,0.662137397857282,2.30430384574517,1.02408918626228,0.946564095932457,1.28141199191663,0.933204216364174,0.785049096671606,1.64636054122087,1.20321768038707,1.30935505430896,1.56827311336455,1.288170173117
"ABplpapppp","ABplpapppp",1.97375911419634,2.03979805033355,1.55158438709684,1.39785620073593,1.76046308523737,3.37083480206145,2.32802102962477,2.36730041474834,2.93510537981064,0.929490383131634,1.13306936711205,2.04477409712337,1.3207868285342,2.05363773334792,1.43910834336077,1.06449991756161,1.78726968657449,1.43451343510972,2.05087249618816,2.73276081363187,1.68839194727857,1.14365280123932
"ABplpappppa","ABplpappppa",1.91452208658705,1.08549837282126,1.60834201834931,1.19682441930248,1.54000832964161,1.71563255070539,1.00758478874082,2.83849017641912,1.38783933988433,0.892860643911823,0.878011146590898,2.42220390343462,1.36671883749736,1.01116020102908,2.22616209591645,0.61498885553608,1.32161416541523,1.32546147947464,1.198970219637,1.91391421681452,1.99117768674113,0.953566324260316
"ABplpappppp","ABplpappppp",1.7483127724967,1.14287370475848,1.45741147943837,0.855506357311212,1.34982415458677,1.52486535125131,1.67037737899567,2.42131381950627,1.82601860565143,1.13571909416618,0.919399040066494,2.36099665798869,1.75521743765001,1.29310185085783,1.6599524793221,1.08532126554695,2.04937934536867,1.15676642866307,1.5470610557883,2.43208916032949,1.58803386897376,1.34071188650775
"ABplpp","ABplpp",3.06049738523133,2.32759827010546,1.93246687576089,2.31954639281689,2.21899489045107,1.96985430992984,1.19957350435904,1.63461940273544,4.23720963584403,2.38167937797213,1.78542153736305,2.67142435464364,1.61409976874471,2.42313950515895,1.34121519367405,2.44158766630218,2.60202058229486,2.44824867703716,1.97293944106929,1.9888766519136,2.90426561140578,1.34035256145744
"ABplppa","ABplppa",2.95689012395857,2.50296973347459,1.99952968342556,2.71497348575735,2.07300095019406,2.29033071653019,1.46300988461757,1.32592961810593,3.81308599312212,2.21799547130162,1.64688090338387,2.45005378907238,2.52052023651971,2.24612965071584,2.65592222950213,2.51816517154612,3.32707556636989,2.37059707446212,1.81748658279346,2.3163572406883,2.88665809109393,2.07184273979365
"ABplppaa","ABplppaa",2.57139061480745,2.58336732327321,1.33676206275246,1.42000512560449,2.30491296641434,2.21065036459471,3.0530601700514,1.36406847592124,3.76575300027893,2.38112304422698,1.30001482381784,3.85203827120416,2.65773376078908,1.26778354348881,3.67456520125219,3.0150295470983,3.46235191021435,3.16375325363809,2.85383540969373,2.01293741859263,2.43767307608387,1.4154667946895
"ABplppaaa","ABplppaaa",2.18333241894592,2.13744118711289,1.57457026980736,1.68596700401473,1.85209718450824,1.56246524474901,1.98434086525957,1.59695211825146,1.60230415449147,1.57508376055084,1.30575029292919,2.14170333291604,1.63089329707481,1.60177885057301,2.24343523542162,2.26346073563194,1.71720558636617,1.28587925742146,1.59158615238827,2.46588070024577,1.52428217432591,1.70037692130429
"ABplppaaaa","ABplppaaaa",1.32915222966761,2.45824310931962,1.04478405076642,1.45130999795101,1.13647567997044,2.09391816657639,1.90944733331072,1.62667903469384,1.22711857755279,1.33093609854392,1.1131974453602,0.99564027971667,1.62997259900305,1.44309486371836,1.61363655329489,2.41317021453167,2.05118935309442,1.84393383986287,2.06479707523825,1.64888471562636,0.935249473554345,1.28210820818728
"ABplppaaaaa","ABplppaaaaa",2.13985006659745,1.47267029070886,0.914332423764967,0.682808718609496,1.09470582502074,1.34525032371318,0.922630190655449,1.73254578325536,1.07440104147801,1.0620019381249,0.658408471041229,1.51623540399169,1.37975956201006,0.885606963669124,0.632769079736758,1.99763320406323,1.23160665494351,1.68546488418313,1.40109386035251,1.6969904966319,1.22149261329945,1.28479753099945
"ABplppaaaap","ABplppaaaap",1.55973122696157,1.35087195696768,0.896865663885001,0.773026680994734,0.90964504038759,1.28345182547259,1.01935067555926,1.42961210396928,0.779360282210047,0.986061657838231,0.928501414620857,1.52224610246321,1.3563277232637,0.964835246361845,0.891531097593474,1.54124747224043,1.36730661101151,1.86799758140855,1.77080781055045,1.40537080170514,1.42952089523834,1.81988181253273
"ABplppaaap","ABplppaaap",1.20221759171778,1.65902644745469,1.5021868422623,1.77503708029059,2.18759759680204,2.30936493303248,1.83329471343792,2.58139138406194,2.32418829359464,1.72408687361788,1.98062467928239,1.77683060566551,1.70304802886222,1.63780435012784,2.18155327046407,2.3244826156203,2.77807112575886,2.94865317557433,2.49975063228128,1.61602140281454,1.46676677577372,1.9061886768477
"ABplppaap","ABplppaap",2.43279957803209,1.52277639626221,1.68633098480487,1.28705589539873,2.00463159008809,1.25130610266882,2.09328851592867,1.4005725083127,2.47103549735451,1.35382387862127,1.47692819512346,2.15945815609162,2.08329732945306,1.61492044902925,1.71123183132169,2.02446356725996,2.03051859725331,1.33181166954075,1.91844063462046,2.02496844751105,1.69467325923116,1.51436518040706
"ABplppaapa","ABplppaapa",1.50612716424848,1.68727242865117,0.951300269915693,1.45887238996071,1.56580282116022,1.6348825801461,1.5463089340729,1.99632630707476,1.48335509732992,0.892966149535177,1.16929404804418,1.35758277218361,1.05587788262472,1.17695095318769,1.66965070012374,1.34497828345983,2.19655489688385,1.3728900841363,1.44389176067985,1.82683355473295,1.36035904888771,1.00720929277597
"ABplppaapaa","ABplppaapaa",2.69592489368447,NA,1.28184538433909,1.1592263301504,1.6726179805072,0.974192599839073,2.48849781585429,1.63634280568323,1.35862465777909,1.14159719676807,1.27123548394593,1.88495988255095,1.49220663196334,1.76780916457193,1.43615048086494,1.66118469824869,0.859578896255829,1.13029542621717,2.18311872388352,1.14463109725768,1.32765637848172,1.14830431887688
"ABplppaapap","ABplppaapap",1.58335720806627,NA,0.78680383282696,1.04289075891231,2.16591504968127,0.929058487639099,1.63428005802494,0.719240057038243,0.829181768707348,0.950871127256314,0.920505618425835,2.00589505636293,1.20163216933957,1.71893716122025,1.22942240052815,1.27005595044686,0.960702264040714,1.36278328161845,1.36884338883711,1.20306731129761,1.0860055491493,0.760966796314239
"ABplppaapp","ABplppaapp",1.41934502582983,1.08160833031676,1.15254019042817,1.26398093844406,1.3766586795887,2.17746791399077,1.40716841590679,1.88889207447422,2.04375900598728,0.69712726420601,0.821069752819925,1.41101339990201,1.19752134824728,1.29436012078878,1.76403808827079,1.55691183497182,2.00097255725691,1.26953658974633,1.42420286850122,1.78174942014822,1.28792302950684,1.13515963696032
"ABplppaappa","ABplppaappa",1.1488762587015,1.98378201809047,1.45299995231524,2.3139640886686,2.41990293348049,1.91530477623269,0.731379180253513,1.66194731435919,0.849252111658768,0.988332072446573,0.990916053738454,2.07176780219568,0.833798361710474,1.0301257243984,2.16107594256084,1.24749540275107,1.08120035312571,1.45322541991539,1.01154336102512,1.16391407361935,1.43256780819678,0.819488494574956
"ABplppaappp","ABplppaappp",1.68058709036197,1.28985796472737,0.787032183195098,0.964321915412068,1.46793720040389,1.15048084003027,1.04332616584813,1.9876421181954,1.07875783276283,1.08894930897811,0.904340266466368,2.38224869378264,0.957054176986651,1.47370437669227,2.8285294942964,0.8336385888902,1.09278058869798,1.662739647301,1.25205469298165,1.13826538705348,0.935386106796424,0.953774156177859
"ABplppap","ABplppap",2.96187335241762,3.18286208422275,2.17030071094322,1.81394410525809,2.74113508508648,2.23700856223653,2.28089828705223,1.84131870890212,4.27187402989752,2.45032131159511,1.27133097743793,4.703846848262,2.05219338833649,1.80403865605105,3.36759868063937,2.67240532144678,2.76460400262531,2.60477985021899,2.93070290520739,2.38573593388647,2.25860440087805,1.31760745727303
"ABplppapa","ABplppapa",3.07034270655385,1.92762880831492,2.15410071699639,1.90912650590701,2.86603418030064,2.84269971377947,2.4760422772721,1.42358596626306,1.04878560003971,1.5016500159709,1.81515772067296,3.66930624491344,1.13570693860371,1.75361979549472,1.36860109989245,2.88885549265779,1.84223461139985,1.36737783799909,2.64229420572423,2.4989704221908,2.02550345727371,1.58903179941804
"ABplppapaa","ABplppapaa",1.3103470708588,1.12805383523232,1.14231130081387,1.28390530687198,1.89098115610199,1.54942566798853,1.80164905949318,1.46997383179522,1.50423784623616,1.17044536320555,1.5149254740572,1.35380249864323,0.990620435655537,1.32539315386328,0.922439599520391,2.49816256155756,2.41892339787238,1.60135247242399,1.50481338536133,1.82557470255439,1.24795498919282,1.19643366829134
"ABplppapaaa","ABplppapaaa",0.886333917786875,0.98867555099313,0.9294034584113,1.57891111669264,1.68992587443879,1.44442151617052,0.720178455816663,0.897367554109854,1.33447171880024,1.0882970021617,1.44127683923346,1.5715404025546,1.19116142744534,1.24546479486349,0.943707030203954,1.49477699036872,1.99880266315501,1.2504145663787,1.13367204376054,1.47528660533108,1.14743406387768,0.894889745219892
"ABplppapaap","ABplppapaap",1.19555733060205,1.25458895300404,1.07083648107927,1.35942758939682,2.11345815447958,1.62338306155616,0.871330570756894,1.34083367638022,1.24802962180313,1.26053427458903,1.65559537369804,1.96751668159633,1.17245761446159,0.999570494165256,1.33086145417278,1.76216064617068,2.12852474976374,1.56832022805608,1.34005103682131,1.3287828021265,1.05179575222347,0.878932832478185
"ABplppapap","ABplppapap",1.00728076651352,1.6466237198973,1.2579512631329,1.24740359513212,1.81423200843879,2.19602718810222,1.71318912869223,1.23241487636716,1.12365494203854,1.07601049703487,1.47634674330301,2.04230935469277,1.20339338799717,1.544453643378,1.28576682966597,1.86471667666402,2.95751310800658,1.77989067576183,1.02005429592611,1.99685865187452,1.17903875345855,1.01737674325781
"ABplppapapa","ABplppapapa",0.858583116374008,NA,1.47290821160504,3.12431828715202,3.18733180181517,1.24722431401847,1.13019570884925,0.879005878055367,1.92983489283167,1.39289761915845,1.11004505578772,1.90509323418366,1.17371950707891,1.45080852907654,2.1120884190018,1.80402501378162,1.90968084833407,1.60504170886176,1.26907154235483,1.23139676934713,1.15300867452703,0.74731391428934
"ABplppapapp","ABplppapapp",1.14893543733362,NA,0.949743988682623,1.39840934123983,3.1050839673454,1.34316465673597,0.509824430745601,1.74392694219458,1.0483135990913,1.06198342074082,0.894236051290478,1.85279995498622,1.38381564423118,1.47994763598718,1.78892124783277,1.54705824008403,2.25098501961197,1.79538626316524,1.0591702345434,1.52311131785837,1.32779288057997,0.673484488181856
"ABplppapp","ABplppapp",3.51363216047875,1.88474011548003,2.69768875376144,2.00769842450925,2.73275856414099,2.40510389363637,2.2598291745394,1.44127536362909,1.54666099222352,2.20769766590985,1.90117489110703,3.43807344112859,1.48695221228454,1.79392472352628,1.33937156917095,2.62217183244185,1.82159566958681,2.02037102932496,1.96234337194531,2.59072618865245,1.37714000514135,1.19757146314398
"ABplppappa","ABplppappa",1.59306664100371,1.08137586387052,1.61934596960818,1.26954549765002,1.36579115778245,2.4254932539866,1.7191663129419,1.74137970745779,1.39509086898088,0.928856269024474,1.31853526707903,1.84129738746462,1.1356690310447,2.00970211494712,1.27935479454845,2.74221459357333,2.56076439158814,1.43826229951043,1.3765635668272,1.79551915875056,1.07277660335755,0.99491919893067
"ABplppappaa","ABplppappaa",1.48520507360804,2.35028872152946,2.02943286127342,1.35883841459589,1.92625256536302,2.22172163052411,1.11947496485843,2.20010806104629,0.924484671539911,0.756249236216531,1.1151336922909,1.49171931775049,1.17301938419749,1.35955964756856,1.90873504792936,1.13578938717082,1.10186783457536,2.75718985835428,1.18017442374164,1.22015283477493,1.42240571410173,0.744188966893904
"ABplppappap","ABplppappap",1.55761210126041,2.10308876198709,1.71836351142439,1.87085149901402,3.01726391438904,1.03761038923879,0.971539084687754,1.08131724822337,0.864851421471815,1.25925511839986,1.14247548624556,1.82429285138675,1.13201829396937,1.61552653668226,1.64859608876467,1.4518113286336,1.14768948843711,2.15256236565433,0.93931999623787,1.40853364798361,0.916727706468732,0.795191311275995
"ABplppappp","ABplppappp",2.35570154492796,1.85869165526974,1.15762490752009,1.7271399646616,1.70077502009364,2.18398125936954,1.94698017202294,1.35471883902738,1.7138663696528,1.29025347404282,1.0410934536694,1.83260551499996,1.42468898265151,1.66319698752525,1.40562440291848,2.32050665945971,3.09961608861663,1.23481303336112,1.31579816999929,1.69161340738677,1.06281884787638,1.10051352871565
"ABplppapppa","ABplppapppa",1.38618588146321,NA,1.17299627557175,2.92008503329859,NA,1.30118373256604,1.28249102590894,1.12701998601099,0.738971549385246,1.21666650950057,1.48209849529656,2.13837361375548,1.81533796863639,0.982900207253102,2.2800623511407,1.58825682141302,2.0578253678155,1.42757299883401,1.13217939809097,1.41549367858939,2.02797328906142,0.933779117363488
"ABplppapppp","ABplppapppp",2.04417174071179,NA,0.938250118682686,2.13512103409071,NA,1.97195925602669,1.25929978271029,1.9252218076975,1.2912086508877,1.2416672206234,1.5140621327654,2.06045461129147,1.56080583481725,1.38199281940906,1.98370797111384,1.65322302870675,2.57231151408687,1.03308540927339,1.14524913184238,1.34155068811543,1.99329535328066,0.79449361840697
"ABplppp","ABplppp",1.78840201328325,3.57489083588894,1.55168518793242,2.59489021323098,3.60698596800037,1.90795880006677,2.73561060592513,1.55548802206189,2.36676861665394,2.13836090680956,1.74035256021855,2.68399831402018,2.0242864214707,1.50123206952264,2.57079023310552,2.94322454165172,1.53586817691166,1.6049019322866,1.68575915424669,2.93770697889325,1.84755248387283,1.05364916754568
"ABplpppa","ABplpppa",2.17925883384413,4.93008148654919,1.99888409618535,2.83297637700098,3.05834977752043,1.74293303729425,2.30723776479637,1.9101715092878,3.62675661673396,1.97643546145609,1.41616839448671,5.22415189393621,3.24481411063175,1.55516136457459,4.20748067672053,2.45620743230605,2.27452831733552,2.17076482777947,2.07410066240217,2.23176659207403,1.80559103287807,1.53555569327614
"ABplpppaa","ABplpppaa",2.57817931734218,2.18524534232375,2.81936661264244,2.48800081535632,2.02210289160906,2.15891986319014,1.98279799935162,1.62541727749245,1.61782805239415,1.65949468649273,1.9482871578836,3.04692913167486,2.04892971351016,1.09771279458554,1.45672577280675,1.86680154956578,2.20167693271494,2.41913525003908,1.52709329890986,2.49733609649374,2.3069472775796,1.29880627707881
"ABplpppaaa","ABplpppaaa",1.05998597542584,1.4783179908709,1.33025890602465,1.64005579334869,2.09770834456847,1.70731350081615,1.56268129401297,1.47006622013942,1.56841703608983,1.27807241552391,1.15461457715892,1.15154674110555,1.3775015357152,1.47762500988451,1.48663818736479,1.28424070417999,2.4274692396079,1.53702493509532,1.54365641593376,2.09347729295381,1.10409582040799,1.21935009436513
"ABplpppaaaa","ABplpppaaaa",1.03249960623127,1.46293847500764,1.38782792713115,1.83487969032544,2.45422815265281,1.34880004692834,1.55972466893434,2.71165837974691,1.33678557250238,1.23591135568511,1.17389903726558,2.46120684254366,1.33977567304898,0.932090225920882,2.5250062104311,0.91018039552629,1.67714469756504,1.67098970431569,1.68309971203283,1.39651519807376,1.05340291627552,1.10858285573642
"ABplpppaaap","ABplpppaaap",1.90686852944481,0.850107103580265,1.28007454762811,1.60105311546065,1.82598225269528,1.48107922925905,1.44670159279844,1.60677342259223,1.51791057149741,1.02535160244,1.10016140080669,2.16145786791491,1.31454750416609,0.993893058142659,2.25536605124253,1.15951594583749,2.13727722089759,1.61130523051414,1.64875218734926,1.3707802171062,0.931897321928932,0.981607082323764
"ABplpppaap","ABplpppaap",1.57940491453235,1.5496026519246,0.960529845793253,1.43567807458725,1.7572680747718,1.65206155105357,1.8038234597149,1.42553882064911,1.54404109876749,1.07654318122368,0.935969298469646,1.28701302086305,1.63435534398588,1.70797163898033,1.40004962393737,1.49535729714042,2.87754642330789,1.83977010128572,1.48414437470014,2.41212481520737,1.01043227841407,1.31129909279964
"ABplpppaapa","ABplpppaapa",2.30975373730778,0.996101657102731,1.25339996768975,1.46961203835879,1.9324251338325,1.57687638868077,1.80331933619698,1.35297778726386,1.87620835274032,1.22431499978422,1.40201447325674,2.56893812060678,0.864761477930833,1.25078563035414,1.61948720887789,1.39562199425157,2.87760159093066,1.92908336509146,1.59668558816419,1.49746498930243,0.869738475631071,1.3149563464499
"ABplpppaapp","ABplpppaapp",1.91890349848651,0.687465073012742,1.97682009832185,1.71515485778934,0.794076673182962,1.36729852962349,1.88862836830133,1.34624078740274,1.68650476866126,1.22430815240223,1.54979240652233,2.56148313473169,0.955748954965106,1.5719229578791,2.17024401695235,1.81532478255346,2.82377059325413,2.08775633344998,1.45943480743454,1.56169467497046,1.31783317672016,1.45866778029979
"ABplpppap","ABplpppap",2.78736217181347,1.93368434090969,2.90137540323652,2.90073443536284,2.35521697151824,1.96993619491272,3.36254519396678,1.81651739382718,1.91847854592576,1.27142544012352,2.38687225871531,3.05109996198949,1.29694490941964,1.67635698465877,1.17236971717836,1.64810148905031,2.14336610829838,2.58555710558251,1.44140390293384,2.46261140297194,1.52996953048536,1.33589203314535
"ABplpppapa","ABplpppapa",1.45522339030965,1.81666372928026,1.27180358685755,1.59717421941653,1.70807556001117,1.04821018963547,2.20966868692196,1.86596560832383,2.3379284902172,1.48890259378185,1.70770871510151,1.18795960119115,1.25746923809399,2.58986872858861,1.74843270039741,1.48483944701562,2.62162142502744,1.3867482107374,1.37140643610556,2.46506125575252,1.22531594898853,1.29507145933557
"ABplpppapaa","ABplpppapaa",1.56890419778246,1.09780415730962,1.07915260773717,1.13627154207367,1.29218580837075,2.00597608858829,2.43547105889476,2.09409403840176,2.57696010465422,0.954846650652397,1.45255476778056,2.19176628806047,1.32806653567536,1.50698358158654,1.82435000031985,1.40648888521997,2.63791949868171,1.88117681065105,1.73187717490691,1.81598387310612,1.19565128341668,1.17013208423224
"ABplpppapap","ABplpppapap",1.31561471880654,1.47358740069565,1.07943931478395,0.876364292374131,1.33994709466183,1.58656596604444,2.11411708243996,2.16611825754781,2.23231455715287,1.32538443019227,0.990944956402476,2.42092625311268,1.45132944639449,1.62897308852194,1.59778202577166,1.27976767681653,2.14342886381356,1.76166575496956,1.76640433616081,1.74842348118358,1.55905722690568,1.38943579421222
"ABplpppapp","ABplpppapp",1.98139168063704,2.95161903779559,3.0298989801133,1.96342789070708,2.01276478351056,3.23729288137052,2.35169156405085,2.44259974251683,3.12278715117,1.63019340168934,1.67654305400791,2.25281187310487,1.49910412411936,2.7878178715366,2.20069640831669,1.62427031671622,3.10044504497928,1.4315661872969,1.63261747679936,2.27286275856508,1.94003675678441,1.46169576610055
"ABplpppp","ABplpppp",2.31491348528069,3.13219618571102,1.47914582359108,2.94475988692806,2.55602947235175,1.91231909883574,2.7415900086787,1.47232094594067,4.1245937077765,1.69804604920412,1.31858842067587,4.50260716146208,1.7611577916671,1.72884255632512,2.74187623139729,2.58187635590705,2.25719180159379,1.58584844320108,2.12210579529064,2.02002763727253,1.69738768920538,1.33864440983102
"ABplppppa","ABplppppa",3.13960978310964,2.09167620967475,2.55984639745767,3.12239039469126,2.34961820267786,1.89905751906344,3.29984512139705,1.37735185583799,2.6859469649389,1.67215819517609,2.28597321051369,2.9169839292486,2.82177196072689,1.7199805796593,2.2841062890851,2.49338099826747,1.3923387763158,2.41006282532537,1.80155305663746,2.58174872295945,1.63565977537111,1.87769629308592
"ABplppppaa","ABplppppaa",1.12604307816156,1.68113757539887,0.916820271226745,1.34449755292651,1.55983007055216,1.63987155291511,2.43124396814505,2.56245014658267,3.24607552751302,1.14451160461013,0.991589275375307,1.22384435092531,1.23090110327151,1.56150937114714,2.26047458312366,1.81096903057484,2.50250862440816,1.62707809871557,1.83497154950445,1.94218753271396,1.48259841513546,1.18788312967578
"ABplppppaaa","ABplppppaaa",1.26269145853705,0.934426837778511,1.15885692657821,1.64252624364972,1.16062462683853,1.45459746753156,1.36422802495502,1.54753755959685,1.41891950129945,0.899851451617133,1.38186907295737,2.40047598833331,1.32122282102062,0.758832997086823,2.57700190963947,1.73811002683492,2.8659422297988,1.81698993626505,1.4091550005253,1.45807654854256,0.892375610888437,0.994656789673535
"ABplppppaap","ABplppppaap",1.95406314653263,1.9912810050845,0.888756880909026,1.50342882304161,1.276688420361,1.18417638150285,0.686701017577118,2.94007891311353,1.72891031566537,0.946629264781349,0.963126309213914,2.68900410245878,1.38483703049671,0.89833321348671,2.04514121260563,1.82685371830498,2.71796457500551,2.09477871493703,1.66608608674475,1.75912552633387,1.20263497288217,1.13457444023122
"ABplppppap","ABplppppap",1.33560497824003,1.68152598749182,1.32502662686814,1.17467074582778,1.70702343814435,1.25349512015115,2.59525250835618,1.61003454767445,2.63481320910163,1.06901155723171,1.34459431595023,1.38510042595787,1.34875587608788,1.91909899354565,1.69728117350401,1.70921494719634,2.56218395687354,1.56535640907685,1.44174775176109,2.45081810698837,1.42455335303479,1.4548192282204
"ABplppppapa","ABplppppapa",1.82628191526239,1.07879306443996,1.14299975176287,1.50956204169631,1.67008736670105,1.77629850618006,1.69107975213146,2.00586132877018,1.92138038308353,0.84475950007084,1.10067238268437,2.4433588465777,1.09288003946484,1.15458538922943,2.11600822390933,1.20821024729577,2.44344508057457,1.7299629504018,1.49473152576788,1.33997889773248,1.14854928987545,0.88741343229025
"ABplppppapp","ABplppppapp",2.22243795663812,0.82424403900662,1.35829893847127,1.00263304586409,2.17269975367452,1.70231415533033,1.62408271780441,2.14952212461676,2.1988971951441,0.773454786167442,1.00921976829649,2.4626650448568,1.41154358906485,1.47159610804442,1.3803520198335,1.65890484358247,2.21157827086183,1.53914395202077,1.38271239241986,1.61593814772576,1.26746861044899,1.11404863501699
"ABplppppp","ABplppppp",1.72667669805293,2.24608882032983,1.74111954281485,3.54367937815777,2.49022764686821,2.4290678504718,2.287312180973,1.9138304997851,3.78383151216,1.52535315274291,1.52054625129377,3.15785949837334,1.84036820422592,2.6485927083761,2.04018101963265,1.93728900570781,2.13350379654421,2.05034553159119,1.52551617771105,3.67226063792942,1.55703844560812,1.94538329099757
"ABplpppppa","ABplpppppa",1.92019915453226,1.98700124578352,1.61523873471964,1.2852289454728,2.08608257770153,1.79918070556656,2.12747710190983,1.522970177532,2.46884439754892,1.27105576880293,1.02663558016098,1.9357491909162,1.18287475539281,2.36911172450099,1.48083657334597,1.03792964795736,2.43075334032519,2.48584395495051,1.91090492441117,3.05660590855712,1.42185641410412,1.69432066923751
"ABplpppppaa","ABplpppppaa",2.22243392090467,0.753300176695597,0.57591346110902,0.97264191326739,2.36581899599873,0.811856072007133,1.62971478873508,NA,0.916741568872017,1.67300601076739,1.12960762217235,1.93365134025586,1.09146259958041,2.35666429842147,1.21822875971835,0.932040868685948,3.23097513044749,NA,1.16738796938962,1.30404748784385,2.19163716735479,0.799254987396353
"ABplpppppap","ABplpppppap",1.89335866890258,1.09896414489588,1.63949935919049,0.953637141758233,2.33501477965048,0.986836840364156,0.936362056335863,NA,1.91655055130187,1.10306390142399,0.673578673044778,1.88618364651947,1.45365136918057,1.58551487954713,1.72756592381027,1.28035600811924,3.54825576851111,NA,1.3187874617679,1.61330233686817,1.32023808062161,0.950378478444455
"ABplpppppp","ABplpppppp",1.92496168149985,1.97129479218457,1.35282038009973,1.55336291365757,1.92235863744333,2.31150675028467,1.64864407941514,2.49620553565935,2.35375960431692,1.41012038491806,1.19519367057697,2.28958197870193,1.11620033338211,2.43939938512832,1.89370381126862,1.37610016407621,2.60616661272068,1.52474082562656,1.47313463061775,2.31940890908277,1.73156415066632,1.23276593040154
"ABplppppppa","ABplppppppa",1.0223255014068,1.25273625645331,1.59152606697398,1.66247881504718,1.87291127948756,3.02110373492488,1.67904860639206,1.64268950838453,2.53280254048621,1.28772757909618,1.66143481175353,2.54682633719342,1.40866428148665,1.63387054900284,2.29452323704685,2.24804668203605,2.6137784524062,1.30427010461774,1.59002534178073,2.31394173249315,0.909074358208818,1.27287613240722
"ABplppppppp","ABplppppppp",1.85037017731339,0.871806590208052,1.33006997951154,1.88617547028288,1.90751275678424,2.53081473882979,1.34882426058707,1.08917244808654,1.51082262174884,1.18164383162315,1.55541839326081,2.68134918798868,1.03239165992887,1.65301019341884,1.96676127657124,1.98987067769517,3.45968232510826,1.20334203314558,1.3405314054453,2.26946072550485,1.35669646213114,1.46880286992555
"ABpr","ABpr",3.21174819233092,3.09518785120108,8.92010356345608,2.21216874133558,1.9645195166583,4.08643505279797,4.08261985589748,4.02714777025608,2.64913267620402,4.71115947035875,2.33167352948989,4.10161771770427,2.31499749602526,3.34829572658315,3.4726024763371,2.87568007148695,2.89486243837621,3.52601050270754,2.57214468372475,2.91350585916127,3.32104439320019,2.81521935881342
"ABpra","ABpra",3.10769439979122,2.40131389032293,3.77944123274563,1.70386582407169,2.02014537193368,2.97778403415448,2.00185143609101,1.94585147416009,3.3215930650399,2.71057081226815,2.0506979627812,2.418348770362,2.25959750383256,2.66308984271414,3.42464663465631,2.41143457178396,2.61832836852239,3.38233154866332,2.05960457836997,1.42918315644086,1.1908522229678,2.1051924363854
"ABpraa","ABpraa",4.44896251071712,1.75515392752857,2.22522038486999,1.46590790257787,1.71538688381976,2.36298988836192,1.20462448187413,1.31154719161003,2.54127285616792,1.37805049694747,1.37388911825931,2.28472400687303,1.95987183104568,1.48979629579196,2.93290759745585,2.27163401566044,2.14288677739698,3.47506635686129,1.83828745799304,1.79975277854104,1.97728009592126,1.48556479278265
