"Cells","CellNames.Cells.","CellTimes.Cells.","CCDefectCount.Cells.","CCDefectCount.Parents.","CCDefectCount.Sisters.","CCDefectCount.Aunts.","PosDefectCount.Cells.","PosDefectCount.Parents.","PosDefectCount.Sisters.","PosDefectCount.Aunts.","AngDefectCount.Cells.","AngDefectCount.Parents.","AngDefectCount.Sisters.","AngDefectCount.Aunts.","cellObservedCounts.Cells.","cellObservedCounts.Parents.","cellObservedCounts.Sisters.","cellObservedCounts.Aunts.","divObservedCounts.Cells.","divObservedCounts.Parents.","divObservedCounts.Sisters.","divObservedCounts.Aunts.","ExpPeak.Cells.","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells."
"ABpraaaapppp","death",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-23,-19,-118,8,-44,-28
"ABpraaap",NA,134,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-11,-294,8,-57,-36
"ABpraaapa",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-45,-11,-294,8,-57,-36
"ABpraaapaa",NA,224,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-45,-11,-270,8,-57,-36
"ABpraaapaad","ADLR",309,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-45,-11,-270,8,-57,-36
"ABpraaapaav","death",309,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-45,-11,475,8,-57,-36
"ABpraaapap",NA,224,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-20,-11,-247,8,-57,-36
"ABpraaapapa",NA,299,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-20,-11,-75,8,-57,-36
"ABpraaapapaa","OLLR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-20,-11,-75,8,-57,-36
"ABpraaapapap","death",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-20,-11,-75,8,-57,-36
"ABpraaapapp","death",299,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-20,-11,-127,8,-57,-36
"ABpraaapp",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-72,-11,-294,8,-57,-36
"ABpraaappa",NA,215,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-54,-11,-213,8,-57,-36
"ABpraaappaa","ADFR",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-54,-11,-213,8,-57,-36
"ABpraaappap","AWBR",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-54,-11,-144,8,-57,-36
"ABpraaappp",NA,215,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-72,-11,-294,8,-57,-36
"ABpraaapppa",NA,269,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-72,-11,-294,8,-57,-36
"ABpraaapppaa","ASER",359,0,0,0,0,0,0,0,0,0,0,0,0,8,22,8,22,0,0,0,0,-72,-11,-294,8,-57,-36
"ABpraaapppap","death",359,0,0,0,0,0,0,0,0,0,0,0,0,8,22,8,22,0,0,0,0,-72,-11,-294,8,-57,-36
"ABpraaapppp",NA,269,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-72,-11,-294,8,-57,-36
"ABpraaappppa","ASJR",349,0,0,0,0,0,0,0,0,0,0,0,0,9,22,9,22,0,0,0,0,-72,-11,-294,8,-57,-36
"ABpraaappppp","AUAR",349,0,0,0,0,0,0,0,0,0,0,0,0,9,22,9,22,0,0,0,0,-72,-11,-294,8,-57,-36
"ABpraap",NA,102,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-76,-294,8,-57,-36
"ABpraapa",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-60,-294,8,-45,-36
"ABpraapaa",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-18,-60,-294,8,-45,-36
"ABpraapaaa",NA,224,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-18,11,-294,8,-41,-9
"ABpraapaaaa","hyp3",307,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-18,11,-294,8,-41,-9
"ABpraapaaap","ILsoDR",307,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-18,11,-294,150,-41,-9
"ABpraapaap",NA,224,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-18,-60,-294,8,-45,-36
"ABpraapaapa","URBR",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-18,-60,193,1428,-45,-36
"ABpraapaapp","AMshR",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-18,-60,-209,8,-45,-36
"ABpraapap",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-27,-294,8,-45,-36
"ABpraapapa",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-27,582,8,-45,-36
"ABpraapapaa","AWAR",309,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-27,1080,8,-45,-36
"ABpraapapap","ASGR",309,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-27,582,8,-45,-36
"ABpraapapp",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-27,218,8,-45,-36
"ABpraapappa","AIBR",287,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-27,825,8,-45,-36
"ABpraapappp",NA,287,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-27,442,8,-45,-36
"ABpraapapppa","ASIR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-43,-27,442,8,-45,-36
"ABpraapapppp","death",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-43,-27,442,8,-45,-36
"ABpraapp",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-76,-294,8,-57,-36
"ABpraappa",NA,169,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-58,-76,-294,8,-57,-36
"ABpraappaa","hyp4",225,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-45,-69,105,8,73,35
"ABpraappap","hyp6",225,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-58,-14,-174,8,-50,-36
"ABpraappp",NA,169,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-69,-294,8,-57,-36
"ABpraapppa","hyp7",218,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-20,-46,-222,8,-52,-36
"ABpraapppp","hyp7",218,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-42,-46,8,-57,-36
"ABprap",NA,75,0,1,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-79,-294,8,-64,-36
"ABprapa",NA,102,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-79,-294,8,-64,1011
"ABprapaa",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-36,-61,-294,8,-64,3154
"ABprapaaa",NA,174,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-36,-46,-294,8,-64,3759
"ABprapaaaa",NA,225,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-36,-46,-294,8,-51,3759
"ABprapaaaaa","death",307,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-36,-46,-58,8,-51,3759
"ABprapaaaap",NA,307,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-36,-46,-294,8,-51,3759
"ABprapaaaapa","ADER",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-36,-46,-294,8,-51,3759
"ABprapaaaapp","ADAR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-36,-46,-294,8,-51,3759
"ABprapaaap",NA,225,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-36,-42,-294,8,-64,3759
"ABprapaaapa",NA,303,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-36,-42,-294,8,-64,3759
"ABprapaaapad","FLPR",400,0,1,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-36,-42,-294,8,-64,3759
"ABprapaaapav","AIZR",400,0,1,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-36,-42,-294,8,-64,3759
"ABprapaaapp","RMGR",303,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-36,-42,-294,8,-64,3759
"ABprapaap",NA,174,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-14,-61,-294,8,-60,3986
"ABprapaapa","W",230,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-14,42,-257,8,-42,3986
"ABprapaapp","P1/2R",230,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-14,-61,-289,8,-48,3986
"ABprapap",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-68,-294,8,-64,2802
"ABprapapa",NA,170,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-13,-294,8,1327,2802
"ABprapapaa",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-13,-294,8,1695,2802
"ABprapapaaa","QR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-39,-13,-294,8,1695,2802
"ABprapapaap","V5R",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-39,-13,-294,8,1695,2802
"ABprapapap","P9/10R",222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-13,-294,8,1451,2802
"ABprapapp",NA,170,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-68,-294,8,1451,2802
"ABprapappa","P12",219,0,0,0,0,1,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2,-68,-158,8,3542,2802
"ABprapappp",NA,219,0,0,0,0,0,0,1,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-68,-163,8,2748,2802
"ABprapapppa","death",310,0,0,1,0,0,0,0,1,0,0,0,0,22,22,22,22,0,0,0,0,-39,-68,331,8,2748,2802
"ABprapapppp",NA,310,1,0,0,0,0,0,0,1,0,0,0,0,22,22,22,22,0,0,0,0,-39,-68,-163,8,2748,2802
"ABprapappppa",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-39,-68,-163,8,2748,2802
"ABprapappppaa","PLMR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-39,-68,-163,8,2748,2802
"ABprapappppap","ALNR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-39,-68,-163,8,2748,2802
"ABprapappppp","death",400,0,1,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-39,-68,-163,8,2748,2802
"ABprapp",NA,102,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-79,-294,8,-64,870
"ABprappa",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-79,-294,8,896,1267
"ABprappaa",NA,174,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-55,-95,8,934,1340
"ABprappaaa","P3/4R",226,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-35,-55,-95,8,934,2814
"ABprappaap","P5/6R",226,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-50,-95,8,934,1962
"ABprappap",NA,174,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-78,-294,8,896,1267
"ABprappapa","V3R",226,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-36,-46,-199,8,896,1267
"ABprappapp","P7/8R",226,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-73,-194,8,896,1267
"ABprappp",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-69,-294,8,691,1113
"ABprapppa",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-69,-294,8,1839,1113
"ABprapppaa",NA,233,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-69,-148,8,1839,1113
"ABprapppaaa","PVQR",333,0,0,0,0,0,0,0,0,0,0,0,0,19,22,19,22,0,0,0,0,-67,-69,-148,8,1839,1113
"ABprapppaap","death",333,0,0,0,0,0,0,0,0,0,0,0,0,19,22,19,22,0,0,0,0,-67,-69,-148,58,1839,1113
"ABprapppap",NA,233,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-69,-219,8,1839,1113
"ABprapppapa","death",306,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-69,-38,8,1839,1113
"ABprapppapp",NA,306,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-69,142,8,1839,1113
"ABprapppappa","HSNR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-67,-69,142,8,1839,1113
"ABprapppappp","PHRB",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-67,-69,142,8,1839,1113
"ABprapppp",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-69,-68,8,1483,1113
"ABprappppa","hyp7",233,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-69,0,8,1483,1113
"ABprappppp","TR",233,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,88,-68,8,1483,1113
"ABprp",NA,56,1,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-133,-294,8,-48,-38
"ABprpa",NA,75,0,1,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-133,-294,8,-48,-38
"ABprpaa",NA,103,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-118,253,8,-48,-38
"ABprpaaa",NA,135,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,206,1521,8,-48,-38
"ABprpaaaa",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,905,1521,790,-32,-38
"ABprpaaaaa",NA,221,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,927,1521,2848,-2,-38
"ABprpaaaaaa","SAAVR",301,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,927,1521,2848,-2,-38
"ABprpaaaaap","AWCR",301,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,927,1521,2848,-2,-38
"ABprpaaaap",NA,221,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1015,1521,2915,-32,-16
"ABprpaaaapa","G1",291,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1015,1521,2915,-32,-16
"ABprpaaaapp","DB3/1",291,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1015,1521,2915,-32,-16
"ABprpaaap",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,743,1521,679,-43,-38
"ABprpaaapa",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,743,1521,990,1,-36
"ABprpaaapaa","URAVR",317,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,743,1521,990,1,-36
"ABprpaaapap","CEPshVR",317,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,743,1521,990,1,-36
"ABprpaaapp",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,41,768,1521,1527,2,-38
"ABprpaaappa",NA,290,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,41,768,1521,1527,2,-38
"ABprpaaappaa","OLQVR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,41,768,1521,1527,2,-38
"ABprpaaappap","death",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,41,768,1521,1527,2,-38
"ABprpaaappp","URYVR",290,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,41,768,1521,1527,2,-38
"ABprpaap",NA,135,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,159,1298,8,-48,-38
"ABprpaapa",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,720,1298,8,-48,-27
"ABprpaapaa",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,720,1298,32,-48,-16
"ABprpaapaaa","RIVR",301,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,720,1298,32,-48,-16
"ABprpaapaap","AVBR",301,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,720,1298,32,-48,-16
"ABprpaapap",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-10,720,1298,8,-38,-27
"ABprpaapapa","AMsoR",301,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-10,720,1298,8,-38,-27
"ABprpaapapp","CEMVR",301,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-10,720,1298,58,-38,-27
"ABprpaapp",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,731,1404,8,-40,-38
"ABprpaappa",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-52,731,1404,8,-32,-38
"ABprpaappaa","ASHR",293,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-52,731,1404,8,-32,-38
"ABprpaappap","RIBR",293,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-52,731,1404,8,-32,-38
"ABprpaappp",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-42,731,1404,8,-40,-38
"ABprpaapppa","AIMR",291,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-42,731,1404,8,-40,-38
"ABprpaapppp",NA,291,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-42,731,1404,8,-40,-38
"ABprpaappppa","CEPVR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-42,731,1404,8,-40,-38
"ABprpaappppp","death",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-42,731,1404,8,-40,-38
"ABprpap",NA,103,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-133,-209,8,-48,-38
"ABprpapa",NA,134,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,370,641,8,-42,-38
"ABprpapaa",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1308,900,8,-3,8
"ABprpapaaa",NA,226,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1308,900,8,-3,8
"ABprpapaaaa","SMDDR",305,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1308,900,8,-3,8
"ABprpapaaap","AIYR",305,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1308,900,8,-3,8
"ABprpapaap",NA,226,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-28,1308,900,8,-3,8
"ABprpapaapa","SIADR",305,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-28,1308,900,8,-3,8
"ABprpapaapp","SIBVR",305,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-28,1308,900,59,-3,8
"ABprpapap",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1332,641,8,-42,-38
"ABprpapapa",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-42,3405,641,8,11,-38
"ABprpapapaa","exc_gl_R",291,0,0,0,0,0,0,1,0,0,0,0,0,22,22,22,22,0,0,0,0,-42,3405,641,8,11,-38
"ABprpapapap","AVKR",291,0,0,0,0,1,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-42,3405,641,8,11,-38
"ABprpapapp",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-63,3799,641,8,-42,1
"ABprpapappa","SIAVR",293,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-63,3886,641,8,-42,1
"ABprpapappp","DA8",293,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-63,3814,641,8,-42,1
"ABprpapp",NA,134,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,330,647,8,-48,-38
"ABprpappa",NA,170,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,1478,2395,647,8,-22,-38
"ABprpappaa",NA,219,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,3545,3707,647,8,-22,-38
"ABprpappaaa","RIH",287,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,3545,3707,647,8,-22,-38
"ABprpappaap","AVL",287,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,3545,3707,647,8,-22,-38
"ABprpappap",NA,219,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2780,3619,647,8,-11,-38
"ABprpappapa","RIS",289,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2780,3619,647,8,-11,-38
"ABprpappapp","DB4",289,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2780,3619,647,8,-11,-38
"ABprpappp",NA,170,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,1420,2445,647,8,-41,-38
"ABprpapppa",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2411,6302,647,8,-41,-38
"ABprpapppaa","RIR",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2411,6302,647,8,-41,-38
"ABprpapppap","AVG",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2411,6302,647,8,-41,-38
"ABprpapppp",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2013,6013,647,8,-41,-38
"ABprpappppa","virR",292,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2013,6013,647,8,-41,-38
"ABprpappppp","virL",292,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,2013,6013,647,8,-41,-38
"ABprpp",NA,75,0,1,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-133,-294,8,-48,-38
"ABprppa",NA,104,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-68,445,8,-48,2703
"ABprppaa",NA,137,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-55,523,1693,8,-48,2703
"ABprppaaa",NA,179,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,1220,1693,8,-48,2703
"ABprppaaaa",NA,235,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,1220,1693,8,-18,2703
"ABprppaaaaa","SIBDR",298,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,1220,1693,8,-18,2703
"ABprppaaaap",NA,298,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,1220,1693,8,-18,2703
"ABprppaaaapa","death",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-43,1220,1693,8,-18,2703
"ABprppaaaapp","RICR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-43,1220,1693,8,-18,2703
"ABprppaaap","death",235,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,1220,1693,8,5,2703
"ABprppaap",NA,179,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-55,1394,1693,8,-39,2703
"ABprppaapa",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,0,3132,1693,8,43,2703
"ABprppaapaa","death",317,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,0,3142,1693,63,43,2703
"ABprppaapap","RIMR",317,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,0,3132,1693,8,43,2703
"ABprppaapp",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-55,3995,1693,8,-39,2703
"ABprppaappa","AIAR",309,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-55,4313,1693,280,-39,2703
"ABprppaappp","DB7",309,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-55,4956,1693,367,-39,2703
"ABprppap",NA,137,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,507,1360,8,-48,2703
"ABprppapa",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1511,1360,8,-48,3251
"ABprppapaa",NA,226,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,1585,1360,8,-16,3251
"ABprppapaaa",NA,297,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,1585,1360,8,-16,3251
"ABprppapaaaa","SABVR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-41,1585,1360,8,-16,3251
